1955 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 4.28 6.21 8.15 9.85 10.99 12.49 13.48 15.43 16.25 17.45 20.53 22.14 23.79 27.23 28.62 33.72 39.58 44.13 27.1 33.41 39.7 46.01 52.32 58.61 64.92
1956 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 4.61 6.68 8.77 10.59 11.83 13.44 14.51 16.61 17.49 18.77 22.09 23.83 25.6 29.3 30.8 36.28 42.58 47.48 29.16 35.94 42.72 49.5 56.29 63.06 69.85
1957 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 4.83 7 9.19 11.1 12.39 14.09 15.2 17.4 18.32 19.67 23.15 24.97 26.83 30.71 32.27 38.02 44.63 49.76 30.55 37.67 44.76 51.88 58.99 66.09 73.2
1958 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.05 7.32 9.61 11.61 12.97 14.74 15.9 18.2 19.17 20.58 24.22 26.12 28.06 32.12 33.76 39.78 46.68 52.05 31.96 39.4 46.83 54.27 61.71 69.13 76.57
1959 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.28 7.66 10.06 12.15 13.56 15.42 16.64 19.04 20.05 21.53 25.34 27.32 29.36 33.6 35.32 41.61 48.84 54.45 33.44 41.22 48.99 56.77 64.55 72.32 80.11
1960 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.47 7.94 10.42 12.58 14.05 15.97 17.23 19.72 20.77 22.3 26.24 28.3 30.41 34.8 36.58 43.1 50.58 56.4 34.63 42.69 50.74 58.8 66.86 74.91 82.97
1961 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.55 8.04 10.55 12.75 14.23 16.18 17.46 19.98 21.04 22.59 26.59 28.67 30.81 35.26 37.06 43.67 51.25 57.14 35.09 43.26 51.41 59.57 67.74 75.89 84.06
1962 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.63 8.16 10.71 12.93 14.44 16.41 17.71 20.27 21.35 22.92 26.97 29.09 31.25 35.77 37.6 44.3 51.99 57.97 35.6 43.88 52.15 60.44 68.72 76.99 85.28
1963 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.66 8.21 10.77 13.02 14.53 16.52 17.82 20.4 21.48 23.07 27.15 29.28 31.45 36 37.84 44.58 52.32 58.34 35.82 44.16 52.49 60.83 69.16 77.49 85.83
1964 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.69 8.25 10.83 13.08 14.6 16.6 17.91 20.5 21.59 23.18 27.28 29.42 31.61 36.18 38.02 44.8 52.58 58.63 36 44.38 52.74 61.12 69.5 77.86 86.24
1965 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.7 8.27 10.85 13.11 14.63 16.63 17.95 20.55 21.64 23.23 27.34 29.48 31.67 36.25 38.11 44.9 52.69 58.75 36.08 44.47 52.85 61.25 69.65 78.03 86.43
1966 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.7 8.27 10.85 13.11 14.64 16.63 17.95 20.55 21.64 23.23 27.34 29.48 31.68 36.26 38.11 44.9 52.7 58.76 36.08 44.48 52.86 61.26 69.66 78.04 86.44
1967 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.75 8.34 10.94 13.22 14.76 16.77 18.1 20.72 21.82 23.42 27.57 29.73 31.94 36.56 38.43 45.28 53.14 59.25 36.38 44.85 53.3 61.77 70.24 78.69 87.16
1968 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.79 8.39 11.01 13.3 14.85 16.88 18.22 20.85 21.96 23.57 27.74 29.92 32.15 36.79 38.67 45.56 53.48 59.63 36.61 45.14 53.64 62.16 70.69 79.19 87.72
1969 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.83 8.45 11.09 13.4 14.96 17 18.34 21 22.11 23.74 27.94 30.13 32.37 37.05 38.95 45.89 53.86 60.05 36.87 45.46 54.02 62.6 71.19 79.75 88.34
1970 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.85 8.49 11.14 13.45 15.02 17.07 18.42 21.09 22.21 23.84 28.06 30.26 32.51 37.21 39.11 46.08 54.09 60.3 37.03 45.65 54.25 62.87 71.49 80.1 88.72
1971 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.92 8.59 11.27 13.61 15.2 17.27 18.64 21.34 22.47 24.12 28.39 30.62 32.9 37.65 39.58 46.63 54.72 61.02 37.47 46.19 54.89 63.61 72.34 81.04 89.76
1972 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.99 8.69 11.4 13.78 15.38 17.48 18.87 21.6 22.74 24.41 28.73 30.99 33.29 38.11 40.05 47.19 55.38 61.75 37.92 46.75 55.56 64.38 73.21 82.02 90.85
1973 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 6.08 8.82 11.58 13.99 15.62 17.75 19.16 21.93 23.09 24.79 29.18 31.46 33.8 38.69 40.67 47.91 56.24 62.7 38.5 47.46 56.41 65.37 74.33 83.28 92.24
1974 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 6.15 8.92 11.71 14.15 15.79 17.95 19.37 22.17 23.35 25.07 29.5 31.81 34.18 39.12 41.12 48.45 56.86 63.4 38.93 47.99 57.04 66.1 75.16 84.21 93.27
1975 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 6.2 8.99 11.8 14.25 15.91 18.09 19.52 22.34 23.53 25.26 29.73 32.06 34.44 39.42 41.44 48.82 57.3 63.89 39.23 48.36 57.47 66.61 75.74 84.85 93.98
1976 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 6.21 9.01 11.82 14.28 15.94 18.12 19.55 22.38 23.57 25.3 29.78 32.11 34.5 39.49 41.51 48.91 57.4 64 39.3 48.45 57.58 66.72 75.87 85 94.15
1977 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 6.2 8.99 11.8 14.26 15.92 18.09 19.52 22.35 23.53 25.26 29.73 32.07 34.45 39.43 41.45 48.83 57.31 63.9 39.24 48.37 57.49 66.62 75.76 84.87 94.01
1978 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 6.09 8.83 11.59 14 15.63 17.77 19.17 21.95 23.11 24.81 29.2 31.49 33.83 38.72 40.7 47.95 56.28 62.75 38.53 47.5 56.45 65.42 74.39 83.35 92.31
1979 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.98 8.68 11.39 13.76 15.36 17.45 18.84 21.56 22.7 24.38 28.69 30.94 33.24 38.05 39.99 47.11 55.3 61.65 37.86 46.67 55.47 64.28 73.09 81.89 90.7
1980 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.89 8.55 11.22 13.55 15.13 17.19 18.55 21.24 22.37 24.01 28.26 30.48 32.74 37.48 39.39 46.41 54.47 60.73 37.29 45.97 54.64 63.32 72 80.66 89.35
1981 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.8 8.42 11.05 13.34 14.9 16.93 18.27 20.92 22.03 23.65 27.83 30.01 32.25 36.91 38.79 45.71 53.64 59.81 36.73 45.28 53.81 62.36 70.91 79.44 87.99
1982 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.79 8.39 11.02 13.31 14.86 16.89 18.22 20.86 21.97 23.58 27.76 29.93 32.16 36.81 38.69 45.59 53.5 59.65 36.63 45.16 53.67 62.19 70.72 79.23 87.76
1983 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.69 8.26 10.83 13.09 14.61 16.61 17.92 20.52 21.6 23.19 27.3 29.44 31.63 36.2 38.05 44.83 52.61 58.66 36.02 44.41 52.77 61.16 69.54 77.91 86.3
1984 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.52 8 10.5 12.69 14.16 16.1 17.37 19.89 20.94 22.48 26.46 28.53 30.65 35.09 36.88 43.45 50.99 56.86 34.91 43.04 51.15 59.28 67.41 75.52 83.64
1985 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.35 7.76 10.19 12.31 13.74 15.62 16.85 19.3 20.32 21.81 25.67 27.68 29.74 34.04 35.78 42.16 49.48 55.17 33.88 41.76 49.63 57.52 65.4 73.28 81.16
1986 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.2 7.54 9.89 11.95 13.34 15.17 16.37 18.74 19.73 21.18 24.93 26.88 28.88 33.06 34.75 40.94 48.05 53.57 32.89 40.55 48.19 55.85 63.51 71.15 78.81
1987 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 5.03 7.29 9.56 11.55 12.9 14.66 15.82 18.11 19.07 20.47 24.1 25.99 27.92 31.96 33.59 39.57 46.45 51.79 31.8 39.2 46.59 53.99 61.39 68.78 76.18
1988 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 4.85 7.03 9.23 11.15 12.45 14.14 15.26 17.47 18.4 19.75 23.25 25.07 26.94 30.83 32.41 38.18 44.81 49.96 30.68 37.82 44.95 52.09 59.23 66.36 73.5
1989 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 4.62 6.7 8.79 10.62 11.86 13.48 14.55 16.65 17.53 18.82 22.15 23.89 25.67 29.38 30.88 36.38 42.7 47.61 29.24 36.04 42.83 49.64 56.45 63.24 70.04
1990 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 4.37 6.33 8.31 10.04 11.21 12.74 13.75 15.74 16.57 17.79 20.94 22.58 24.26 27.76 29.18 34.38 40.35 44.99 27.63 34.06 40.48 46.91 53.34 59.76 66.19
1991 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 3.94 5.72 7.5 9.07 10.12 11.5 12.41 14.21 14.96 16.07 18.91 20.39 21.91 25.08 26.36 31.05 36.45 40.64 24.95 30.76 36.56 42.37 48.17 53.97 59.78
1992 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 3.81 5.53 7.25 8.76 9.79 11.12 12 13.74 14.47 15.53 18.28 19.71 21.18 24.24 25.48 30.02 35.23 39.28 24.12 29.74 35.34 40.95 46.57 52.17 57.79
1993 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 3.44 4.99 6.55 7.92 8.84 10.05 10.84 12.41 13.07 14.03 16.51 17.81 19.13 21.9 23.02 27.12 31.83 35.49 21.79 26.87 31.93 37 42.07 47.14 52.21
1994 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 3.29 4.78 6.27 7.57 8.46 9.61 10.37 11.87 12.5 13.42 15.79 17.03 18.3 20.95 22.02 25.94 30.44 33.94 20.84 25.69 30.54 35.39 40.24 45.08 49.93
1995 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 3.34 4.84 6.36 7.68 8.57 9.74 10.51 12.04 12.67 13.61 16.01 17.27 18.55 21.24 22.32 26.3 30.86 34.41 21.13 26.05 30.96 35.88 40.8 45.71 50.63
1996 1 2 1 1 6 0 0.13 0.26 0.7 1.39 2.21 3.36 4.87 6.39 7.72 8.62 9.79 10.57 12.1 12.74 13.68 16.1 17.36 18.65 21.35 22.44 26.43 31.02 34.59 21.24 26.18 31.12 36.06 41.01 45.94 50.89
1997 1 2 1 1 6 0 0.13 0.26 0.74 1.38 2.42 3.51 5.09 6.68 8.07 9.01 10.24 11.05 12.65 13.32 14.3 16.83 18.15 19.5 22.32 23.46 27.64 32.44 36.17 22.21 27.38 32.54 37.71 42.88 48.04 53.21
1998 1 2 1 1 6 0 0.12 0.23 0.69 1.39 2.37 3.43 5.14 6.77 7.96 9.04 10.15 11.11 12.42 13.15 14.13 16.04 17.09 18.61 20.71 22.04 25.82 29.21 32.81 22.78 27.05 31.31 35.58 39.84 44.11 48.38
1999 1 2 1 1 6 0 0.1 0.2 0.64 1.4 2.31 3.36 5.19 6.85 7.86 9.08 10.05 11.18 12.18 12.99 13.96 15.26 16.03 17.71 19.1 20.61 24.01 25.99 29.45 23.35 26.71 30.07 33.44 36.8 40.16 43.52
2000 1 2 1 1 6 0 0.09 0.17 0.59 1.32 2.21 3.24 5.33 7.02 7.8 9.21 9.93 11.11 12.04 12.89 13.48 14.45 15.3 16.97 17.46 19.04 22.17 23.66 26.44 23.6 26.29 28.97 31.66 34.34 37.03 39.72
2001 1 2 1 1 6 0 0.09 0.18 0.65 1.37 2.24 3.26 5.27 6.81 7.87 9.03 9.74 10.71 11.63 12.59 13.06 13.62 14.44 15.72 16.58 17.68 20.38 21.42 23.3 22.72 24.96 27.2 29.44 31.69 33.93 36.17
2002 1 2 1 1 6 0 0.09 0.18 0.68 1.45 2.39 3.49 5.32 6.88 7.78 8.75 9.64 10.4 11.16 12.16 12.61 13.22 13.98 14.97 15.78 16.77 18.65 19.95 21.88 22.29 24.19 26.09 27.99 29.89 31.79 33.69
2003 1 2 1 1 6 0 0.1 0.21 0.78 1.56 2.53 3.55 5.26 6.83 7.67 8.53 9.41 10.01 10.79 11.66 12.1 12.67 13.5 13.99 15.11 15.54 17.15 18.29 19.93 20.45 22.29 24.13 25.97 27.81 29.65 31.5
2004 1 2 1 1 6 0 0.1 0.2 0.77 1.59 2.58 3.57 5.28 6.67 7.57 8.58 9.36 9.68 10.44 11.45 11.78 12.22 13.22 13.4 14.64 14.95 15.97 17.28 18.57 18.53 20.61 22.69 24.77 26.85 28.93 31.01
2005 1 2 1 1 6 0 0.1 0.21 0.81 1.63 2.54 3.55 5.14 6.51 7.52 8.45 9.35 9.65 10.27 11.18 11.78 12.13 12.99 13.02 14.32 14.57 15.16 16.05 17.51 17.53 19.53 21.52 23.52 25.51 27.51 29.5
2006 1 2 1 1 6 0 0.09 0.18 0.72 1.56 2.49 3.47 5.13 6.37 7.18 8.31 9.32 9.64 10.19 10.98 11.43 11.95 12.75 12.91 14.05 14.15 14.83 15.73 16.66 16.45 17.9 19.35 20.8 22.26 23.71 25.16
2007 1 2 1 1 6 0 0.09 0.18 0.65 1.44 2.3 3.22 4.95 6.29 6.96 8.25 9.12 9.59 10.1 11.07 11.38 11.75 12.58 12.86 13.97 14.17 14.61 15.18 16.19 15.72 17.11 18.51 19.9 21.29 22.68 24.08
2008 1 2 1 1 6 0 0.08 0.16 0.53 1.23 2.05 2.93 4.69 6.06 6.81 8.05 8.68 9.27 10.01 10.89 11.22 11.46 12.42 12.75 13.75 14.03 14.55 15.09 15.75 15.4 16.8 18.2 19.6 21 22.4 23.8
2009 1 2 1 1 6 0 0.09 0.17 0.54 1.12 1.81 2.67 4.42 5.78 6.6 7.65 8.34 8.99 9.75 10.53 10.95 11.27 12.02 12.42 13.66 13.49 14.19 14.63 15.2 15.34 16.29 17.24 18.2 19.15 20.1 21.05
2010 1 2 1 1 6 0 0.09 0.18 0.53 1.08 1.67 2.49 4.21 5.59 6.43 7.27 7.79 8.54 9.4 10.18 10.59 10.81 11.68 12.19 13.55 13.34 13.97 14.22 14.69 14.99 15.86 16.72 17.59 18.46 19.33 20.19
2011 1 2 1 1 6 0 0.1 0.2 0.61 1.1 1.67 2.32 3.92 5.37 6.21 7 7.72 8.32 9.12 9.82 10.41 10.6 11.36 11.9 12.97 13.33 13.63 14.17 14.33 15.26 15.95 16.65 17.34 18.04 18.73 19.43
2012 1 2 1 1 6 0 0.1 0.21 0.59 1.14 1.73 2.34 3.83 5.19 5.96 6.79 7.62 8.2 8.85 9.36 10.16 10.38 11.03 11.59 12.65 13.16 13.24 13.99 14.03 15.96 16.29 16.63 16.96 17.3 17.63 17.97
2013 1 2 1 1 6 0 0.12 0.24 0.67 1.22 1.84 2.52 3.87 5.1 5.79 6.52 7.45 8.08 8.65 9.07 9.91 10.14 10.78 11.41 12.48 13.03 12.91 13.81 13.93 16.62 16.72 16.81 16.91 17 17.1 17.19
2014 1 2 1 1 6 0 0.18 0.37 0.67 1.28 1.92 2.59 3.97 5.16 5.7 6.23 7.24 7.89 8.51 8.91 9.83 9.96 10.6 11.44 12.01 13.12 12.97 14.37 14.08 18.18 17.73 17.28 16.82 16.37 15.92 15.47
2015 1 2 1 1 6 0 0.2 0.4 0.74 1.35 2.1 2.74 4.04 5.09 5.67 6.16 7.13 7.74 8.36 8.92 9.61 9.83 10.46 11.18 11.49 12.65 12.75 14.4 13.46 18.94 18.25 17.57 16.88 16.19 15.5 14.82
2016 1 2 1 1 6 0 0.22 0.44 0.75 1.46 2.18 2.91 4.22 5.35 5.99 6.38 7.08 7.7 8.31 8.84 9.63 9.94 10.57 11.14 11.44 12.23 12.31 13.62 13.49 17.4 17.26 17.12 16.98 16.84 16.7 16.56
2017 1 2 1 1 6 0 0.22 0.45 0.82 1.5 2.23 2.92 4.31 5.41 6.2 6.72 7.18 7.76 8.45 8.91 9.56 9.99 10.74 11.13 11.22 12.06 12.17 13.48 13.62 17.16 18.15 19.14 20.13 21.11 22.1 23.09
2018 1 2 1 1 6 0 0.2 0.41 0.85 1.57 2.37 3.03 4.43 5.78 6.48 7.31 7.8 8.32 8.68 9.21 9.75 10.3 10.88 11.25 11.29 12.05 12.05 13.56 13.79 16.28 16.53 16.77 17.02 17.26 17.51 17.76
2019 1 2 1 1 6 0 0.18 0.37 0.88 1.64 2.5 3.15 4.6 6.08 6.66 8.07 8.46 8.99 9.02 9.52 9.9 10.49 11.17 11.45 11.66 12.39 11.83 13.25 14.01 14.34 15.1 15.85 16.61 17.37 18.12 18.88
-2020 1 2 1 1 6 0 0.18 0.37 0.88 1.64 2.5 3.15 4.76 6.38 6.85 8.83 9.12 9.65 9.37 9.84 10.05 10.67 11.45 11.64 12.02 12.73 11.6 12.94 14.22 12.39 13.66 14.93 16.2 17.48 18.75 20.02
