
Initial statistics: 59 variables; iteration 0; function evaluation 0; phase 1
Function value 1.9189503e+06; maximum gradient component mag -1.4290e+06
 76  0.02229 -6.09547e+00 | 77  0.02604 -9.18099e+00 | 78  0.02745 -1.92165e-01
 79  0.02704  8.18794e+00 | 80  0.01166  1.46274e+01 | 81  0.01143  1.35031e+01
 82 -0.00402  1.45328e+01 | 83 -0.00402  2.10622e+01 | 84  0.00678  1.73259e+01
 85  0.01756  2.02408e+01 | 86  0.01861  2.08164e+01 | 87  0.01339  1.81878e+01
 88 -0.01392  1.84331e+01 | 89  0.01224  1.83789e+01 | 90 -0.00000  1.76944e+01
 91 -4.34575 -5.28408e+01 | 92 -0.19529 -1.94942e+01 | 93 -0.19368 -3.76740e+00
 94 -0.19229  1.00703e+00 | 95 -0.19168  7.42164e+00 | 96 -0.19216  1.07204e+01
 97  0.04457  1.63559e+01 | 98  0.03064  1.55088e+01 | 99 -0.01528  2.68576e+01
100 -0.05507  2.76093e+00 |101 -0.00152 -2.70276e+00 |102 -0.07104 -5.27709e+00
103  0.13011 -7.89525e+00 |104  0.25891 -1.37286e+01 |105  0.14706 -1.54428e+01
106  0.05976 -2.51837e+01 |107  0.06968 -2.21326e+01 |108  0.23942 -2.17390e+01
109  0.21366 -3.46775e+01 |110  0.18839 -1.85875e+01 |111  0.18422 -1.57082e+01
112  0.16644 -6.33919e+00 |113  0.08505  3.05017e+00 |114  0.12226  1.16907e+01
115  0.01979  1.32646e+00 |116 -0.11331  1.35507e+01 |117 -0.15912  8.12376e+00
118  0.04515  7.59109e+00 |119  0.04489  6.88752e+00 |120 -0.06336  7.16389e+00
121  0.09492  1.42339e+00 |122  0.12854  3.82502e+00 |123  0.19390  1.15301e+00
124  0.18446  1.72790e+00 |125  0.24700  4.74509e+00 |126  0.20536  9.16100e+00
127  0.23578  7.53571e+00 |128  0.18305  8.42956e+00 |129  0.14639  5.59285e+00
130  0.18012  2.75257e+00 |131  0.24471  1.25403e+01 |132  0.21429  1.37060e+01
133  0.22340  1.16594e+01 |134  0.27763  1.25766e+01 |135  0.16614  9.46306e+00
136  0.20003  6.22884e+00 |137  0.24843 -1.82879e+00 |138  0.23182 -3.72839e+00
139  0.25287 -9.84134e+00 |140  0.22767 -1.45925e+01 |141  0.22319 -1.56397e+01
142  0.26521 -1.50201e+01 |143  0.20049 -7.44067e+00 |144  0.21059  1.15904e-01
145  0.30051 -4.05565e+00 |146  0.20294  1.28024e+00 |147  0.21530  1.46765e+01
148  0.22406  1.37685e+01 |149 -4.67612  5.96182e-01 |150 -3.75861  6.83656e-01
151 -2.85835  7.45809e-01 |152 -2.02924  1.66657e+00 |153 -1.34434  1.55111e+00
154 -0.80291  1.34834e+00 |155 -0.35104  4.94254e-01 |156  0.02791  2.24170e-01
157  0.24059  4.90640e+00 |158  0.22837  6.99821e+00 |159  0.17606 -1.33362e+01
160  0.14516 -2.21534e+01 |161  0.25572  1.16243e+00 |162  0.34884 -2.74301e+00
163  0.45182  2.35490e+00 |164  0.49081  2.41093e+00 |165  0.48956  2.98729e+00
166  0.48440  5.64070e+00 |167  0.47148  4.38765e+00 |168 -4.66336  8.91237e-02
169 -3.73996  8.07049e-02 |170 -2.83160  1.84100e-01 |171 -1.97404 -1.56880e-01
172 -1.21502 -1.21359e+00 |173 -0.59780 -2.54583e+00 |174 -0.14884 -4.20739e+00
175  0.13246 -5.49679e+00 |176  0.27124 -4.60658e+00 |177  0.31413 -5.59592e+00
178  0.33932 -1.35684e+01 |179  0.43288 -2.37271e+01 |180  0.57677  9.27283e+01
181  0.51581  3.71055e+00 |182  0.39276 -5.38825e+00 |183  0.27870 -2.01584e+01
184  0.22416 -2.54273e+00 |185  0.19200 -4.47599e+00 |186  0.17885 -3.14887e+00
187 -0.36231 -2.66090e-01 |188 -0.28448  6.56320e-02 |189 -0.36381 -2.04062e-06
189 variables; iteration 380; function evaluation 488; phase 5
Function value 6.9265703e+02; maximum gradient component mag 7.2186e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.48687 -6.15219e-07 |  2  0.51504  4.70518e-07 |  3  0.27430  7.40573e-07
  4 -0.41290 -9.92172e-08 |  5 -0.36484  1.34911e-01 |  6 -0.31765  2.37910e-02
  7  0.98711 -7.05559e-01 |  8 -0.13558  7.65434e-03 |  9 -0.50060 -6.42355e-07
 10 -0.21523 -1.22725e-07 | 11 -0.63037 -9.59645e-07 | 12  0.17512  8.06046e-08
 13 19.45753  7.21863e+01 | 14 -0.03646 -8.26345e+00 | 15 -0.01292 -1.75016e+01
 16 -0.01540 -1.83521e+01 | 17 -0.01418 -1.30326e+01 | 18 -0.01832 -1.65794e+01
 19 -0.01882 -1.38988e+01 | 20 -0.02289 -1.74961e+01 | 21 -0.02317 -1.43791e+01
 22 -0.02732 -1.89332e+01 | 23 -0.02773 -1.67396e+01 | 24 -0.02989 -1.80817e+01
 25 -0.02860 -1.23998e+01 | 26 -0.02500 -1.46310e+00 | 27 -0.02160  8.75453e+00
 28 -0.03209 -1.42065e+01 | 29 -0.02944 -1.16303e+01 | 30 -0.03289 -2.37392e+01
 31 -0.02985 -2.64663e+01 | 32 -0.02375 -2.60167e+01 | 33 -0.02408 -3.31885e+01
 34 -0.02270 -3.32214e+01 | 35 -0.02133 -2.92100e+01 | 36 -0.02545 -3.10850e+01
 37 -0.03139 -3.58377e+01 | 38 -0.02388 -1.86542e+01 | 39 -0.03299 -3.13956e+01
 40 -0.03157 -2.63758e+01 | 41 -0.03170 -2.77900e+01 | 42 -0.02766 -2.42638e+01
 43 -0.01978 -1.68112e+01 | 44 -0.00909 -3.22666e+00 | 45 -0.00383  6.41083e-01
 46  0.00718  2.10825e+01 | 47  0.00857  3.45875e+01 | 48 -0.00417  8.86588e+00
 49  0.00937  3.90421e+01 | 50  0.01276  3.21907e+01 | 51  0.01982  3.82141e+01
 52  0.02392  3.50353e+01 | 53  0.01884  1.65181e+01 | 54  0.01174  4.81984e+00
 55  0.00933  1.53683e+00 | 56  0.01070  4.54527e+00 | 57  0.01919  1.27853e+00
 58  0.03027  2.26904e+01 | 59  0.02045  8.17754e+00 | 60  0.02240  1.55410e+01
 61  0.03016  3.07264e+01 | 62  0.02513  2.46969e+01 | 63  0.01947  1.24288e+01
 64  0.02632  1.73643e+01 | 65  0.02127  1.21077e+01 | 66  0.01310  2.69856e+01
 67  0.01653  3.43247e+01 | 68  0.01591  1.87993e+01 | 69  0.01333  1.70920e+00
 70  0.02493  2.26616e+01 | 71  0.03274  3.79658e+01 | 72  0.03452  3.64031e+01
 73  0.04720  5.87277e+01 | 74  0.02920  3.24653e+01 | 75  0.02711  2.67393e+01
 76  0.02241  1.54486e+01 | 77  0.02688  1.99497e+01 | 78  0.02805  1.91352e+01
 79  0.02713  1.12648e+01 | 80  0.01200  5.69110e-01 | 81  0.01231 -1.75665e+00
 82 -0.00342 -1.44576e+01 | 83 -0.00401 -1.56295e+01 | 84  0.00813 -1.08987e+01
 85  0.01840 -1.33757e+01 | 86  0.01862 -2.00564e+01 | 87  0.01376 -2.16678e+01
 88 -0.01390 -2.22205e+01 | 89  0.01214 -2.23096e+01 | 90 -0.00009 -2.23240e+01
 91 -4.33996  6.57121e+01 | 92 -0.19964  1.32100e+01 | 93 -0.19869  5.53886e+00
 94 -0.19724  1.31875e+01 | 95 -0.19623  1.01272e+01 | 96 -0.19587  1.32159e+01
 97  0.04212 -5.61426e+00 | 98  0.02985 -1.30234e+01 | 99 -0.01414 -1.27711e+01
100 -0.05206 -2.38006e+01 |101  0.00297 -1.05084e+01 |102 -0.06550 -2.19640e+01
103  0.13641 -3.50997e+00 |104  0.26615 -1.79578e+01 |105  0.15426 -2.06476e+01
106  0.06701 -2.17547e+01 |107  0.07689 -1.80391e+01 |108  0.24666 -1.51175e+01
109  0.21994 -1.97122e+01 |110  0.19349  3.30000e+00 |111  0.18819  4.48336e+00
112  0.16896  1.50708e+01 |113  0.08621  5.80918e+00 |114  0.12235  1.32046e+01
115  0.01923  7.42889e+00 |116 -0.11439  7.89423e+00 |117 -0.16052  6.58197e+00
118  0.04359  2.95543e+00 |119  0.04315 -1.29263e+00 |120 -0.06530 -5.25320e+00
121  0.09286 -3.93000e+00 |122  0.12641 -5.05286e+00 |123  0.19184 -4.06305e+00
124  0.18247 -5.19152e+00 |125  0.24495 -1.59687e+00 |126  0.20329 -2.22231e+00
127  0.23369  4.07798e+00 |128  0.18110  6.94391e+00 |129  0.14446  1.64572e-01
130  0.17829 -8.71910e+00 |131  0.24304  1.02789e+01 |132  0.21286  7.83859e+00
133  0.22213  5.33587e+00 |134  0.27650 -4.18888e+00 |135  0.16520  2.46187e+00
136  0.19927  2.01733e-01 |137  0.24781  6.07992e+00 |138  0.23115  1.77419e+00
139  0.25206  9.54038e+00 |140  0.22670  4.06132e-01 |141  0.22197  6.09215e+00
142  0.26387  1.03035e+01 |143  0.19913  1.80725e+00 |144  0.20918  6.24998e+00
145  0.29895  8.27658e+00 |146  0.20133  1.54956e+01 |147  0.21350  1.11171e+01
148  0.22216 -1.94691e+00 |149 -4.63810  8.07950e-01 |150 -3.74828  5.45228e-01
151 -2.86825  9.38668e-01 |152 -2.05415  1.66236e+00 |153 -1.37360  1.79921e+00
154 -0.82713  2.57609e+00 |155 -0.37096  2.16372e+00 |156  0.01398  3.69255e+00
157  0.22243  8.48232e+00 |158  0.20968  3.72012e+00 |159  0.17070 -7.85326e+00
160  0.14481 -1.80201e+01 |161  0.24164  6.92840e-02 |162  0.34070 -2.35827e+00
163  0.43882  2.95039e-01 |164  0.47918  4.73488e-01 |165  0.47707 -1.02886e-01
166  0.47060  2.75193e+00 |167  0.45426 -1.74385e+00 |168 -4.69529  2.19361e-02
169 -3.76582  2.65509e-01 |170 -2.85271  8.38216e-01 |171 -1.99278  8.78344e-01
172 -1.23256  1.33561e+00 |173 -0.61577  1.39110e+00 |174 -0.16734  2.45755e+00
175  0.11153  2.53329e+00 |176  0.24930  2.65164e+00 |177  0.29941  2.25707e+00
178  0.33267 -3.89244e+00 |179  0.42278 -1.40994e+01 |180  0.55912 -2.31447e+01
181  0.50802  2.34887e+01 |182  0.37230 -6.72925e+00 |183  0.26446 -1.06250e+01
184  0.21238  3.50643e+00 |185  0.18243  1.50654e+00 |186  0.17124  1.52908e+01
187 -0.36425 -4.89329e-01 |188 -0.28534  6.15096e-02 |189 -0.36054 -2.01760e-06
189 variables; iteration 400; function evaluation 508; phase 5
Function value 6.9214342e+02; maximum gradient component mag 6.9134e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.48583 -6.13214e-07 |  2  0.51424  4.69346e-07 |  3  0.27305  7.36734e-07
  4 -0.41273 -9.91632e-08 |  5 -0.36495  3.35361e-02 |  6 -0.31678 -1.67312e-01
  7  1.00612  3.36716e-01 |  8 -0.13449 -6.79075e-02 |  9 -0.49952 -6.40170e-07
 10 -0.21502 -1.22598e-07 | 11 -0.62874 -9.54324e-07 | 12  0.17498  8.05389e-08
 13 19.46119  6.91343e+01 | 14 -0.03610 -1.74634e+01 | 15 -0.01105 -1.77329e+01
 16 -0.01328 -1.84938e+01 | 17 -0.01579 -1.96683e+01 | 18 -0.01809 -2.02628e+01
 19 -0.01995 -2.01081e+01 | 20 -0.02194 -2.01077e+01 | 21 -0.02220 -1.71054e+01
 22 -0.02553 -1.96093e+01 | 23 -0.02600 -1.71925e+01 | 24 -0.02994 -2.11049e+01
 25 -0.02665 -1.08529e+01 | 26 -0.02599 -5.16262e+00 | 27 -0.02281  5.97795e+00
 28 -0.03041 -8.47409e+00 | 29 -0.02924 -6.64839e+00 | 30 -0.02886 -7.32644e+00
 31 -0.02840 -1.02152e+01 | 32 -0.02257 -2.21986e+00 | 33 -0.01755  7.03244e+00
 34 -0.02179 -4.00662e-01 | 35 -0.02995 -1.46426e+01 | 36 -0.02832 -7.18712e+00
 37 -0.03198 -1.05493e+01 | 38 -0.02003  2.48631e+01 | 39 -0.03375 -4.02698e+00
 40 -0.03554 -4.13029e+00 | 41 -0.03482 -2.53454e+00 | 42 -0.03033  4.15655e+00
 43 -0.02198  1.62530e+01 | 44 -0.00614  4.95809e+01 | 45 -0.00123  4.71650e+01
 46  0.00690  5.43162e+01 | 47  0.01137  6.90199e+01 | 48 -0.00477  1.64221e+01
 49  0.01007  5.15417e+01 | 50  0.01089  2.95741e+01 | 51  0.01915  4.25661e+01
 52  0.02288  3.74600e+01 | 53  0.01822  2.28676e+01 | 54  0.01097  9.49245e+00
 55  0.00814  1.36669e+00 | 56  0.01005  6.24586e+00 | 57  0.01868  8.84603e-01
 58  0.03061  2.83292e+01 | 59  0.02082  7.42563e+00 | 60  0.02221  3.62029e+00
 61  0.03070  1.93143e+01 | 62  0.02507  6.48549e+00 | 63  0.01969 -2.15113e+00
 64  0.02687  3.02446e+00 | 65  0.02116 -8.00915e+00 | 66  0.01199  6.61131e-01
 67  0.01514  3.53019e+00 | 68  0.01614  4.85510e+00 | 69  0.01324 -1.43192e+01
 70  0.02506  4.12196e+00 | 71  0.03276  1.29889e+01 | 72  0.03512  1.70276e+01
 73  0.04669  5.46651e+00 | 74  0.02937  4.00312e+00 | 75  0.02658 -1.17203e+01
 76  0.02238 -1.47649e+01 | 77  0.02626 -2.03107e+01 | 78  0.02782 -1.51812e+01
 79  0.02784 -7.64411e+00 | 80  0.01160 -2.10932e+01 | 81  0.01206 -1.97187e+01
 82 -0.00317 -2.08082e+01 | 83 -0.00440 -2.36629e+01 | 84  0.00773 -1.88591e+01
 85  0.01757 -2.33422e+01 | 86  0.01840 -2.33370e+01 | 87  0.01393 -2.12422e+01
 88 -0.01382 -2.13245e+01 | 89  0.01200 -2.17865e+01 | 90  0.00010 -2.12553e+01
 91 -4.34887  6.50898e+01 | 92 -0.20141 -2.06177e+00 | 93 -0.20076  1.83229e+00
 94 -0.19983  5.21427e+00 | 95 -0.19938 -4.44996e+00 | 96 -0.19942 -2.77391e-01
 97  0.03874 -1.89014e+00 | 98  0.02669 -3.06072e+00 | 99 -0.01670 -9.03719e+00
100 -0.05363 -2.98391e+00 |101  0.00214 -1.85505e+01 |102 -0.06607 -1.85904e+01
103  0.13581 -2.18665e+01 |104  0.26585 -1.36442e+01 |105  0.15481 -1.06844e+01
106  0.06825  4.87714e+00 |107  0.07836  8.60401e+00 |108  0.24774  1.31537e+01
109  0.22015  2.16173e+01 |110  0.19282  1.34503e+01 |111  0.18721  1.79996e+01
112  0.16802  6.71726e+00 |113  0.08559  1.35880e+01 |114  0.12215  1.58448e+00
115  0.01947  5.51104e+00 |116 -0.11366  5.74666e+00 |117 -0.15945  7.22102e+00
118  0.04483  9.92604e-01 |119  0.04450  7.62239e+00 |120 -0.06385  1.91313e+01
121  0.09428  8.46429e+00 |122  0.12778  1.18792e+01 |123  0.19309  3.19575e+00
124  0.18351 -7.41548e+00 |125  0.24586 -7.49694e-03 |126  0.20405 -4.48521e+00
127  0.23435 -7.66796e-01 |128  0.18169 -1.02737e-01 |129  0.14497 -1.24513e+01
130  0.17889  1.52400e+00 |131  0.24375 -5.58420e+00 |132  0.21363  2.76213e+00
133  0.22283 -1.09497e+00 |134  0.27711 -4.92357e-01 |135  0.16568  2.03714e+00
136  0.19970 -2.24290e+00 |137  0.24831 -2.65929e+00 |138  0.23181  1.04778e+01
139  0.25273  3.18590e+00 |140  0.22736  1.08803e+00 |141  0.22255 -3.12405e+00
142  0.26439 -1.17900e+01 |143  0.19970 -3.02059e+00 |144  0.20971 -8.86494e+00
145  0.29948 -1.86676e+00 |146  0.20189 -2.83801e+00 |147  0.21406 -1.08868e+01
148  0.22282 -1.01559e+01 |149 -4.66751  4.87701e-01 |150 -3.73641  5.91596e-01
151 -2.82466  9.85782e-01 |152 -1.99006  1.76278e+00 |153 -1.29951  2.78475e+00
154 -0.75862  2.56904e+00 |155 -0.30506  3.80839e+00 |156  0.06404  2.91673e+00
157  0.27589  9.68368e+00 |158  0.26235 -1.69573e+00 |159  0.23396 -5.05878e+00
160  0.21164 -1.64745e+01 |161  0.30099 -8.84845e-01 |162  0.40444 -2.67735e+00
163  0.50694  9.82664e-01 |164  0.53551  1.04877e-01 |165  0.53224 -9.58768e-02
166  0.52495  7.53142e-01 |167  0.51199 -5.26230e-01 |168 -4.67973 -1.71700e-01
169 -3.74218  4.45275e-01 |170 -2.82298  5.79721e-01 |171 -1.95833  1.18412e+00
172 -1.19738  1.46451e+00 |173 -0.58313  1.74995e+00 |174 -0.13932  2.34850e+00
175  0.13731  2.41865e+00 |176  0.27783  1.55113e+00 |177  0.33736  2.55615e+00
178  0.37582 -2.95717e+00 |179  0.46112 -1.42554e+01 |180  0.58963 -2.11237e+01
181  0.53391  1.64179e+01 |182  0.41025 -3.51227e-01 |183  0.29939 -9.13299e+00
184  0.23993 -2.06524e+00 |185  0.21710  1.70751e+00 |186  0.21383  1.76332e+01
187 -0.36645 -6.08885e-01 |188 -0.28678  1.24351e-01 |189 -0.35708 -1.99353e-06
189 variables; iteration 420; function evaluation 528; phase 5
Function value 6.9141368e+02; maximum gradient component mag 4.3916e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.48372 -6.09161e-07 |  2  0.51263  4.66975e-07 |  3  0.27051  7.28967e-07
  4 -0.41239 -9.90535e-08 |  5 -0.36597  1.40473e-01 |  6 -0.31527 -2.19041e-01
  7  0.99528 -2.59509e-01 |  8 -0.13257  1.20067e-01 |  9 -0.49732 -6.35758e-07
 10 -0.21460 -1.22339e-07 | 11 -0.62544 -9.43656e-07 | 12  0.17471  8.04055e-08
 13 19.45448  6.34509e+00 | 14 -0.03476 -1.07237e+01 | 15 -0.01123 -4.57702e+00
 16 -0.01391 -6.77468e+00 | 17 -0.01496 -6.58110e+00 | 18 -0.01649 -6.94253e+00
 19 -0.01979 -9.87247e+00 | 20 -0.02145 -1.04780e+01 | 21 -0.02262 -1.05002e+01
 22 -0.02412 -1.09424e+01 | 23 -0.02725 -1.37946e+01 | 24 -0.02895 -1.43764e+01
 25 -0.02727 -9.76023e+00 | 26 -0.02659 -6.96481e+00 | 27 -0.02502 -3.31196e+00
 28 -0.03194 -1.46543e+01 | 29 -0.02844 -1.08612e+01 | 30 -0.03312 -2.04554e+01
 31 -0.03231 -2.35613e+01 | 32 -0.02609 -2.04836e+01 | 33 -0.02344 -2.08238e+01
 34 -0.02247 -2.00727e+01 | 35 -0.02979 -2.76366e+01 | 36 -0.02972 -2.46840e+01
 37 -0.03228 -2.60148e+01 | 38 -0.02245 -1.09381e+01 | 39 -0.03597 -3.03404e+01
 40 -0.03732 -3.25986e+01 | 41 -0.03426 -3.13640e+01 | 42 -0.02758 -2.73802e+01
 43 -0.02093 -2.71559e+01 | 44 -0.00818 -2.06632e+01 | 45 -0.00136 -2.10277e+01
 46  0.01219 -1.01260e+01 | 47  0.01330  2.76033e+00 | 48 -0.00222 -1.20340e+01
 49  0.01074  7.01012e+00 | 50  0.01261 -6.61897e-02 | 51  0.01906  4.83725e+00
 52  0.02248  3.40591e+00 | 53  0.01756 -8.15942e-01 | 54  0.01114  3.16009e+00
 55  0.00907  7.43390e+00 | 56  0.01022  1.10953e+01 | 57  0.01903  1.05758e+01
 58  0.03021  3.35496e+01 | 59  0.02126  3.26157e+01 | 60  0.02302  3.84670e+01
 61  0.02968  4.00569e+01 | 62  0.02570  4.39158e+01 | 63  0.01974  2.69791e+01
 64  0.02757  3.76956e+01 | 65  0.02267  3.07372e+01 | 66  0.01319  3.14989e+01
 67  0.01608  2.98961e+01 | 68  0.01562  1.38012e+01 | 69  0.01495  1.57913e+01
 70  0.02562  2.00064e+01 | 71  0.03256  1.64509e+01 | 72  0.03401  6.80109e+00
 73  0.04716  2.08944e+01 | 74  0.02937  1.71606e+01 | 75  0.02583 -4.98457e+00
 76  0.02333  1.51872e+01 | 77  0.02616 -1.51898e+00 | 78  0.02875  1.76021e+01
 79  0.02712  5.18715e+00 | 80  0.01250  1.04655e+01 | 81  0.01231  6.16395e+00
 82 -0.00321  1.01937e+00 | 83 -0.00372  2.30460e+00 | 84  0.00802  4.60232e+00
 85  0.01842  4.09219e+00 | 86  0.01928  2.30749e+00 | 87  0.01421 -4.29162e-01
 88 -0.01358 -1.40107e+00 | 89  0.01307 -7.25670e-01 | 90 -0.00005 -1.92610e+00
 91 -4.34355  4.64628e+00 | 92 -0.20141  6.39865e+00 | 93 -0.20000  2.16687e+00
 94 -0.19831 -5.01161e+00 | 95 -0.19687 -4.60064e+00 | 96 -0.19582 -1.56208e-01
 97  0.04309 -7.79459e-01 | 98  0.03168 -9.67793e-02 | 99 -0.01143 -8.80337e+00
100 -0.04843 -1.00948e+01 |101  0.00734 -8.22785e+00 |102 -0.06075  7.28628e-01
103  0.14138  2.17545e+00 |104  0.27185 -5.34858e+00 |105  0.16010 -1.65245e+01
106  0.07257 -1.77244e+01 |107  0.08163 -1.13955e+01 |108  0.25020 -2.99002e+00
109  0.22139  5.51049e+00 |110  0.19271 -3.04502e+00 |111  0.18555 -9.80603e+00
112  0.16513 -1.34741e+01 |113  0.08226 -1.60345e+01 |114  0.11867 -9.38946e+00
115  0.01623 -8.34473e+00 |116 -0.11658 -1.07637e+01 |117 -0.16207 -9.40060e+00
118  0.04245  4.45339e+00 |119  0.04222 -1.94898e+00 |120 -0.06616 -3.27106e-01
121  0.09209 -2.34556e+00 |122  0.12587  2.03107e+00 |123  0.19146 -3.04332e+00
124  0.18217 -2.98058e+00 |125  0.24456  2.28085e+00 |126  0.20276  2.19739e+01
127  0.23299  1.43598e+01 |128  0.18023  1.44929e+01 |129  0.14327  1.18038e+01
130  0.17692  6.82446e+00 |131  0.24166  8.49582e+00 |132  0.21147  7.24974e+00
133  0.22072  8.09908e+00 |134  0.27514  1.71087e+00 |135  0.16401 -2.63850e+00
136  0.19828  1.64912e+00 |137  0.24714  6.35490e+00 |138  0.23073  7.35328e+00
139  0.25167  1.09246e+01 |140  0.22627  3.80575e+00 |141  0.22131  2.41696e+00
142  0.26310 -1.24580e+00 |143  0.19858 -4.78995e+00 |144  0.20865 -3.29859e+00
145  0.29844  2.49888e+00 |146  0.20084  9.17402e+00 |147  0.21291  9.94233e+00
148  0.22158  9.40007e+00 |149 -4.56526  5.74324e-01 |150 -3.66701  1.00414e+00
151 -2.79264  1.24291e+00 |152 -1.99403  1.17205e+00 |153 -1.32199  1.55142e+00
154 -0.78002  1.29530e+00 |155 -0.31953  1.34030e+00 |156  0.06049  1.72523e+00
157  0.26294  7.47081e+00 |158  0.24907 -1.41424e+01 |159  0.24530  3.98835e-01
160  0.23312 -1.10214e+01 |161  0.30041 -2.71484e+00 |162  0.40966 -6.52455e-01
163  0.50090  1.89005e+00 |164  0.52132  1.33141e+00 |165  0.51833  1.69522e+00
166  0.51248 -3.85639e-01 |167  0.50840  6.23242e+00 |168 -4.71153 -1.94860e-01
169 -3.76983  1.42746e-01 |170 -2.84589  3.45539e-01 |171 -1.97711  1.95568e-01
172 -1.21244  1.61040e-02 |173 -0.59752 -3.23841e-01 |174 -0.15793 -9.55153e-01
175  0.11272 -1.00401e+00 |176  0.25040 -4.94905e+00 |177  0.32269 -1.42932e+00
178  0.37365 -5.68055e+00 |179  0.45732 -1.83781e+01 |180  0.57313  4.19817e+01
181  0.49773 -5.46221e+00 |182  0.39670  8.21577e+00 |183  0.28599 -1.86454e+01
184  0.23672 -7.47785e-01 |185  0.21396 -1.62060e+00 |186  0.20976  8.46411e+00
187 -0.36432 -9.44760e-03 |188 -0.28677  2.30204e-01 |189 -0.35011 -1.94535e-06
189 variables; iteration 440; function evaluation 548; phase 5
Function value 6.9092844e+02; maximum gradient component mag 4.5514e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.48197 -6.05814e-07 |  2  0.51129  4.65013e-07 |  3  0.26840  7.22543e-07
  4 -0.41211 -9.89623e-08 |  5 -0.36649 -4.31723e-02 |  6 -0.31591 -1.75400e-01
  7  1.00377  2.06131e-01 |  8 -0.13419  3.76662e-02 |  9 -0.49549 -6.32115e-07
 10 -0.21425 -1.22124e-07 | 11 -0.62271 -9.34931e-07 | 12  0.17448  8.02945e-08
 13 19.45424  4.55141e+01 | 14 -0.03350 -5.70922e+00 | 15 -0.01146 -1.16029e+01
 16 -0.01268 -1.08856e+01 | 17 -0.01414 -1.04159e+01 | 18 -0.01548 -9.44997e+00
 19 -0.01854 -1.10754e+01 | 20 -0.02012 -1.03846e+01 | 21 -0.02176 -9.76200e+00
 22 -0.02359 -9.42109e+00 | 23 -0.02650 -1.10989e+01 | 24 -0.02768 -9.30760e+00
 25 -0.02712 -3.71212e+00 | 26 -0.02747  7.53289e-03 | 27 -0.02936 -4.87603e-01
 28 -0.03247 -4.68710e+00 | 29 -0.02928  2.20735e+00 | 30 -0.03285 -6.11985e+00
 31 -0.03156 -5.36898e+00 | 32 -0.02737  1.15986e+00 | 33 -0.02661  2.41192e+00
 34 -0.02217  1.50600e+01 | 35 -0.02240  1.89320e+01 | 36 -0.02545  1.71845e+01
 37 -0.03386  2.65215e+00 | 38 -0.02159  4.15262e+01 | 39 -0.03845 -2.99241e-03
 40 -0.03767  2.59291e+00 | 41 -0.03596  1.38991e+00 | 42 -0.02929  7.55046e+00
 43 -0.02242  9.00730e+00 | 44 -0.00539  3.54150e+01 | 45 -0.00064  2.85606e+01
 46  0.00885  3.46578e+01 | 47  0.01093  3.89031e+01 | 48 -0.00490 -6.57823e-01
 49  0.01000  2.58350e+01 | 50  0.01265  1.29915e+01 | 51  0.02023  1.81627e+01
 52  0.02346  7.51119e+00 | 53  0.01945  2.27998e+00 | 54  0.01144 -1.19070e+01
 55  0.00914 -1.32937e+01 | 56  0.01060 -1.12101e+01 | 57  0.01968 -1.53600e+01
 58  0.03098 -1.76282e+00 | 59  0.02152 -9.06435e+00 | 60  0.02289 -1.24512e+01
 61  0.03048 -9.21065e+00 | 62  0.02471 -1.70408e+01 | 63  0.01939 -1.86406e+01
 64  0.02593 -2.17671e+01 | 65  0.02119 -1.84520e+01 | 66  0.01177 -6.73640e+00
 67  0.01622  9.65030e+00 | 68  0.01610  2.19340e+00 | 69  0.01372 -8.31082e+00
 70  0.02500  6.17468e+00 | 71  0.03268  1.74013e+01 | 72  0.03447  1.54296e+01
 73  0.04784  4.03379e+01 | 74  0.02884  9.04926e+00 | 75  0.02739  1.35215e+01
 76  0.02293  6.42872e+00 | 77  0.02728  6.08389e+00 | 78  0.02780 -4.50010e+00
 79  0.02726 -7.64340e+00 | 80  0.01278 -3.89111e+00 | 81  0.01242 -1.23653e+01
 82 -0.00243 -1.11589e+01 | 83 -0.00375 -1.55809e+01 | 84  0.00784 -1.50070e+01
 85  0.01811 -1.61558e+01 | 86  0.01896 -1.56743e+01 | 87  0.01399 -1.53523e+01
 88 -0.01386 -1.45224e+01 | 89  0.01279 -1.36218e+01 | 90 -0.00005 -1.41417e+01
 91 -4.34271  4.29778e+01 | 92 -0.20257  5.95675e+00 | 93 -0.20063  6.30587e-01
 94 -0.19867  3.46852e+00 | 95 -0.19703 -3.55345e+00 | 96 -0.19587 -6.00688e+00
 97  0.04314  3.53352e+00 | 98  0.03161 -2.71868e+00 | 99 -0.01195 -1.10303e+01
100 -0.04974 -9.12167e+00 |101  0.00545 -1.42301e+01 |102 -0.06265 -1.70148e+01
103  0.13986  8.93993e-01 |104  0.27077  5.67104e+00 |105  0.15958  1.86521e+01
106  0.07221  2.66869e+01 |107  0.08146  9.71137e+00 |108  0.25041  1.27016e+01
109  0.22211  8.26339e+00 |110  0.19420  6.07706e+00 |111  0.18807  9.67427e+00
112  0.16825  8.93434e+00 |113  0.08523  7.40682e+00 |114  0.12112  4.94985e+00
