5000
60
30
3.2209 1.2 6.75907 5.24304 7.95499 10.7725 3.95889 6.04796 1.03965 4.96384 0.16425 0.108163 1982.27  664.851 757.967 780.81 795.777 799.497 787.403 844.121 829.786 813.455 784.86 742.781 691.445 623.161 541.478 494.799 450.991 412.835 369.283 337.83 404.077 430.25 455.031 490.695 529.232 573.562 576.445 577.026 561.994 522.15 464.853 417.074 394.303 360.29 347.929 322.406 299.05 281.739 275.364 261.493 272.362 286.613 283.245 324.417 330.18 334.084 323.843 306.502 298.586 285.234 273.73 271.647 256.441 247.696 227.104 211.185 204.612 289.093 333.208 564.183 670.018  227.397 224.815 229.253 244.567 275.426 307.389 330.427 338.274 339.081 332.8 325.591 312.83 292.853 265.159 243.558 219.368 197.181 175.638 156.988 149.256 140.774 137.749 140.677 153.278 170.218 185.848 199.257 205.967 204.888 193.999 181.795 166.309 151.197 137.467 123.712 116.753 112.277 108.489 105.551 100.603 96.9084 93.3255 93.6412 96.8539 101.691 107.134 110.717 116.36 117.473 115.846 112.03 106.83 102.828 97.3628 92.1986 88.2608 84.2327 79.8475 79.9754 91.9779  58.8181 72.3845 6.27051 33.382 18.8143 7.27862 93.9563 4.71883 18.8312 24.8886 16.8477 14.1511 5.46148 4.46382 20.5284 15.156 10.2164 2.64281 13.0263 95.5557 22.2381 20.9666 41.5906 40.0644 45.4701 2.90054 18.7761 22.5042 5.74396 1.97784 8.30749 33.6892 2.64844 23.7425 7.06558 1.92001 11.3083 20.2532 2.41652 33.895 25.7239 6.52516 55.5029 4.5924 14.625 6.49629 10.7543 11.4884 7.72235 9.48742 19.8564 2.62918 9.84197 0.910819 8.65249 13.1079 104.899 25.552 230.072 25.0507 73.3309 73.3309  121.443 153.656 186.37 204.412 201.405 183.793 160.735 138.065 118.047 100.678 85.6998 73.5736 64.899 60.3837 58.3797  72.5808 85.3485 82.0912 71.3583 59.8439 49.5589 41.3381 34.7448 28.8408 23.9854 20.7959 19.2419 16.6874 15.4718 14.7588 
3.23775 1.2 6.78816 5.10751 7.95499 10.7725 3.82697 5.68535 1.00475 4.86053 0.174846 0.11157 1990.14  746.805 811.088 816.356 840.44 838.848 828.952 858.717 834.945 798.044 781.097 743.96 694.829 633.776 555.691 504.925 465.907 423.31 376.689 343.593 415.914 450.746 471.5 506.626 538.789 583.521 582.816 580.357 569.932 533.078 473.266 424.511 401.686 365.126 358.529 332.653 308.4 289.634 282.225 267.896 277.402 287.812 286.269 321.506 326.664 330.798 319.183 306.909 299.044 284.122 271.879 271.712 257.427 249.378 227.66 212.258 205.243 287.781 334.392 564.663 666.885  294.233 284.852 278.299 280.479 299.699 323.437 341.778 348.852 349.354 341.874 330.433 312.084 290.255 262.806 242.703 221.136 199.846 177.753 158.749 150.825 141.808 138.648 142.626 156.856 175.131 190.097 201.973 207.642 207.557 195.594 183.446 168.084 152.813 139.709 126.004 117.974 113.719 109.601 107.011 101.742 97.7667 94.3498 93.9411 96.8248 101.42 105.807 109.92 114.773 114.736 113.078 109.447 104.894 101.295 95.4351 90.983 87.145 82.7409 79.1258 79.325 90.6935  80.07 58.2706 8.39232 59.0132 14.9366 12.2866 67.5913 7.84857 7.77881 45.5147 19.512 15.6053 8.96064 5.06019 15.9994 20.1927 6.56137 3.65973 13.5622 102.743 30.6089 13.5368 41.5465 35.0227 50.551 3.13254 18.0361 28.1263 4.20756 1.66153 7.9586 35.0733 1.33947 29.9458 5.14249 3.30913 9.72345 21.9979 2.4061 34.075 22.8358 9.81302 50.9081 6.05928 15.1855 6.60016 13.0787 11.7048 7.85663 8.8859 22.6334 2.57592 10.1579 1.18246 8.54305 13.6404 104.416 27.7747 229.606 25.4762 69.1616 69.1616  120.253 151.298 183.167 202.227 202.88 190.281 171.728 151.678 131.774 112.909 96.3533 83.1951 74.7549 72.443 74.932  76.0918 89.3382 88.2219 80.0081 69.8888 60.2732 51.3453 42.8347 35.3429 29.5372 25.8246 24.6216 27.3701 30.7058 31.0203 
3.24685 1.2 6.27926 4.6963 7.95499 10.7725 3.17748 5.66504 0.918903 4.62838 0.17081 0.117212 1984.44  788.046 851.883 847.615 934.693 951.998 954.949 981.582 949.368 917.045 868.002 815.084 743.946 683.061 601.8 539.001 501.196 455.601 407.083 378.066 454.897 489.675 509.054 554.9 595.652 641.653 641.567 638.431 624.838 580.17 516.592 466.494 443.457 402.051 394.537 366.128 337.497 315.531 304.489 288.189 300.325 310.337 308.363 344.132 350.63 353.708 341.91 330.758 319.859 305.859 291.232 292.078 277.776 269.245 247.553 232.394 226.551 321.993 372.803 621.479 727.165  311.148 304.775 300.805 301.479 316.91 338.68 361.228 379.375 390.819 388.572 376.186 352.663 322.781 288.501 260.807 235.311 212.059 189.622 171.653 162.925 153.312 150.71 155.26 170.362 189.271 206.115 221.15 229.256 229.837 218.73 207.387 191.041 173.333 158.3 143.117 133.049 127.202 120.719 117.045 111.102 106.582 102.215 102.045 104.877 108.86 113.142 117.82 122.688 123.192 120.616 117.289 112.194 108.555 103.203 98.8604 95.2953 91.5165 88.1021 89.6824 102.421  41.8001 75.1276 6.38471 135.405 14.421 13.3073 59.8099 4.22894 24.7483 18.8398 22.6096 10.4884 28.5433 4.82797 10.1833 28.4483 7.35685 4.1952 17.8802 110.136 31.9511 12.879 56.3894 42.9334 50.9443 4.31018 18.7194 29.3199 2.7341 2.45744 9.09107 38.3528 1.06395 33.0611 5.06421 3.49879 10.8132 23.9459 2.8363 38.2543 22.9049 12.0551 51.779 9.59228 16.8428 7.58943 14.3119 10.6022 10.7033 10.0844 23.9208 4.30106 10.3603 1.52008 10.3682 15.5847 117.546 28.8847 245.971 25.7093 74.9787 74.9787  134.576 167.271 200.296 219.457 219.679 207.317 190.861 175.622 163.056 151.674 139.771 127.288 118.331 118.814 129.116  79.648 92.8208 91.9405 83.936 74.9056 67.2372 61.8175 57.7872 53.0905 47.5674 42.3096 40.6334 46.2571 55.0456 60.5711 
3.22613 1.2 6.10787 4.82954 7.95499 10.7725 3.41047 5.6846 0.972534 4.48828 0.159204 0.114095 1991.46  764.466 854.956 865.186 902.266 906.408 890.406 920.517 900.128 880.257 831.236 782.743 717.288 651.161 570.241 512.47 463.692 428.647 386.189 368.69 440.726 478.057 495.492 551.654 589.118 633.536 633.285 639.055 617.334 578.639 514.019 464.034 442.072 402.178 397.422 370.471 342.771 325.617 314.245 297.246 311.543 319.269 322.569 360.234 365.189 369.445 357.034 346.583 329.279 314.185 299.346 298.475 281.913 275.04 253.454 237.551 230.535 315.993 356.847 640.672 760.74  291.217 283.787 281.218 288.621 312.691 340.402 362.353 373.41 375.147 367.057 354.482 335.276 310.726 277.429 250.5 222.926 200.662 179.398 163.191 154.769 146.969 146.042 152.817 169.243 188.582 205.693 221.241 229.521 230.021 217.666 206.58 190.547 173.654 160.234 145.705 136.152 131.438 125.611 121.959 116.356 111.862 108.327 108.589 111.363 114.955 119.302 125.13 128.297 128.989 126.275 122.153 115.518 111.682 106.184 101.377 97.5989 93.402 89.5272 90.463 102.486  23.1775 92.1351 7.72541 71.5822 16.8777 3.57042 73.1269 13.5263 29.8438 8.33902 22.9521 10.053 16.4585 10.022 13.6532 16.5712 15.8986 4.58252 23.663 100.112 32.3776 9.42327 65.3873 33.917 48.5629 4.71242 27.4886 16.1009 10.5777 2.47387 8.01454 38.2242 1.00006 32.885 5.33468 3.32161 13.4664 21.513 2.67975 40.6062 20.1227 16.2228 51.666 7.41424 19.9918 6.80198 12.8388 9.08305 10.4772 10.8824 23.2341 4.05506 11.4987 0.87392 10.164 14.702 108.208 22.1885 287.773 25.1819 78.0639 78.0639  134.243 170.073 208.521 232.193 234.562 224.31 210.05 193.218 173.295 151.972 131.717 113.794 98.2781 85.4101 75.9539  77.5195 92.7944 91.3111 83.2361 76.6059 70.6732 62.3583 53.1009 44.6536 37.8087 32.118 27.2001 23.6611 21.9271 21.0204 
3.09758 1.2 5.80999 4.4468 7.95499 10.7725 3.06456 5.4476 0.934162 4.30813 0.160907 0.116602 1993.29  788.099 900.005 915.94 926.02 914.47 890.177 937.617 923.817 906.392 856.846 814.426 751.505 687.433 606.75 548.65 497.406 463.586 420.216 384.965 470.625 501.332 521.018 591.689 622.627 668.116 668.691 674.916 648.484 605.987 545.567 490.087 466.984 424.703 415.177 386.299 358.711 335.139 325.068 307.075 323.602 327.513 336.402 377.176 385.889 391.465 379.341 369.839 350.682 335.348 320.77 315.901 296.335 287.929 265.841 249.523 240.114 327.385 366.057 665.281 785.691  271.047 273.53 281.551 298.793 328.886 358.988 378.761 383.179 379.025 368.838 357.987 343.564 321.806 291.668 266.368 240.089 217.832 196.397 177.592 168.17 159.775 158.29 163.996 179.307 198.715 217.87 234.84 242.904 242.864 233.42 220.386 203.538 185.863 171.415 156.353 146.862 139.812 133.575 128.556 122.219 116.863 112.564 112.651 115.137 120.306 126.037 133.429 137.699 138.966 137.204 132.228 124.439 119.901 113.874 108.562 102.848 98.3904 94.2266 95.0497 106.953  18.0821 108.868 3.42359 38.4214 14.2798 8.63419 100.027 17.2417 27.0702 7.75484 32.8712 10.1079 20.7809 7.51897 15.9381 15.6591 21.3433 4.72692 10.4321 122.103 23.0957 13.908 82.3785 24.4531 53.0072 5.48895 30.5472 16.4531 11.7384 4.04868 8.41063 39.9996 1.22121 31.2717 5.97437 4.54028 11.1208 23.4044 3.64764 43.2002 16.4255 24.7913 53.7013 11.3566 17.2376 7.73191 15.1933 8.30056 11.674 10.47 22.3206 4.76358 12.0784 1.32123 10.2615 15.9553 110.231 20.1918 305.715 22.1443 82.2476 82.2476  139.021 175.482 214.53 237.517 236.204 218.416 196.062 178.327 169.171 165.881 163.116 158.891 153.298 145.588 135.206  82.3897 96.8524 93.0141 81.1815 68.8338 59.8336 56.0424 57.0125 57.2738 55.3032 53.6122 51.1297 47.0927 41.8399 37.399 
2.96782 1.2 6.06484 4.81958 7.95499 10.7725 3.17206 5.5865 1.07781 4.33853 0.140931 0.111712 1979.85  706.024 784.134 790.724 796.869 787.684 780.492 849.486 848.752 833.64 791.456 769.152 716.449 657.594 581.963 520.692 478.4 439.363 397.405 368.958 452.103 481.567 503.01 549.622 573.992 620.554 623.077 629.781 605.232 565.233 509.879 455.908 434.255 396.047 387.983 362.993 335.751 316.647 310.756 295.278 309.269 315.231 317.037 356.019 361.218 365.119 355.464 349.496 334.053 320.446 304.146 300.59 282.87 275.29 252.909 237.907 229.334 311.56 349.351 619.97 730.291  263.809 265.402 267 272.522 291.412 313.357 328.706 333.586 333.397 330.491 327.91 317.741 298.73 272.278 250.804 228.044 207.818 186.679 169.903 160.876 152.852 151.016 156.608 172.514 191.221 208.044 221.473 225.519 223.777 215.181 201.48 187.88 172.166 159.115 144.863 135.023 129.636 125.148 121.53 116.512 112.191 108.584 109.008 110.457 114.819 119.818 126.628 131.323 132.865 130.947 126.834 120.089 115.825 109.12 104.189 98.9618 94.8875 91.6088 92.0947 103.137  30.2416 78.5481 3.67825 38.6303 14.5487 19.0177 108.783 11.4842 15.9416 5.68422 45.5149 9.95569 16.5123 6.14791 6.83853 24.4203 11.6086 6.60881 12.098 116.606 19.8257 15.456 55.0521 23.6391 56.7344 5.60509 27.1466 15.9338 9.82754 3.42201 9.08124 33.2031 1.89002 29.4024 7.8572 3.02458 11.0844 23.5376 3.2596 37.9606 18.1324 15.8655 53.0558 9.61455 14.5565 8.34144 15.9015 6.99776 10.3608 7.89834 22.2026 4.21016 11.398 0.985535 9.30699 14.9234 103.573 18.3625 275.831 19.4495 88.4653 88.4653  133.199 169.388 208.969 234.117 235.766 220.618 199.59 179.309 161.448 145.73 132.013 120.823 112.718 107.286 103.267  68.6804 81.8872 79.2632 70.0075 60.2022 52.4882 46.4799 41.1699 36.6897 32.9925 30.6737 29.6677 29.129 28.4181 27.3089 
3.0608 1.2 6.41201 4.86106 7.95499 10.7725 3.25823 5.83302 1.12656 4.74595 0.164366 0.10889 1975.88  646.058 734.205 749.354 746.254 776.02 775.108 826.023 837.656 827.327 784.562 735.817 677.646 609.215 534.098 472.578 439.242 402.505 367.203 341.219 415.496 445.447 477 529.834 551.911 604.172 607.117 616.029 595.583 553.832 500.794 444.855 427.411 388.652 378.931 354.564 327.929 309.139 302.004 285.562 293.292 305.189 303.52 339.384 340.693 344.676 334.95 329.303 314.695 301.818 286.982 285.71 269.542 262.067 241.915 227.118 219.093 299.549 338.565 612.793 728.813  236.686 239.293 239.873 245.418 266.466 292.557 312.149 320.817 325.545 323.78 322.724 313.545 296.052 267.42 240.263 215.032 192.071 170.139 154.92 147.095 141.294 140.606 146.397 161.537 179.673 197.063 212.616 219.379 218.783 211.382 197.09 185.132 168.88 154.84 140.821 131.26 125.784 121.106 117.301 112.294 107.955 103.555 103.476 104.001 108.433 113.632 119.867 123.955 124.591 122.866 119.301 113.341 109.749 104.422 100.013 95.5923 91.9294 88.6923 88.6031 99.7034  60.9428 78.9351 3.4553 20.1818 56.007 8.07232 80.1985 30.5332 15.6673 7.91467 10.5441 13.1864 8.77116 10.3768 7.54416 27.1966 9.57711 9.89452 8.19842 104.634 20.7751 26.0765 55.73 15.3395 62.3713 3.41726 26.0013 15.7397 6.5335 4.71185 8.12954 33.4962 0.983189 29.1749 7.46436 2.62553 10.8912 21.9411 2.40415 31.2828 26.486 11.0427 49.4751 7.50519 15.126 7.09294 15.7639 6.68944 10.9614 7.11516 22.4578 3.58017 9.94905 0.965371 8.74557 13.7476 100.67 19.6555 279.719 21.3446 76.3096 76.3096  130.26 165.41 203.518 226.709 226.608 209.636 185.677 161.196 138.978 119.66 103.192 89.3962 78.2366 70.1623 66.0214  79.926 95.0046 91.443 80.2185 67.7973 56.5561 47.1703 39.5606 33.2137 28.1848 24.2408 21.3234 20.1966 18.7732 17.8244 
3.12243 1.2 6.43331 4.85638 7.95499 10.7725 3.54284 5.85987 1.16457 4.95326 0.154365 0.110557 1972.75  648.623 737.275 749.574 749.927 795.389 804.579 807.869 830.661 806.809 756.927 726.243 679.736 615.527 538.846 482.64 452.305 416.935 376.173 343.694 412.71 444.042 470.357 518.556 540.846 583.683 583.277 595.959 578.964 539.057 487.891 435.049 419.414 385.763 376.386 355.406 327.856 307.648 301.806 285.655 292.823 303.194 301.901 337.453 339.526 341.808 331.592 325.779 312.308 299.406 284.67 281.539 269.128 261.611 241.24 225.662 214.765 295.573 334.691 618.831 739.239  259.235 257.678 253.476 253.058 268.412 291.543 311.814 323.905 330.935 327.778 321.848 308.489 290.622 262.797 239.901 217.829 195.28 172.711 156.493 149.09 142.997 141.645 146.378 159.926 176.984 193.142 207.181 213.208 212.098 204.358 191.752 178.887 165.236 152.095 139.355 129.662 124.565 119.929 116.229 111.318 107.346 103.492 103.588 104.434 107.947 112.727 119.013 123.053 123.789 122.379 118.399 113.682 109.946 104.29 99.1283 94.1762 90.7339 87.4966 87.5607 98.5456  50.942 92.7318 4.28263 26.1101 72.4971 12.1242 22.1293 59.4447 5.6422 6.66198 32.6303 16.5731 2.54504 7.02077 11.8951 29.4997 12.4322 5.49144 5.44749 101.334 26.597 21.1931 52.1805 18.8615 53.021 4.01115 32.401 15.8752 5.39291 5.84378 7.27999 37.8477 0.596643 27.9828 9.48218 2.82485 9.18653 24.2145 2.57775 30.5273 24.7662 11.8704 49.5373 7.59721 15.001 7.08908 15.1517 8.06669 10.2523 6.45819 21.5064 5.61073 9.77832 0.805534 9.10409 11.7146 101.499 20.2949 289.666 22.7015 81.0411 81.0411  128.728 166.49 208.646 235.884 238.461 222.461 198.239 172.946 150.006 130.404 114.105 101.028 90.9543 82.9014 75.9375  75.0651 90.7923 88.956 78.936 67.125 56.2198 47.1108 39.8732 34.1436 29.6752 26.6003 24.6133 22.668 20.5254 18.4057 
3.05644 1.2 6.49725 4.77435 7.95499 10.7725 3.44932 5.56036 1.13065 5.14594 0.141888 0.112593 1970.35  658.927 721.732 724.39 715.015 805.678 837.783 848.126 870.481 851.179 801.622 773.978 722.576 650.786 576.743 511.921 470.134 430.669 384.433 349.571 428.054 459.649 475.69 537.49 560.66 609.758 610.377 614.951 600.332 557.044 503.733 448.698 430.803 396.614 385.985 361.278 329.882 309.78 301.126 283.784 290.316 296.948 296.629 333.617 334.893 338.392 330.238 324.078 309.894 295.536 282.731 276.518 265.275 257.182 235.255 219.299 211.205 292.327 330.565 588.231 693.939  275.042 272.738 263.059 254.738 262.734 281.273 299.97 315.088 330.985 338.11 336.9 325.135 304.764 277.709 253.885 229.724 206.431 181.907 163.949 153.678 146.335 143.615 148.147 162.449 179.863 195.798 210.542 218.547 217.822 209.384 195.134 181.13 167.162 153.281 139.595 128.635 123.778 118.973 115.214 109.872 105.145 101.241 100.276 100.799 104.415 109.45 116.055 120.644 121.867 120.723 116.952 112.319 108.083 101.266 96.223 91.8207 87.9232 84.6636 85.3645 95.6086  89.1223 67.4048 6.42678 23.0151 126.138 18.3688 13.6422 54.5318 9.93635 5.09691 41.2735 11.7613 2.99188 10.2204 6.76219 24.5813 12.1227 4.64364 6.15521 115.125 21.9065 10.2107 72.0236 16.9325 58.6655 3.51359 24.2815 21.7958 4.27073 6.55762 7.77212 37.6952 1.0339 28.4393 8.50953 2.46306 10.3452 22.3733 2.40219 31.462 22.1167 13.5624 52.9551 5.49658 15.6527 8.8968 14.6101 6.95201 8.92004 9.48302 17.5842 7.39348 9.82464 1.03899 7.64959 13.6089 102.317 19.055 260.356 21.2519 87.2484 87.2484  124.061 159.785 199.096 224.331 227.267 216.217 203.779 194.961 187.119 178.256 168.236 155.673 140.206 123.965 110.197  64.1291 77.6856 76.4497 68.7766 61.7873 59.0531 57.8172 54.1121 50.9183 47.5244 42.033 35.945 30.9627 27.8489 27.4833 
2.89128 1.2 6.76088 5.16976 7.95499 10.7725 3.72265 5.75631 1.14428 5.21836 0.155373 0.110397 1974.43  565.577 649.259 666.127 663.366 745.702 773.527 784.198 806.883 800.408 756.603 736.573 688.757 623.679 550.004 486.484 444.267 407.761 364.836 333.662 401.162 430.264 445.001 489.954 518.025 564.537 568.196 573.725 561.138 523.588 471.35 422.049 404.231 371.752 363.227 341.469 312.65 292.379 286.551 271.525 281.205 287.75 286.246 324.046 326.776 328.09 321.08 313.713 299.672 286.17 273.109 266.899 256.766 248.334 226.866 211.724 203.362 287.093 326.736 580.157 684.363  208.745 209.236 205.272 207.95 226.524 253.857 277.17 292.55 306.742 310.898 308.673 297.739 281.963 258.343 237.31 215.157 194.591 171.066 153.678 143.287 135.676 133.026 137.513 150.573 166.522 181.045 194.002 201.448 201.067 193.024 180.427 168.529 155.609 143.089 130.24 119.992 115.375 111.917 109.032 105.139 100.706 96.8748 96.8572 97.7671 101.165 106.443 112.527 116.644 117.927 116.302 112.045 107.849 103.495 97.0688 91.596 87.7146 83.6385 80.7511 81.4447 92.624  96.7002 69.4224 4.0214 13.3287 111.248 13.9062 16.3931 53.7997 18.9777 4.6671 43.1665 10.4417 2.09852 6.91482 6.66968 22.2969 11.2081 5.93171 8.03694 101.806 22.8426 9.5151 53.2985 28.1614 53.481 3.52096 22.1836 20.389 6.84017 3.10821 9.06477 32.8926 1.69931 27.5301 9.09684 2.302 8.76203 22.3406 2.99883 31.355 20.8923 11.9407 52.1577 6.42352 13.1222 8.89593 13.6869 7.38936 8.40448 9.09363 17.7151 6.95638 9.34421 0.651483 9.34882 11.2085 105.573 18.4259 255.551 18.0163 76.3199 76.3199  121.69 155.818 191.887 213.475 213.956 201.571 187.356 176.233 166.765 157.566 150.771 147.133 143.332 136.811 128.291  70.8806 84.7768 81.335 72.1768 64.3904 60.3478 58.033 54.1503 49.9556 49.7345 50.384 47.443 43.9457 40.325 37.3765 
3.06895 1.2 6.75316 4.8042 7.95499 10.7725 3.3571 6.25729 1.02989 5.05815 0.182408 0.117993 1969.44  643.407 737.376 746.308 752.111 769.176 760.409 800.31 814.38 812.131 768.465 739.921 686.809 616.5 545.909 488.821 448.451 408.934 370.6 341.447 428.16 457.33 486.419 535.891 566.271 615.692 616.2 617.866 601.354 556.457 500.336 446.031 425.074 391.167 379.218 355.178 325.798 304.107 297.491 279.615 290.226 297.184 294.589 332.57 333.771 336.395 328.972 320.896 307.023 292.073 276.94 270.05 263.102 253.032 232.538 217.457 208.879 296.988 337.537 623.002 740.14  272.584 261.457 246.035 240.88 254.951 280.162 301.722 311.621 314.384 308.671 303.098 294.448 279.867 256.312 236.316 213.384 191.123 169.222 152.569 144.091 137.571 136.584 142.978 159.021 178.144 195.643 210.247 218.568 217.731 208.454 195.075 180.165 165.087 150.699 137.05 127.045 121.952 117.98 113.247 108.39 103.794 98.8108 98.5076 99.1889 102.453 108.414 113.686 118.115 118.7 116.088 112.107 108.571 103.809 98.2108 92.5673 88.3831 84.4202 81.0416 81.5199 93.9331  95.4219 98.7621 3.05379 28.204 43.2847 6.90464 74.4734 40.3053 28.2247 6.23943 36.7983 7.3281 3.78539 15.9819 7.31039 23.3116 10.5226 10.5803 9.80414 119.519 17.1478 24.6931 55.8089 29.6478 58.1968 3.08007 24.0611 21.7902 5.83609 6.2426 8.06239 36.7881 4.30937 27.0773 9.03713 2.73792 9.78348 22.9879 4.05252 34.0667 21.0125 13.745 53.557 6.5621 16.3995 7.38082 16.5889 7.27295 9.44915 9.83992 17.1832 10.3059 8.59548 0.723205 10.9065 12.3897 110.401 20.3361 290.915 21.5193 67.3081 67.3081  125.103 159.158 193.871 211.971 207.575 189.15 166.807 145.574 126.31 109.443 96.2117 86.268 77.48 68.8865 61.2718  87.761 103.302 97.1176 83.8304 70.893 60.4014 51.6882 43.5048 36.9859 33.5499 31.0445 26.9777 23.5335 21.126 17.8949 
3.16158 1.2 6.89885 4.83298 7.95499 10.7725 3.5422 6.22928 0.966998 5.11809 0.168187 0.115945 1975.37  620.665 670.887 676.408 671.189 723.617 729.709 775.524 778.688 766.926 722.25 711.257 667.778 604.253 538.134 484.091 452.093 409.809 375.065 344.576 421.668 463.394 481.081 523.3 551.519 594.91 597.336 602.362 586.075 543.712 484.984 435.884 412.601 377.822 366.682 345.106 319.624 298.805 291.99 275.662 286.359 294.761 291.456 327.561 328.373 332.243 325.479 319.118 304.377 289.678 276.328 271.39 263.643 254.149 233.715 218.547 211.794 304 348.53 675.343 810.804  268.549 259.989 243.92 235.469 241.492 258.166 274.362 284.969 293.776 295.344 292.022 282.514 264.536 241.771 225.094 205.462 184.258 164.522 148.125 140.671 135.519 135.186 141.636 157.139 175.843 191.845 204.886 210.988 209.494 198.113 185.966 170.272 156.23 142.734 129.622 121.008 115.509 111.866 107.821 103.91 100.616 96.5158 96.482 97.7149 101.67 107.515 112.843 116.624 116.84 114.863 111.408 108.322 103.977 98.5627 93.5375 89.8414 85.7348 82.3814 83.8104 97.4988  94.0674 54.9747 16.6893 19.7375 85.8105 6.01846 65.8512 20.6309 20.2042 6.81252 56.7247 7.75665 5.08621 11.701 7.50962 31.2582 5.97643 12.6824 9.50047 109.028 32.9095 8.5078 50.8896 31.3052 52.3439 6.49715 24.9541 20.8325 5.12386 5.36696 9.36383 34.903 1.2976 27.1869 11.3907 2.93751 10.4495 21.4059 5.25372 33.1852 21.0972 12.087 52.1159 5.92465 16.4494 7.90967 17.2142 6.69086 10.0424 10.1646 18.2885 8.3621 9.17568 1.1488 9.86513 13.7055 114.842 22.3992 330.763 23.6078 74.601 74.601  132.412 174.314 219.229 245.805 245.098 225.691 199.255 172.322 147.461 125.967 108.473 94.7837 84.0024 75.0736 68.2481  86.8558 105.85 102.599 89.7015 75.7651 63.4666 52.5969 43.3137 36.3192 31.2771 27.713 24.8616 22.1388 20.7103 20.2031 
2.8807 1.2 7.54308 5.28535 7.95499 10.7725 3.49375 6.811 1.10708 5.46989 0.12758 0.108851 1975.82  543.453 591.78 604.227 587.748 639.044 648.867 716.449 740.17 739.619 708.981 663.778 616.28 549.742 487.172 435.785 406.099 363.977 328.442 301.536 380.55 419.469 436.099 478.407 507.093 548.403 552.312 561.363 548.307 508.228 455.88 408.353 381.007 346.987 338.164 316.28 292.579 272.862 267.281 252.897 263.064 272.804 270.893 302.751 302.64 305.586 298.162 291.626 278.997 264.854 252.177 247.653 241.659 233.755 214.086 199.729 194.635 278.596 319.154 604.933 724.548  251.777 238.895 220.661 208.562 212.579 228.257 244.449 256.09 267.102 273.36 275.284 271.954 257.253 231.954 211.545 189.715 166.995 148.127 133.988 127.674 122.645 122.087 128.624 144.031 162.915 179.509 193.123 199.755 199.257 188.582 177.232 161.068 147.591 136.28 123.606 114.714 108.872 105.274 101.463 97.6434 94.4656 90.8676 90.4979 91.2849 94.6202 99.7858 104.235 107.649 107.437 105.3 102.327 99.6073 95.7637 90.116 84.9936 82.1408 78.5108 75.3374 76.7152 89.7325  72.6828 56.1078 21.5584 4.10808 83.0403 6.17905 82.971 26.3243 14.2284 9.77756 14.9727 12.844 5.31078 17.9077 4.47926 26.3202 4.46145 7.88662 8.67501 107.771 26.1273 5.05754 48.309 29.5203 46.1203 4.74177 25.4028 18.8843 2.50351 9.27956 6.67788 29.7362 1.0735 24.6931 8.93024 3.48458 9.12669 19.5288 4.42206 30.3688 20.7777 10.2209 46.3861 5.28985 15.156 6.03174 15.8468 6.56708 8.5308 8.97801 15.9777 8.5954 8.35828 0.808979 9.33666 12.386 104.465 19.7787 287.572 17.8267 91.4509 91.4509  121.772 164.859 214.426 252.135 268.22 266.839 255.025 238.058 218.84 198.011 176.813 157.804 142.278 129.646 119.506  60.7779 77.0935 79.3371 76.3486 71.4979 64.9425 58.7868 52.488 45.5122 39.2893 35.061 32.0237 29.0671 27.2843 26.3725 
2.93266 1.2 7.07708 5.15054 7.95499 10.7725 3.58462 6.35664 1.13543 5.25526 0.0955227 0.11016 1985.15  629.669 663.38 693.682 677.057 732.627 743.323 781.027 800.611 791.095 759.425 718.552 662.091 601.98 537.84 486.888 442.252 397.335 353.745 321.024 387.598 437.071 452.809 507.555 538.574 585.635 589.835 595.364 577.629 535.164 482.158 430.932 402.244 364.099 354.946 326.775 304.627 284.605 278.741 262.868 273.772 284.923 283.622 316.056 317.319 320.77 313.534 309.167 296.677 282.797 270.211 266.632 258.24 247.978 226.309 208.906 201.668 289.265 332.676 638.972 769.91  279.798 268.688 254.466 243.886 248.685 263.894 280.424 292.799 303.099 306.538 303.119 295.912 279.678 251.056 228.836 205.549 183.547 162.834 147.525 138.947 131.005 128.17 132.116 146.415 166.249 184.407 199.837 207.97 208.778 200.323 187.226 169.354 152.869 139.912 126.044 116.56 111.39 107.884 103.398 99.8652 96.8067 92.7017 92.9802 94.0911 98.5485 104.649 109.268 113.256 113.993 111.717 109.209 106.342 101.863 95.8055 90.4766 86.911 82.3427 78.7017 78.1771 92.212  65.1435 41.2644 47.178 5.62522 88.5431 7.77722 53.483 39.2653 15.3644 15.4421 21.986 2.37054 15.876 22.6337 7.8895 12.652 7.18178 8.12961 7.11648 98.8097 45.0549 2.16447 62.933 26.7674 49.603 5.12177 23.9211 17.9751 1.70399 6.78172 8.6913 31.9042 1.37116 26.7154 4.24846 8.90047 7.52032 19.8971 5.04497 31.2949 22.8079 12.3214 45.523 7.7946 14.5006 6.49941 19.9033 5.67848 7.86082 11.501 17.2615 7.19843 8.61497 1.00033 7.76256 12.8409 110.505 21.5652 312.107 18.7775 118.555 118.555  126.521 176.598 235.64 281.307 298.791 292.021 271.775 246.427 220.752 197.121 176.627 160.099 148.358 140.804 134.292  49.5901 63.3145 64.703 60.2053 53.9026 47.2651 41.129 35.8063 31.2974 27.8846 25.4792 24.6236 24.304 22.7257 20.6239 
