"","Pred_species","Prey_species","Pred","Prey","PredSex","PreySex","PredAge","PreyAge","Year","Sample_size","propPreyAge"
"5974","P_Halibut","P_Cod",4,3,2,0,"3",6,0,20,0
"6227","P_Halibut","P_Cod",4,3,1,0,"3",6,0,20,0
"6179","P_Halibut","P_Cod",4,3,2,0,"3",7,0,20,0
"6352","P_Halibut","P_Cod",4,3,1,0,"3",7,0,20,0
"6016","P_Halibut","P_Cod",4,3,2,0,"3",8,0,20,0
"6353","P_Halibut","P_Cod",4,3,1,0,"3",8,0,20,0
"5977","P_Halibut","P_Cod",4,3,2,0,"3",9,0,20,0
"6434","P_Halibut","P_Cod",4,3,1,0,"3",9,0,20,0
"6142","P_Halibut","P_Cod",4,3,2,0,"3",10,0,20,0
"6515","P_Halibut","P_Cod",4,3,1,0,"3",10,0,20,0
"6063","P_Halibut","P_Cod",4,3,2,0,"3",11,0,20,0
"6436","P_Halibut","P_Cod",4,3,1,0,"3",11,0,20,0
"5612","P_Halibut","P_Cod",4,3,2,0,"3",12,0,20,0
"6437","P_Halibut","P_Cod",4,3,1,0,"3",12,0,20,0
"7519","P_Halibut","P_Halibut",4,4,2,1,"3",1,0,20,1.45570531478337e-05
"8092","P_Halibut","P_Halibut",4,4,1,1,"3",1,0,20,1.45570531478337e-05
"10309","P_Halibut","P_Halibut",4,4,1,2,"3",1,0,20,1.45570531478337e-05
"12936","P_Halibut","P_Halibut",4,4,2,2,"3",1,0,20,1.45570531478337e-05
"7560","P_Halibut","P_Halibut",4,4,2,1,"3",2,0,20,1.45570531478337e-05
"8093","P_Halibut","P_Halibut",4,4,1,1,"3",2,0,20,1.45570531478337e-05
"10310","P_Halibut","P_Halibut",4,4,1,2,"3",2,0,20,1.45570531478337e-05
"12937","P_Halibut","P_Halibut",4,4,2,2,"3",2,0,20,1.45570531478337e-05
"10281","P_Halibut","P_Halibut",4,4,1,1,"3",3,0,20,0
"10311","P_Halibut","P_Halibut",4,4,1,2,"3",3,0,20,0
"10721","P_Halibut","P_Halibut",4,4,2,1,"3",3,0,20,0
"12938","P_Halibut","P_Halibut",4,4,2,2,"3",3,0,20,0
"10282","P_Halibut","P_Halibut",4,4,1,1,"3",4,0,20,0
"10312","P_Halibut","P_Halibut",4,4,1,2,"3",4,0,20,0
"10722","P_Halibut","P_Halibut",4,4,2,1,"3",4,0,20,0
"12939","P_Halibut","P_Halibut",4,4,2,2,"3",4,0,20,0
"10283","P_Halibut","P_Halibut",4,4,1,1,"3",5,0,20,0
"10313","P_Halibut","P_Halibut",4,4,1,2,"3",5,0,20,0
"10723","P_Halibut","P_Halibut",4,4,2,1,"3",5,0,20,0
"12940","P_Halibut","P_Halibut",4,4,2,2,"3",5,0,20,0
"10284","P_Halibut","P_Halibut",4,4,1,1,"3",6,0,20,0
"10314","P_Halibut","P_Halibut",4,4,1,2,"3",6,0,20,0
"10724","P_Halibut","P_Halibut",4,4,2,1,"3",6,0,20,0
"14034","P_Halibut","P_Halibut",4,4,2,2,"3",6,0,20,0
"10285","P_Halibut","P_Halibut",4,4,1,1,"3",7,0,20,0
"10315","P_Halibut","P_Halibut",4,4,1,2,"3",7,0,20,0
"10725","P_Halibut","P_Halibut",4,4,2,1,"3",7,0,20,0
"13995","P_Halibut","P_Halibut",4,4,2,2,"3",7,0,20,0
"10286","P_Halibut","P_Halibut",4,4,1,1,"3",8,0,20,0
"10316","P_Halibut","P_Halibut",4,4,1,2,"3",8,0,20,0
"10726","P_Halibut","P_Halibut",4,4,2,1,"3",8,0,20,0
"12943","P_Halibut","P_Halibut",4,4,2,2,"3",8,0,20,0
"10287","P_Halibut","P_Halibut",4,4,1,1,"3",9,0,20,0
"10317","P_Halibut","P_Halibut",4,4,1,2,"3",9,0,20,0
"10727","P_Halibut","P_Halibut",4,4,2,1,"3",9,0,20,0
"12944","P_Halibut","P_Halibut",4,4,2,2,"3",9,0,20,0
"10288","P_Halibut","P_Halibut",4,4,1,1,"3",10,0,20,0
"10318","P_Halibut","P_Halibut",4,4,1,2,"3",10,0,20,0
"10728","P_Halibut","P_Halibut",4,4,2,1,"3",10,0,20,0
"12945","P_Halibut","P_Halibut",4,4,2,2,"3",10,0,20,0
"10289","P_Halibut","P_Halibut",4,4,1,1,"3",11,0,20,0
"10319","P_Halibut","P_Halibut",4,4,1,2,"3",11,0,20,0
"10729","P_Halibut","P_Halibut",4,4,2,1,"3",11,0,20,0
"12946","P_Halibut","P_Halibut",4,4,2,2,"3",11,0,20,0
"10290","P_Halibut","P_Halibut",4,4,1,1,"3",12,0,20,0
"10320","P_Halibut","P_Halibut",4,4,1,2,"3",12,0,20,0
"10730","P_Halibut","P_Halibut",4,4,2,1,"3",12,0,20,0
"12947","P_Halibut","P_Halibut",4,4,2,2,"3",12,0,20,0
"7415","P_Halibut","P_Halibut",4,4,1,1,"3",13,0,20,0
"10321","P_Halibut","P_Halibut",4,4,1,2,"3",13,0,20,0
"10731","P_Halibut","P_Halibut",4,4,2,1,"3",13,0,20,0
"12948","P_Halibut","P_Halibut",4,4,2,2,"3",13,0,20,0
"7376","P_Halibut","P_Halibut",4,4,1,1,"3",14,0,20,0
"10322","P_Halibut","P_Halibut",4,4,1,2,"3",14,0,20,0
"10732","P_Halibut","P_Halibut",4,4,2,1,"3",14,0,20,0
"12949","P_Halibut","P_Halibut",4,4,2,2,"3",14,0,20,0
"10293","P_Halibut","P_Halibut",4,4,1,1,"3",15,0,20,0
"10323","P_Halibut","P_Halibut",4,4,1,2,"3",15,0,20,0
"12950","P_Halibut","P_Halibut",4,4,2,2,"3",15,0,20,0
"13649","P_Halibut","P_Halibut",4,4,2,1,"3",15,0,20,0
"10294","P_Halibut","P_Halibut",4,4,1,1,"3",16,0,20,0
"10324","P_Halibut","P_Halibut",4,4,1,2,"3",16,0,20,0
"12951","P_Halibut","P_Halibut",4,4,2,2,"3",16,0,20,0
"13650","P_Halibut","P_Halibut",4,4,2,1,"3",16,0,20,0
"10295","P_Halibut","P_Halibut",4,4,1,1,"3",17,0,20,0
"10325","P_Halibut","P_Halibut",4,4,1,2,"3",17,0,20,0
"12952","P_Halibut","P_Halibut",4,4,2,2,"3",17,0,20,0
"13651","P_Halibut","P_Halibut",4,4,2,1,"3",17,0,20,0
"10296","P_Halibut","P_Halibut",4,4,1,1,"3",18,0,20,0
"10326","P_Halibut","P_Halibut",4,4,1,2,"3",18,0,20,0
"13652","P_Halibut","P_Halibut",4,4,2,1,"3",18,0,20,0
"14046","P_Halibut","P_Halibut",4,4,2,2,"3",18,0,20,0
"7207","P_Halibut","P_Halibut",4,4,1,2,"3",19,0,20,0
"10297","P_Halibut","P_Halibut",4,4,1,1,"3",19,0,20,0
"10767","P_Halibut","P_Halibut",4,4,2,2,"3",19,0,20,0
"13653","P_Halibut","P_Halibut",4,4,2,1,"3",19,0,20,0
"7128","P_Halibut","P_Halibut",4,4,1,2,"3",20,0,20,0
"10298","P_Halibut","P_Halibut",4,4,1,1,"3",20,0,20,0
"10768","P_Halibut","P_Halibut",4,4,2,2,"3",20,0,20,0
"13654","P_Halibut","P_Halibut",4,4,2,1,"3",20,0,20,0
"7169","P_Halibut","P_Halibut",4,4,1,2,"3",21,0,20,0
"10299","P_Halibut","P_Halibut",4,4,1,1,"3",21,0,20,0
"10769","P_Halibut","P_Halibut",4,4,2,2,"3",21,0,20,0
"13655","P_Halibut","P_Halibut",4,4,2,1,"3",21,0,20,0
"7130","P_Halibut","P_Halibut",4,4,1,2,"3",22,0,20,0
"10300","P_Halibut","P_Halibut",4,4,1,1,"3",22,0,20,0
"10770","P_Halibut","P_Halibut",4,4,2,2,"3",22,0,20,0
"13656","P_Halibut","P_Halibut",4,4,2,1,"3",22,0,20,0
"7171","P_Halibut","P_Halibut",4,4,1,2,"3",23,0,20,0
"10301","P_Halibut","P_Halibut",4,4,1,1,"3",23,0,20,0
"10771","P_Halibut","P_Halibut",4,4,2,2,"3",23,0,20,0
"13657","P_Halibut","P_Halibut",4,4,2,1,"3",23,0,20,0
"7132","P_Halibut","P_Halibut",4,4,1,2,"3",24,0,20,0
"10302","P_Halibut","P_Halibut",4,4,1,1,"3",24,0,20,0
"10772","P_Halibut","P_Halibut",4,4,2,2,"3",24,0,20,0
"13658","P_Halibut","P_Halibut",4,4,2,1,"3",24,0,20,0
"7133","P_Halibut","P_Halibut",4,4,1,2,"3",25,0,20,0
"10303","P_Halibut","P_Halibut",4,4,1,1,"3",25,0,20,0
"10773","P_Halibut","P_Halibut",4,4,2,2,"3",25,0,20,0
"13659","P_Halibut","P_Halibut",4,4,2,1,"3",25,0,20,0
"7174","P_Halibut","P_Halibut",4,4,1,2,"3",26,0,20,0
"10304","P_Halibut","P_Halibut",4,4,1,1,"3",26,0,20,0
"10774","P_Halibut","P_Halibut",4,4,2,2,"3",26,0,20,0
"12931","P_Halibut","P_Halibut",4,4,2,1,"3",26,0,20,0
"7215","P_Halibut","P_Halibut",4,4,1,2,"3",27,0,20,0
"10305","P_Halibut","P_Halibut",4,4,1,1,"3",27,0,20,0
"10775","P_Halibut","P_Halibut",4,4,2,2,"3",27,0,20,0
"12932","P_Halibut","P_Halibut",4,4,2,1,"3",27,0,20,0
"7176","P_Halibut","P_Halibut",4,4,1,2,"3",28,0,20,0
"10306","P_Halibut","P_Halibut",4,4,1,1,"3",28,0,20,0
"10776","P_Halibut","P_Halibut",4,4,2,2,"3",28,0,20,0
"12933","P_Halibut","P_Halibut",4,4,2,1,"3",28,0,20,0
"10307","P_Halibut","P_Halibut",4,4,1,1,"3",29,0,20,0
"10337","P_Halibut","P_Halibut",4,4,1,2,"3",29,0,20,0
"12934","P_Halibut","P_Halibut",4,4,2,1,"3",29,0,20,0
"14017","P_Halibut","P_Halibut",4,4,2,2,"3",29,0,20,0
"10308","P_Halibut","P_Halibut",4,4,1,1,"3",30,0,20,0
"10338","P_Halibut","P_Halibut",4,4,1,2,"3",30,0,20,0
"12935","P_Halibut","P_Halibut",4,4,2,1,"3",30,0,20,0
"14018","P_Halibut","P_Halibut",4,4,2,2,"3",30,0,20,0
"14836","P_Halibut","W_Pollock",4,1,1,0,"4",1,0,20,0.00305349518051123
"15276","P_Halibut","W_Pollock",4,1,2,0,"4",1,0,20,0.00305349518051123
"14837","P_Halibut","W_Pollock",4,1,1,0,"4",2,0,20,0.000117166451088857
"15277","P_Halibut","W_Pollock",4,1,2,0,"4",2,0,20,0.000117166451088857
"14838","P_Halibut","W_Pollock",4,1,1,0,"4",3,0,20,0.000495115757392809
"15278","P_Halibut","W_Pollock",4,1,2,0,"4",3,0,20,0.000495115757392809
"14839","P_Halibut","W_Pollock",4,1,1,0,"4",4,0,20,0.000449104652572238
"15279","P_Halibut","W_Pollock",4,1,2,0,"4",4,0,20,0.000449104652572238
"14840","P_Halibut","W_Pollock",4,1,1,0,"4",5,0,20,0.000151982263266728
"15280","P_Halibut","W_Pollock",4,1,2,0,"4",5,0,20,0.000151982263266728
"14841","P_Halibut","W_Pollock",4,1,1,0,"4",6,0,20,4.93150534785841e-05
"15281","P_Halibut","W_Pollock",4,1,2,0,"4",6,0,20,4.93150534785841e-05
"14842","P_Halibut","W_Pollock",4,1,1,0,"4",7,0,20,7.07630311485135e-06
"15282","P_Halibut","W_Pollock",4,1,2,0,"4",7,0,20,7.07630311485135e-06
"15207","P_Halibut","W_Pollock",4,1,1,0,"4",8,0,20,2.01204224195316e-05
"15283","P_Halibut","W_Pollock",4,1,2,0,"4",8,0,20,2.01204224195316e-05
"14844","P_Halibut","W_Pollock",4,1,1,0,"4",9,0,20,0
"15284","P_Halibut","W_Pollock",4,1,2,0,"4",9,0,20,0
"14845","P_Halibut","W_Pollock",4,1,1,0,"4",10,0,20,0
"15285","P_Halibut","W_Pollock",4,1,2,0,"4",10,0,20,0
"3157","P_Halibut","Arrowtooth",4,2,2,2,"4",1,0,20,0.000111918029103349
"3789","P_Halibut","Arrowtooth",4,2,1,1,"4",1,0,20,0.000112073907609515
"3810","P_Halibut","Arrowtooth",4,2,1,2,"4",1,0,20,0.000111918029103349
"3865","P_Halibut","Arrowtooth",4,2,2,1,"4",1,0,20,0.000112073907609515
"3158","P_Halibut","Arrowtooth",4,2,2,2,"4",2,0,20,1.80253964638345e-05
"3790","P_Halibut","Arrowtooth",4,2,1,1,"4",2,0,20,1.82120457919011e-05
"3811","P_Halibut","Arrowtooth",4,2,1,2,"4",2,0,20,1.80253964638345e-05
"3866","P_Halibut","Arrowtooth",4,2,2,1,"4",2,0,20,1.82120457919011e-05
"3159","P_Halibut","Arrowtooth",4,2,2,2,"4",3,0,20,1.52859736872224e-06
"3791","P_Halibut","Arrowtooth",4,2,1,1,"4",3,0,20,1.17148142377122e-06
"3812","P_Halibut","Arrowtooth",4,2,1,2,"4",3,0,20,1.52859736872224e-06
"4231","P_Halibut","Arrowtooth",4,2,2,1,"4",3,0,20,1.17148142377122e-06
"3160","P_Halibut","Arrowtooth",4,2,2,2,"4",4,0,20,3.91219541468258e-08
"3792","P_Halibut","Arrowtooth",4,2,1,1,"4",4,0,20,1.51144585668781e-07
"3813","P_Halibut","Arrowtooth",4,2,1,2,"4",4,0,20,3.91219541468258e-08
"3868","P_Halibut","Arrowtooth",4,2,2,1,"4",4,0,20,1.51144585668781e-07
"3161","P_Halibut","Arrowtooth",4,2,2,2,"4",5,0,20,7.66876705293369e-09
"3793","P_Halibut","Arrowtooth",4,2,1,1,"4",5,0,20,3.10891741016719e-09
"3814","P_Halibut","Arrowtooth",4,2,1,2,"4",5,0,20,7.66876705293369e-09
"3869","P_Halibut","Arrowtooth",4,2,2,1,"4",5,0,20,3.10891741016719e-09
"3162","P_Halibut","Arrowtooth",4,2,2,2,"4",6,0,20,0
"3794","P_Halibut","Arrowtooth",4,2,1,1,"4",6,0,20,0
"3815","P_Halibut","Arrowtooth",4,2,1,2,"4",6,0,20,0
"3870","P_Halibut","Arrowtooth",4,2,2,1,"4",6,0,20,0
"3163","P_Halibut","Arrowtooth",4,2,2,2,"4",7,0,20,0
"3795","P_Halibut","Arrowtooth",4,2,1,1,"4",7,0,20,0
"3816","P_Halibut","Arrowtooth",4,2,1,2,"4",7,0,20,0
"3871","P_Halibut","Arrowtooth",4,2,2,1,"4",7,0,20,0
"3164","P_Halibut","Arrowtooth",4,2,2,2,"4",8,0,20,0
"3796","P_Halibut","Arrowtooth",4,2,1,1,"4",8,0,20,0
"3817","P_Halibut","Arrowtooth",4,2,1,2,"4",8,0,20,0
"4236","P_Halibut","Arrowtooth",4,2,2,1,"4",8,0,20,0
"2704","P_Halibut","Arrowtooth",4,2,1,1,"4",9,0,20,0
"3144","P_Halibut","Arrowtooth",4,2,2,1,"4",9,0,20,0
"3165","P_Halibut","Arrowtooth",4,2,2,2,"4",9,0,20,0
"3818","P_Halibut","Arrowtooth",4,2,1,2,"4",9,0,20,0
"539","P_Halibut","Arrowtooth",4,2,1,2,"4",10,0,20,0
"979","P_Halibut","Arrowtooth",4,2,2,2,"4",10,0,20,0
"2705","P_Halibut","Arrowtooth",4,2,1,1,"4",10,0,20,0
"3145","P_Halibut","Arrowtooth",4,2,2,1,"4",10,0,20,0
"540","P_Halibut","Arrowtooth",4,2,1,2,"4",11,0,20,0
"980","P_Halibut","Arrowtooth",4,2,2,2,"4",11,0,20,0
"3799","P_Halibut","Arrowtooth",4,2,1,1,"4",11,0,20,0
"3997","P_Halibut","Arrowtooth",4,2,2,1,"4",11,0,20,0
"541","P_Halibut","Arrowtooth",4,2,1,2,"4",12,0,20,0
"981","P_Halibut","Arrowtooth",4,2,2,2,"4",12,0,20,0
"3755","P_Halibut","Arrowtooth",4,2,2,1,"4",12,0,20,0
"3800","P_Halibut","Arrowtooth",4,2,1,1,"4",12,0,20,0
"542","P_Halibut","Arrowtooth",4,2,1,2,"4",13,0,20,0
"982","P_Halibut","Arrowtooth",4,2,2,2,"4",13,0,20,0
"3801","P_Halibut","Arrowtooth",4,2,1,1,"4",13,0,20,0
"3877","P_Halibut","Arrowtooth",4,2,2,1,"4",13,0,20,0
"543","P_Halibut","Arrowtooth",4,2,1,2,"4",14,0,20,0
"983","P_Halibut","Arrowtooth",4,2,2,2,"4",14,0,20,0
"3802","P_Halibut","Arrowtooth",4,2,1,1,"4",14,0,20,0
"3878","P_Halibut","Arrowtooth",4,2,2,1,"4",14,0,20,0
"544","P_Halibut","Arrowtooth",4,2,1,2,"4",15,0,20,0
"984","P_Halibut","Arrowtooth",4,2,2,2,"4",15,0,20,0
"3515","P_Halibut","Arrowtooth",4,2,2,1,"4",15,0,20,0
"3803","P_Halibut","Arrowtooth",4,2,1,1,"4",15,0,20,0
"545","P_Halibut","Arrowtooth",4,2,1,2,"4",16,0,20,0
"985","P_Halibut","Arrowtooth",4,2,2,2,"4",16,0,20,0
"3804","P_Halibut","Arrowtooth",4,2,1,1,"4",16,0,20,0
"3880","P_Halibut","Arrowtooth",4,2,2,1,"4",16,0,20,0
"546","P_Halibut","Arrowtooth",4,2,1,2,"4",17,0,20,0
"986","P_Halibut","Arrowtooth",4,2,2,2,"4",17,0,20,0
"3805","P_Halibut","Arrowtooth",4,2,1,1,"4",17,0,20,0
"3881","P_Halibut","Arrowtooth",4,2,2,1,"4",17,0,20,0
"547","P_Halibut","Arrowtooth",4,2,1,2,"4",18,0,20,0
"987","P_Halibut","Arrowtooth",4,2,2,2,"4",18,0,20,0
"3806","P_Halibut","Arrowtooth",4,2,1,1,"4",18,0,20,0
"4125","P_Halibut","Arrowtooth",4,2,2,1,"4",18,0,20,0
"548","P_Halibut","Arrowtooth",4,2,1,2,"4",19,0,20,0
"988","P_Halibut","Arrowtooth",4,2,2,2,"4",19,0,20,0
"3807","P_Halibut","Arrowtooth",4,2,1,1,"4",19,0,20,0
"4005","P_Halibut","Arrowtooth",4,2,2,1,"4",19,0,20,0
"549","P_Halibut","Arrowtooth",4,2,1,2,"4",20,0,20,0
"989","P_Halibut","Arrowtooth",4,2,2,2,"4",20,0,20,0
"3155","P_Halibut","Arrowtooth",4,2,2,1,"4",20,0,20,0
"3808","P_Halibut","Arrowtooth",4,2,1,1,"4",20,0,20,0
"550","P_Halibut","Arrowtooth",4,2,1,2,"4",21,0,20,0
"990","P_Halibut","Arrowtooth",4,2,2,2,"4",21,0,20,0
"3156","P_Halibut","Arrowtooth",4,2,2,1,"4",21,0,20,0
"3809","P_Halibut","Arrowtooth",4,2,1,1,"4",21,0,20,0
"5331","P_Halibut","P_Cod",4,3,2,0,"4",1,0,20,9.66130921469731e-07
"6017","P_Halibut","P_Cod",4,3,1,0,"4",1,0,20,9.66130921469731e-07
"5359","P_Halibut","P_Cod",4,3,2,0,"4",2,0,20,0
"6059","P_Halibut","P_Cod",4,3,1,0,"4",2,0,20,0
"5566","P_Halibut","P_Cod",4,3,2,0,"4",3,0,20,0
"6103","P_Halibut","P_Cod",4,3,1,0,"4",3,0,20,0
"5607","P_Halibut","P_Cod",4,3,2,0,"4",4,0,20,0
"6104","P_Halibut","P_Cod",4,3,1,0,"4",4,0,20,0
"6097","P_Halibut","P_Cod",4,3,2,0,"4",5,0,20,0
"6270","P_Halibut","P_Cod",4,3,1,0,"4",5,0,20,0
"6098","P_Halibut","P_Cod",4,3,2,0,"4",6,0,20,0
"6351","P_Halibut","P_Cod",4,3,1,0,"4",6,0,20,0
"6143","P_Halibut","P_Cod",4,3,2,0,"4",7,0,20,0
"6476","P_Halibut","P_Cod",4,3,1,0,"4",7,0,20,0
"6020","P_Halibut","P_Cod",4,3,2,0,"4",8,0,20,0
"6477","P_Halibut","P_Cod",4,3,1,0,"4",8,0,20,0
"5981","P_Halibut","P_Cod",4,3,2,0,"4",9,0,20,0
"6545","P_Halibut","P_Cod",4,3,1,0,"4",9,0,20,0
"6066","P_Halibut","P_Cod",4,3,2,0,"4",10,0,20,0
"6613","P_Halibut","P_Cod",4,3,1,0,"4",10,0,20,0
"6107","P_Halibut","P_Cod",4,3,2,0,"4",11,0,20,0
"6547","P_Halibut","P_Cod",4,3,1,0,"4",11,0,20,0
"5656","P_Halibut","P_Cod",4,3,2,0,"4",12,0,20,0
"6548","P_Halibut","P_Cod",4,3,1,0,"4",12,0,20,0
"7643","P_Halibut","P_Halibut",4,4,2,1,"4",1,0,20,7.21096622832667e-06
"8216","P_Halibut","P_Halibut",4,4,1,1,"4",1,0,20,7.21096622832667e-06
"10433","P_Halibut","P_Halibut",4,4,1,2,"4",1,0,20,7.21096622832667e-06
"13060","P_Halibut","P_Halibut",4,4,2,2,"4",1,0,20,7.21096622832667e-06
"7604","P_Halibut","P_Halibut",4,4,2,1,"4",2,0,20,7.21096622832667e-06
"8217","P_Halibut","P_Halibut",4,4,1,1,"4",2,0,20,7.21096622832667e-06
"10434","P_Halibut","P_Halibut",4,4,1,2,"4",2,0,20,7.21096622832667e-06
"13061","P_Halibut","P_Halibut",4,4,2,2,"4",2,0,20,7.21096622832667e-06
"10405","P_Halibut","P_Halibut",4,4,1,1,"4",3,0,20,0
"10435","P_Halibut","P_Halibut",4,4,1,2,"4",3,0,20,0
"10845","P_Halibut","P_Halibut",4,4,2,1,"4",3,0,20,0
"13062","P_Halibut","P_Halibut",4,4,2,2,"4",3,0,20,0
"10406","P_Halibut","P_Halibut",4,4,1,1,"4",4,0,20,0
"10436","P_Halibut","P_Halibut",4,4,1,2,"4",4,0,20,0
"10846","P_Halibut","P_Halibut",4,4,2,1,"4",4,0,20,0
"13063","P_Halibut","P_Halibut",4,4,2,2,"4",4,0,20,0
"10407","P_Halibut","P_Halibut",4,4,1,1,"4",5,0,20,0
"10437","P_Halibut","P_Halibut",4,4,1,2,"4",5,0,20,0
"10847","P_Halibut","P_Halibut",4,4,2,1,"4",5,0,20,0
"13064","P_Halibut","P_Halibut",4,4,2,2,"4",5,0,20,0
"10408","P_Halibut","P_Halibut",4,4,1,1,"4",6,0,20,0
"10438","P_Halibut","P_Halibut",4,4,1,2,"4",6,0,20,0
"10848","P_Halibut","P_Halibut",4,4,2,1,"4",6,0,20,0
"14092","P_Halibut","P_Halibut",4,4,2,2,"4",6,0,20,0
"10409","P_Halibut","P_Halibut",4,4,1,1,"4",7,0,20,0
"10439","P_Halibut","P_Halibut",4,4,1,2,"4",7,0,20,0
"10849","P_Halibut","P_Halibut",4,4,2,1,"4",7,0,20,0
"14079","P_Halibut","P_Halibut",4,4,2,2,"4",7,0,20,0
"10410","P_Halibut","P_Halibut",4,4,1,1,"4",8,0,20,0
"10440","P_Halibut","P_Halibut",4,4,1,2,"4",8,0,20,0
"10850","P_Halibut","P_Halibut",4,4,2,1,"4",8,0,20,0
"13067","P_Halibut","P_Halibut",4,4,2,2,"4",8,0,20,0
"10411","P_Halibut","P_Halibut",4,4,1,1,"4",9,0,20,0
"10441","P_Halibut","P_Halibut",4,4,1,2,"4",9,0,20,0
"10851","P_Halibut","P_Halibut",4,4,2,1,"4",9,0,20,0
"13068","P_Halibut","P_Halibut",4,4,2,2,"4",9,0,20,0
"10412","P_Halibut","P_Halibut",4,4,1,1,"4",10,0,20,0
"10442","P_Halibut","P_Halibut",4,4,1,2,"4",10,0,20,0
"10852","P_Halibut","P_Halibut",4,4,2,1,"4",10,0,20,0
"13069","P_Halibut","P_Halibut",4,4,2,2,"4",10,0,20,0
"10413","P_Halibut","P_Halibut",4,4,1,1,"4",11,0,20,0
"10443","P_Halibut","P_Halibut",4,4,1,2,"4",11,0,20,0
"10853","P_Halibut","P_Halibut",4,4,2,1,"4",11,0,20,0
"13070","P_Halibut","P_Halibut",4,4,2,2,"4",11,0,20,0
"10414","P_Halibut","P_Halibut",4,4,1,1,"4",12,0,20,0
"10444","P_Halibut","P_Halibut",4,4,1,2,"4",12,0,20,0
"10854","P_Halibut","P_Halibut",4,4,2,1,"4",12,0,20,0
"13071","P_Halibut","P_Halibut",4,4,2,2,"4",12,0,20,0
"7539","P_Halibut","P_Halibut",4,4,1,1,"4",13,0,20,0
"10445","P_Halibut","P_Halibut",4,4,1,2,"4",13,0,20,0
"10855","P_Halibut","P_Halibut",4,4,2,1,"4",13,0,20,0
"13072","P_Halibut","P_Halibut",4,4,2,2,"4",13,0,20,0
"7500","P_Halibut","P_Halibut",4,4,1,1,"4",14,0,20,0
"10446","P_Halibut","P_Halibut",4,4,1,2,"4",14,0,20,0
"10856","P_Halibut","P_Halibut",4,4,2,1,"4",14,0,20,0
"13073","P_Halibut","P_Halibut",4,4,2,2,"4",14,0,20,0
"10417","P_Halibut","P_Halibut",4,4,1,1,"4",15,0,20,0
"10447","P_Halibut","P_Halibut",4,4,1,2,"4",15,0,20,0
"13074","P_Halibut","P_Halibut",4,4,2,2,"4",15,0,20,0
"13773","P_Halibut","P_Halibut",4,4,2,1,"4",15,0,20,0
"10418","P_Halibut","P_Halibut",4,4,1,1,"4",16,0,20,0
"10448","P_Halibut","P_Halibut",4,4,1,2,"4",16,0,20,0
"13075","P_Halibut","P_Halibut",4,4,2,2,"4",16,0,20,0
"13774","P_Halibut","P_Halibut",4,4,2,1,"4",16,0,20,0
"10419","P_Halibut","P_Halibut",4,4,1,1,"4",17,0,20,0
"10449","P_Halibut","P_Halibut",4,4,1,2,"4",17,0,20,0
"13076","P_Halibut","P_Halibut",4,4,2,2,"4",17,0,20,0
"13775","P_Halibut","P_Halibut",4,4,2,1,"4",17,0,20,0
"10420","P_Halibut","P_Halibut",4,4,1,1,"4",18,0,20,0
"10450","P_Halibut","P_Halibut",4,4,1,2,"4",18,0,20,0
"13776","P_Halibut","P_Halibut",4,4,2,1,"4",18,0,20,0
"14050","P_Halibut","P_Halibut",4,4,2,2,"4",18,0,20,0
"7251","P_Halibut","P_Halibut",4,4,1,2,"4",19,0,20,0
"10421","P_Halibut","P_Halibut",4,4,1,1,"4",19,0,20,0
"10891","P_Halibut","P_Halibut",4,4,2,2,"4",19,0,20,0
"13777","P_Halibut","P_Halibut",4,4,2,1,"4",19,0,20,0
"7212","P_Halibut","P_Halibut",4,4,1,2,"4",20,0,20,0
"10422","P_Halibut","P_Halibut",4,4,1,1,"4",20,0,20,0
"10892","P_Halibut","P_Halibut",4,4,2,2,"4",20,0,20,0
"13778","P_Halibut","P_Halibut",4,4,2,1,"4",20,0,20,0
"7213","P_Halibut","P_Halibut",4,4,1,2,"4",21,0,20,0
"10423","P_Halibut","P_Halibut",4,4,1,1,"4",21,0,20,0
"10893","P_Halibut","P_Halibut",4,4,2,2,"4",21,0,20,0
"13779","P_Halibut","P_Halibut",4,4,2,1,"4",21,0,20,0
"7254","P_Halibut","P_Halibut",4,4,1,2,"4",22,0,20,0
"10424","P_Halibut","P_Halibut",4,4,1,1,"4",22,0,20,0
"10894","P_Halibut","P_Halibut",4,4,2,2,"4",22,0,20,0
"13780","P_Halibut","P_Halibut",4,4,2,1,"4",22,0,20,0
"7295","P_Halibut","P_Halibut",4,4,1,2,"4",23,0,20,0
"10425","P_Halibut","P_Halibut",4,4,1,1,"4",23,0,20,0
"10895","P_Halibut","P_Halibut",4,4,2,2,"4",23,0,20,0
"13781","P_Halibut","P_Halibut",4,4,2,1,"4",23,0,20,0
"7256","P_Halibut","P_Halibut",4,4,1,2,"4",24,0,20,0
"10426","P_Halibut","P_Halibut",4,4,1,1,"4",24,0,20,0
"10896","P_Halibut","P_Halibut",4,4,2,2,"4",24,0,20,0
"13782","P_Halibut","P_Halibut",4,4,2,1,"4",24,0,20,0
"7257","P_Halibut","P_Halibut",4,4,1,2,"4",25,0,20,0
"10427","P_Halibut","P_Halibut",4,4,1,1,"4",25,0,20,0
"10897","P_Halibut","P_Halibut",4,4,2,2,"4",25,0,20,0
"13783","P_Halibut","P_Halibut",4,4,2,1,"4",25,0,20,0
"7298","P_Halibut","P_Halibut",4,4,1,2,"4",26,0,20,0
