,Wt_name,Wt_index,Species,Sex,Yr,1,2,3,4,5,6,7,8,9,10
179,Pcod_spawn_wt,9,1,0,1991,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
191,Pcod_spawn_wt,9,1,0,1992,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
203,Pcod_spawn_wt,9,1,0,1993,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
215,Pcod_spawn_wt,9,1,0,1994,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
227,Pcod_spawn_wt,9,1,0,1995,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
239,Pcod_spawn_wt,9,1,0,1996,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
251,Pcod_spawn_wt,9,1,0,1997,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
263,Pcod_spawn_wt,9,1,0,1998,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
275,Pcod_spawn_wt,9,1,0,1999,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
287,Pcod_spawn_wt,9,1,0,2000,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
299,Pcod_spawn_wt,9,1,0,2001,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
311,Pcod_spawn_wt,9,1,0,2002,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
323,Pcod_spawn_wt,9,1,0,2003,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
335,Pcod_spawn_wt,9,1,0,2004,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
347,Pcod_spawn_wt,9,1,0,2005,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
359,Pcod_spawn_wt,9,1,0,2006,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
371,Pcod_spawn_wt,9,1,0,2007,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
383,Pcod_spawn_wt,9,1,0,2008,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
395,Pcod_spawn_wt,9,1,0,2009,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
407,Pcod_spawn_wt,9,1,0,2010,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
419,Pcod_spawn_wt,9,1,0,2011,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
431,Pcod_spawn_wt,9,1,0,2012,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
443,Pcod_spawn_wt,9,1,0,2013,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
455,Pcod_spawn_wt,9,1,0,2014,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
467,Pcod_spawn_wt,9,1,0,2015,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
479,Pcod_spawn_wt,9,1,0,2016,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
491,Pcod_spawn_wt,9,1,0,2017,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
503,Pcod_spawn_wt,9,1,0,2018,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
515,Pcod_spawn_wt,9,1,0,2019,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
527,Pcod_spawn_wt,9,1,0,2020,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
539,Pcod_spawn_wt,9,1,0,2021,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
551,Pcod_spawn_wt,9,1,0,2022,3.19E-06,0.0013267,0.0783544,0.68451,1.79976,2.88222,3.83487,4.69522,5.47596,7.33982
13,Pcod_generic_wt,10,1,0,1977,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
25,Pcod_generic_wt,10,1,0,1978,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
37,Pcod_generic_wt,10,1,0,1979,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
49,Pcod_generic_wt,10,1,0,1980,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
61,Pcod_generic_wt,10,1,0,1981,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
73,Pcod_generic_wt,10,1,0,1982,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
85,Pcod_generic_wt,10,1,0,1983,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
97,Pcod_generic_wt,10,1,0,1984,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
109,Pcod_generic_wt,10,1,0,1985,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
121,Pcod_generic_wt,10,1,0,1986,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
133,Pcod_generic_wt,10,1,0,1987,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
145,Pcod_generic_wt,10,1,0,1988,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
157,Pcod_generic_wt,10,1,0,1989,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
169,Pcod_generic_wt,10,1,0,1990,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
181,Pcod_generic_wt,10,1,0,1991,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
193,Pcod_generic_wt,10,1,0,1992,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
205,Pcod_generic_wt,10,1,0,1993,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
217,Pcod_generic_wt,10,1,0,1994,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
229,Pcod_generic_wt,10,1,0,1995,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
241,Pcod_generic_wt,10,1,0,1996,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
253,Pcod_generic_wt,10,1,0,1997,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
265,Pcod_generic_wt,10,1,0,1998,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
277,Pcod_generic_wt,10,1,0,1999,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
289,Pcod_generic_wt,10,1,0,2000,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
301,Pcod_generic_wt,10,1,0,2001,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
313,Pcod_generic_wt,10,1,0,2002,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
325,Pcod_generic_wt,10,1,0,2003,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
337,Pcod_generic_wt,10,1,0,2004,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
349,Pcod_generic_wt,10,1,0,2005,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
361,Pcod_generic_wt,10,1,0,2006,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
373,Pcod_generic_wt,10,1,0,2007,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
385,Pcod_generic_wt,10,1,0,2008,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
397,Pcod_generic_wt,10,1,0,2009,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
409,Pcod_generic_wt,10,1,0,2010,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
421,Pcod_generic_wt,10,1,0,2011,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
433,Pcod_generic_wt,10,1,0,2012,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
445,Pcod_generic_wt,10,1,0,2013,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
457,Pcod_generic_wt,10,1,0,2014,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
469,Pcod_generic_wt,10,1,0,2015,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
481,Pcod_generic_wt,10,1,0,2016,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
493,Pcod_generic_wt,10,1,0,2017,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
505,Pcod_generic_wt,10,1,0,2018,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
517,Pcod_generic_wt,10,1,0,2019,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
529,Pcod_generic_wt,10,1,0,2020,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
541,Pcod_generic_wt,10,1,0,2021,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
553,Pcod_generic_wt,10,1,0,2022,0.109437,0.44541,1.01384,1.75322,2.5892,3.45686,4.30763,5.10928,5.84307,7.58421
