
Initial statistics: 69 variables; iteration 0; function evaluation 0; phase 1
Function value 4.1505200e+03; maximum gradient component mag -3.5204e+04
139 -0.02570 -1.40269e-01 |140  0.04767  2.91284e+00 |141 -0.00883  1.76350e-02
142 -0.00088 -1.54220e+00 |143  0.00419  3.35541e+00 |144  0.03698  2.57441e+00
145 -0.02104  3.15762e-01 |146  0.00248  1.73400e+00 |147 -0.00085  1.01001e-02
148  0.00909  3.20593e+00 |149 -0.02620 -6.18570e-01 |150  0.00186 -1.66422e+00
151 -0.01301  2.02127e-01 |152 -0.05473  4.67673e-01 |153  0.02649  1.48992e+00
154  0.03584  1.00450e-01 |155  0.00256  1.07729e+00 |156 -0.00956 -2.15873e+00
157  0.04767 -3.40352e+00 |158 -0.00000  1.00426e-06 |159 -0.00000  1.44597e-08
160  0.00000 -1.39516e-09 |161  0.00000  1.41452e-07 |162 -0.00000 -1.92675e-07
163  0.00000 -4.59815e-08 |164  0.00000  2.53919e-09 |165  0.00000 -1.52444e-07
166 -0.00000 -4.30718e-07 |167  0.00000 -1.13014e-08 |168 -0.00000  6.36623e-07
169  0.00000  1.18964e-09 |170 -0.00000 -2.33601e-07 |171 -0.02451  1.14595e+00
172 -0.02414 -9.79766e-01 |173 -0.00164 -1.13156e+00 |174 -0.03460 -1.52438e+00
175 -0.04247 -4.93665e-01 |176 -0.03757 -2.71421e-01 |177  0.00272 -1.10462e+00
178  0.09236  7.03887e-01 |179  0.08391  9.79155e-01 |180  0.00055 -2.52805e-02
181 -0.00924  5.89760e-01 |182 -0.00043 -1.14658e-02 |183 -0.01096 -1.00101e+00
184 -0.01218 -8.61878e-01 |185  0.01357  2.29049e+00 |186 -0.03165  4.88628e-01
187 -0.02823  2.13690e-01 |188 -0.04478 -1.17060e-02 |189  0.00423 -3.12592e-02
190  0.06405  1.95332e+00 |191  0.05705  2.05487e+00 |192 -0.00035  1.40589e-02
193 -0.00918 -3.56375e-01 |194  0.00003  8.03392e-03 |

Initial statistics: 194 variables; iteration 0; function evaluation 0; phase 7
Function value 2.0820450e+03; maximum gradient component mag -2.2771e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.29993  5.50490e+01 |  2 -0.99904  1.54740e-01 |  3 -0.01143 -2.07340e+01
  4 -0.42108 -8.79759e+01 |  5 -0.17718  2.06893e+01 |  6 -0.25470 -7.04471e+01
  7 -0.03837  4.89690e+00 |  8 -0.07116 -3.15691e-02 |  9 -0.04729  7.82333e-02
 10 -0.04752  3.71085e-02 | 11 -0.03699 -5.74089e-02 | 12 -0.01824 -1.99384e-01
 13  0.00585 -2.37688e-01 | 14  0.08115 -6.77921e-02 | 15 -0.00667  3.66311e-01
 16 -0.05329  3.32505e-01 | 17  0.00029  9.94105e-01 | 18  0.11643  9.00298e-01
 19 -0.01554 -1.16051e-01 | 20 -0.01775  1.26299e-01 | 21  0.05334 -8.21691e-01
 22  0.05817 -2.96482e+00 | 23  0.09948 -1.42199e+00 | 24  0.04276 -5.65221e-01
 25  0.08568 -8.28664e-01 | 26  0.08677 -3.03935e+00 | 27  0.03885 -2.29489e+00
 28  0.05025  1.18352e+00 | 29  0.05015  4.59520e+00 | 30  0.05569  7.32121e-01
 31  0.06927  1.72318e+00 | 32  0.03264  1.22166e+00 | 33 -0.00456 -6.83752e+00
 34 -0.02512 -7.64299e+00 | 35 -0.00544 -2.09833e+00 | 36  0.02548 -1.94284e+00
 37 -0.01112 -6.75526e-01 | 38 -0.02588 -3.40272e-01 | 39 -0.03211 -2.37326e+00
 40  0.01431 -6.54031e+00 | 41  0.01304  5.05539e+00 | 42 -0.04968  5.65444e-01
 43 -0.06542  1.43556e+00 | 44 -0.04851 -1.80825e+00 | 45 -0.04930 -3.88175e+00
 46  0.02607 -1.06783e+00 | 47  0.06365 -4.34017e+00 | 48  0.02606 -2.73106e+00
 49  0.07137 -7.71645e+00 | 50  0.00191  2.57110e+00 | 51  0.01714 -6.31003e+00
 52  0.07120 -8.47621e+00 | 53  0.11697 -1.57414e+01 | 54  0.05562 -5.69639e+00
 55 -0.08276 -1.30952e+00 | 56 -0.05491 -1.69996e+00 | 57 -0.06346 -3.00056e+00
 58 -0.05297 -8.66798e-01 | 59 -0.09787  1.73664e+00 | 60 -0.11989  2.33522e+00
 61 -0.11273  1.80724e+00 | 62 -0.09517  2.37108e-01 | 63 -0.10119 -3.42352e-01
 64 -0.02382 -1.44866e-01 | 65  0.00000  0.00000e+00 | 66  0.01094 -3.18381e+00
 67  0.00488 -2.27705e+02 | 68  0.08440 -1.40656e+01 | 69  0.02916  8.33587e-01
 70  0.01967 -2.51207e-05 | 71  0.33878  5.12249e-01 | 72 -0.01696 -6.93749e-05
 73  0.24790 -1.08499e+00 | 74 -0.00202 -3.02862e-05 | 75  0.33902  3.95027e+00
 76  0.33132 -5.38476e+00 | 77 -0.30545 -7.79240e-04 | 78  0.33182  1.13881e+01
 79 -0.11737  2.16530e-01 | 80 -0.00138  6.21877e-01 | 81  0.15264 -1.76260e+00
 82 -0.29503 -1.19477e-03 | 83  0.35942  2.88187e+00 | 84 -0.02132 -3.02677e-01
 85  0.06511  2.34797e-01 | 86 -0.07748 -3.63543e-01 | 87  0.22587  7.15436e+00
 88 -0.33377 -7.79940e-04 | 89  0.30720 -7.15596e+00 | 90 -0.04662 -2.01221e+00
 91 -0.03271 -2.64128e+00 | 92  0.43497 -2.10398e-01 | 93  0.42666 -8.19287e-03
 94  0.37143 -2.85251e+00 | 95  0.23625  4.64595e-05 | 96  0.00288  3.13534e-06
 97  0.00796  3.24265e-04 | 98  0.00512 -3.03137e-05 | 99  0.40307  1.49365e+00
100  0.41315  4.43754e-01 |101  0.40706  8.27447e+00 |102  0.42170  9.95045e+00
103  0.01363 -1.34862e-05 |104  0.02044 -1.12764e-05 |105  0.08886  2.00517e-03
106  0.03426  8.86814e-05 |107  0.37472 -3.22621e+00 |108  0.28088 -1.76099e-02
109  0.35286  1.55619e+00 |110  0.39158 -4.04530e+00 |111  0.20979 -2.60180e-04
112 -0.00451  1.68527e-06 |113 -0.00497  1.99742e-05 |114  0.01341 -3.44954e-05
115  0.36417  2.29341e+00 |116  0.34914 -2.18439e-01 |117  0.35868  1.12725e+01
118  0.37058  9.33674e+00 |119  0.39741 -3.68504e+00 |120  0.80360  9.76702e-03
121  0.35824  1.10795e+01 |122  0.22321 -2.15883e+00 |123  0.09890 -2.88402e+00
124  0.03102  6.25989e-04 |125  0.05198 -3.27497e-04 |126  0.41564  6.47463e+00
127  0.35841  3.82768e+00 |128 -0.10259  8.59095e-04 |129 -0.10279 -2.82585e-04
130  0.09791  2.90912e+00 |131  0.15173 -7.93243e-01 |132 -0.03032 -1.04041e+00
133 -0.01658 -1.52227e+00 |134  0.00094 -1.03273e-02 |135  0.03443 -3.70094e+00
136 -0.02392  1.25068e+00 |137 -0.01803  1.40467e+00 |138  0.00540 -1.45208e-01
139 -0.02570 -1.40269e-01 |140  0.04767  2.91284e+00 |141 -0.00883  1.76350e-02
142 -0.00088 -1.54220e+00 |143  0.00419  3.35541e+00 |144  0.03698  2.57441e+00
145 -0.02104  3.15762e-01 |146  0.00248  1.73400e+00 |147 -0.00085  1.01001e-02
148  0.00909  3.20593e+00 |149 -0.02620 -6.18570e-01 |150  0.00186 -1.66422e+00
151 -0.01301  2.02127e-01 |152 -0.05473  4.67673e-01 |153  0.02649  1.48992e+00
154  0.03584  1.00450e-01 |155  0.00256  1.07729e+00 |156 -0.00956 -2.15873e+00
157  0.04767 -3.40352e+00 |158 -0.00000  1.00426e-06 |159 -0.00000  1.44597e-08
160  0.00000 -1.39516e-09 |161  0.00000  1.41452e-07 |162 -0.00000 -1.92675e-07
163  0.00000 -4.59815e-08 |164  0.00000  2.53919e-09 |165  0.00000 -1.52444e-07
166 -0.00000 -4.30718e-07 |167  0.00000 -1.13014e-08 |168 -0.00000  6.36623e-07
169  0.00000  1.18964e-09 |170 -0.00000 -2.33601e-07 |171 -0.02451  1.14595e+00
172 -0.02414 -9.79766e-01 |173 -0.00164 -1.13156e+00 |174 -0.03460 -1.52438e+00
175 -0.04247 -4.93665e-01 |176 -0.03757 -2.71421e-01 |177  0.00272 -1.10462e+00
178  0.09236  7.03887e-01 |179  0.08391  9.79155e-01 |180  0.00055 -2.52805e-02
181 -0.00924  5.89760e-01 |182 -0.00043 -1.14658e-02 |183 -0.01096 -1.00101e+00
184 -0.01218 -8.61878e-01 |185  0.01357  2.29049e+00 |186 -0.03165  4.88628e-01
187 -0.02823  2.13690e-01 |188 -0.04478 -1.17060e-02 |189  0.00423 -3.12592e-02
190  0.06405  1.95332e+00 |191  0.05705  2.05487e+00 |192 -0.00035  1.40589e-02
193 -0.00918 -3.56375e-01 |194  0.00003  8.03392e-03 |

Intermediate statistics: 194 variables; iteration 20; function evaluation 22; phase 7
Function value 2.0819907e+03; maximum gradient component mag 8.5387e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.30111  2.92153e+01 |  2 -0.99918  1.48459e-01 |  3 -0.01143 -4.34276e+01
  4 -0.42100 -5.02962e+00 |  5 -0.17831  7.94090e+00 |  6 -0.25613 -3.35065e+01
  7 -0.03880  4.29210e+00 |  8 -0.07123  2.05316e-01 |  9 -0.04740  1.81708e-01
 10 -0.04761  1.99464e-01 | 11 -0.03703  2.13755e-01 | 12 -0.01818  2.19528e-01
 13  0.00596  2.85566e-01 | 14  0.08131  3.86529e-01 | 15 -0.00661 -9.21290e-03
 16 -0.05306 -1.76190e-01 | 17  0.00008  4.98683e-01 | 18  0.11618  1.25029e+00
 19 -0.01557  7.22284e-03 | 20 -0.01808 -3.73494e-02 | 21  0.05304 -2.84276e-01
 22  0.05848 -9.91504e-01 | 23  0.09912 -7.00717e-01 | 24  0.04261 -7.47853e-01
 25  0.08498 -1.34697e+00 | 26  0.08669 -2.15782e+00 | 27  0.03905 -3.34735e-01
 28  0.05026  1.53394e+00 | 29  0.04938  1.41691e+00 | 30  0.05582  7.24653e-01
 31  0.06932  1.20495e+00 | 32  0.03207 -5.80215e-01 | 33 -0.00404 -3.03967e+00
 34 -0.02449 -3.37988e+00 | 35 -0.00593 -2.19816e+00 | 36  0.02584 -1.20295e+00
 37 -0.01118 -1.12516e+00 | 38 -0.02567 -6.23026e-01 | 39 -0.03217 -1.94493e+00
 40  0.01480 -4.29765e+00 | 41  0.01268  4.00628e-01 | 42 -0.04894  8.38952e-01
 43 -0.06559 -3.16546e-02 | 44 -0.04824 -1.56795e+00 | 45 -0.04890 -1.68316e+00
 46  0.02616  3.02741e-01 | 47  0.06399 -1.19449e+00 | 48  0.02599 -1.73256e+00
 49  0.07195 -2.26081e+00 | 50  0.00114  4.09700e-01 | 51  0.01787 -4.73927e-01
 52  0.07110 -2.31459e+00 | 53  0.11720 -5.23567e+00 | 54  0.05547 -1.96623e+00
 55 -0.08281 -6.92884e-01 | 56 -0.05522 -1.37333e+00 | 57 -0.06340 -2.65420e+00
 58 -0.05300 -1.32091e+00 | 59 -0.09786  2.22546e-01 | 60 -0.11997  7.54992e-01
 61 -0.11291  2.93007e-03 | 62 -0.09517  4.00197e-01 | 63 -0.10101 -1.86314e-01
 64 -0.02371 -6.32956e-02 | 65  0.00000  0.00000e+00 | 66  0.01117 -2.38092e+01
 67  0.00528 -6.11070e+01 | 68  0.08172 -3.90193e+00 | 69  0.02930  6.57332e-01
 70  0.01967 -2.62894e-05 | 71  0.33881  9.22558e-02 | 72 -0.01696 -6.56377e-05
 73  0.24811  1.75304e+00 | 74 -0.00202 -2.94527e-05 | 75  0.33913 -5.60768e+00
 76  0.33130 -3.59968e+01 | 77 -0.30545 -9.97905e-04 | 78  0.33196  8.53867e+01
 79 -0.11752 -9.24610e-01 | 80 -0.00154 -2.31215e+00 | 81  0.15274 -1.41150e+00
 82 -0.29503 -1.19911e-03 | 83  0.35956  1.85186e+00 | 84 -0.02125 -2.76622e-01
 85  0.06524 -1.52191e-01 | 86 -0.07749 -2.15467e-01 | 87  0.22590  5.45648e+00
 88 -0.33377 -5.30917e-04 | 89  0.30720 -4.99132e+00 | 90 -0.04648  3.50239e-01
 91 -0.03287  1.56678e+00 | 92  0.43470  1.51367e+00 | 93  0.42648 -6.02900e-01
 94  0.37177 -2.78875e+00 | 95  0.23625  6.15684e-05 | 96  0.00288  3.07642e-06
 97  0.00796  3.25442e-04 | 98  0.00512 -2.87963e-05 | 99  0.40304 -7.54479e+00
100  0.41322  3.42436e+00 |101  0.40723  1.43868e+01 |102  0.42180  9.17842e+00
103  0.01363 -1.26533e-05 |104  0.02044 -1.17102e-05 |105  0.08885  2.01036e-03
106  0.03426  9.86811e-05 |107  0.37521 -1.20826e+00 |108  0.28082 -6.96489e-01
109  0.35174  2.16003e+00 |110  0.39201 -3.28511e+00 |111  0.20979 -2.37556e-04
112 -0.00451  1.73420e-06 |113 -0.00497  1.97150e-05 |114  0.01341 -3.34375e-05
115  0.36438  3.34697e+00 |116  0.34920  1.56861e+00 |117  0.35835 -5.11308e+00
118  0.37081  1.18587e+01 |119  0.39723 -3.22385e+00 |120  0.80359  9.76681e-03
121  0.35828  1.16150e+01 |122  0.22335 -6.23580e-02 |123  0.09951  1.05946e+00
124  0.03102  6.29558e-04 |125  0.05198 -3.02582e-04 |126  0.41556  4.35169e-01
127  0.35869 -2.27799e+00 |128 -0.10259  8.66555e-04 |129 -0.10279 -2.54658e-04
130  0.09782  2.42780e-01 |131  0.15195 -2.92679e+00 |132 -0.03018 -1.85933e-01
133 -0.01631  1.19193e-01 |134  0.00096 -1.48586e-02 |135  0.03446 -1.88587e+00
136 -0.02420  2.74352e-01 |137 -0.01796  1.15358e+00 |138  0.00531 -3.80656e-01
139 -0.02570  1.14038e+00 |140  0.04724  6.23880e-01 |141 -0.00897  3.54721e-02
142 -0.00036 -3.77170e-02 |143  0.00400  1.63017e+00 |144  0.03639  3.40694e-01
145 -0.02094 -2.85661e-02 |146  0.00197  1.50378e-01 |147 -0.00087  1.15100e-02
148  0.00894  1.71253e+00 |149 -0.02606 -1.19473e-01 |150  0.00212 -1.19591e+00
151 -0.01303  4.69827e-01 |152 -0.05471 -2.82615e-01 |153  0.02618  5.73040e-01
154  0.03589  1.25322e-01 |155  0.00219  3.78202e-02 |156 -0.00950 -8.77997e-01
157  0.04836 -3.35096e-01 |158 -0.00000  4.38281e-07 |159 -0.00000 -2.30248e-08
160  0.00000 -1.55007e-09 |161  0.00000  8.07553e-08 |162 -0.00000 -7.33149e-08
163  0.00000 -2.76826e-08 |164  0.00000 -3.88264e-08 |165  0.00000 -9.11449e-08
166 -0.00000  5.91166e-08 |167  0.00000 -5.94928e-09 |168 -0.00000  6.11788e-09
169  0.00000  4.53229e-08 |170 -0.00000  2.38391e-09 |171 -0.02457  1.18477e+00
172 -0.02392  1.72297e-01 |173 -0.00190  9.71168e-01 |174 -0.03444  2.30805e-01
175 -0.04245  3.72711e-01 |176 -0.03763  2.25509e-01 |177  0.00292  5.77568e-01
178  0.09205  2.99277e+00 |179  0.08357  9.90402e-01 |180  0.00055 -3.84033e-02
181 -0.00955  1.92411e-02 |182 -0.00043 -1.54250e-02 |183 -0.01090 -6.46538e-01
184 -0.01187 -2.71629e-01 |185  0.01316 -2.58830e-01 |186 -0.03143  8.44370e-02
187 -0.02818 -7.16606e-02 |188 -0.04482 -6.36807e-03 |189  0.00441 -2.55137e-01
190  0.06378 -4.42975e+00 |191  0.05681 -6.15644e-01 |192 -0.00035  2.24674e-02
193 -0.00899 -1.88407e-02 |194  0.00003  6.92391e-03 |
194 variables; iteration 40; function evaluation 44; phase 7
Function value 2.0819820e+03; maximum gradient component mag -9.5503e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.30263  3.68458e+01 |  2 -0.99971  5.05106e-02 |  3 -0.01143 -4.62899e+01
  4 -0.42099 -1.58610e+01 |  5 -0.18081  9.17887e+00 |  6 -0.25827 -4.62544e+01
  7 -0.03902  6.27024e+00 |  8 -0.07225 -9.51451e-03 |  9 -0.04808  2.22229e-02
 10 -0.04827  3.64685e-02 | 11 -0.03763  7.04565e-02 | 12 -0.01862  1.46920e-01
 13  0.00565  3.14630e-01 | 14  0.08137  7.71009e-01 | 15 -0.00637  4.05244e-01
 16 -0.05261  4.32902e-01 | 17 -0.00027  6.11052e-01 | 18  0.11552 -6.07952e-02
 19 -0.01572 -4.89262e-01 | 20 -0.01862 -5.45213e-01 | 21  0.05250 -9.34343e-01
 22  0.05808 -9.34502e-01 | 23  0.09878 -5.48853e-01 | 24  0.04285 -6.66543e-01
 25  0.08488 -1.44179e+00 | 26  0.08700 -2.39030e+00 | 27  0.03907 -1.39747e+00
 28  0.05040  3.46440e-01 | 29  0.04970  1.62054e+00 | 30  0.05610  7.41408e-01
 31  0.06958  2.26436e-01 | 32  0.03248 -1.05609e+00 | 33 -0.00374 -3.48748e+00
 34 -0.02403 -3.20535e+00 | 35 -0.00533 -1.67956e+00 | 36  0.02618 -2.42375e+00
 37 -0.01068 -2.00576e+00 | 38 -0.02533 -1.71199e+00 | 39 -0.03170 -1.89735e+00
 40  0.01533 -2.40710e+00 | 41  0.01318  1.29222e+00 | 42 -0.04859  1.25994e-01
 43 -0.06491 -1.18927e-01 | 44 -0.04770 -1.37906e+00 | 45 -0.04822 -5.67496e-01
 46  0.02666  4.49107e-01 | 47  0.06444 -1.58126e+00 | 48  0.02644 -1.84070e+00
 49  0.07222 -3.89460e+00 | 50  0.00143  3.55438e-02 | 51  0.01800 -1.13316e+00
 52  0.07124 -2.00528e+00 | 53  0.11697 -7.33231e+00 | 54  0.05490 -4.13192e+00
 55 -0.08324 -9.76585e-01 | 56 -0.05540 -8.00186e-01 | 57 -0.06325 -2.17597e+00
 58 -0.05278 -3.09459e+00 | 59 -0.09753 -4.90432e-01 | 60 -0.11960  1.20794e+00
 61 -0.11239  1.01664e+00 | 62 -0.09479  6.19044e-01 | 63 -0.10065 -3.69508e-02
 64 -0.02345  1.98466e-02 | 65  0.00000  0.00000e+00 | 66  0.01156 -1.99160e+01
 67  0.00558 -9.55028e+01 | 68  0.07922 -7.02442e+00 | 69  0.02982 -2.78259e-01
 70  0.01967 -2.78223e-05 | 71  0.33891  1.69289e+00 | 72 -0.01696 -6.29851e-05
 73  0.24898  3.47959e+00 | 74 -0.00202 -2.93936e-05 | 75  0.33908 -5.89272e+00
 76  0.33130 -3.64517e+01 | 77 -0.30545 -1.02043e-03 | 78  0.33200  8.57948e+01
 79 -0.11770 -1.07447e+00 | 80 -0.00154 -2.57489e+00 | 81  0.15285 -6.06887e-02
 82 -0.29502 -1.17052e-03 | 83  0.35948  3.03589e-02 | 84 -0.02102 -1.53244e-01
 85  0.06580 -9.44445e-02 | 86 -0.07769 -1.54363e-01 | 87  0.22576  7.75816e+00
 88 -0.33376 -6.01949e-04 | 89  0.30719 -8.37107e+00 | 90 -0.04600 -2.17581e-01
 91 -0.03297  3.18048e-01 | 92  0.43471  1.57613e+00 | 93  0.42611 -2.50842e-01
 94  0.37160 -3.10481e+00 | 95  0.23625  6.15881e-05 | 96  0.00288  3.02600e-06
 97  0.00795  3.25065e-04 | 98  0.00512 -2.77900e-05 | 99  0.40310 -7.47889e+00
100  0.41312  1.16861e+00 |101  0.40729  1.44046e+01 |102  0.42189  7.74154e+00
103  0.01363 -1.26428e-05 |104  0.02044 -1.21367e-05 |105  0.08884  2.00922e-03
106  0.03426  1.05357e-04 |107  0.37505 -1.18858e+00 |108  0.28086  1.40303e+00
109  0.35209  3.46839e+00 |110  0.39141 -1.90931e+00 |111  0.20979 -2.39317e-04
112 -0.00451  1.91653e-06 |113 -0.00497  1.98575e-05 |114  0.01341 -3.33250e-05
115  0.36436  1.98622e+00 |116  0.34910 -3.72359e+00 |117  0.35851 -4.77044e+00
118  0.37068  6.34127e+00 |119  0.39666 -6.16353e+00 |120  0.80354  9.76401e-03
121  0.35824  2.05743e+01 |122  0.22371 -4.75676e-01 |123  0.09974  5.53747e-01
124  0.03102  6.32865e-04 |125  0.05198 -2.90565e-04 |126  0.41584  2.13952e+00
127  0.35901 -3.24115e-01 |128 -0.10259  8.72133e-04 |129 -0.10279 -2.40977e-04
130  0.09822  1.01708e+00 |131  0.15252 -2.00169e+00 |132 -0.03022 -2.57230e-01
133 -0.01691 -5.73143e-01 |134  0.00103 -1.45290e-03 |135  0.03408 -1.28808e+00
136 -0.02431  3.21179e-01 |137 -0.01807  4.20992e-01 |138  0.00508  6.49045e-01
139 -0.02595 -6.41113e-01 |140  0.04699 -6.35020e-01 |141 -0.00929 -8.46850e-02
142 -0.00062 -3.49432e-01 |143  0.00378  1.70638e+00 |144  0.03622  4.65178e-01
145 -0.02068  1.38316e-01 |146  0.00189  5.67312e-01 |147 -0.00092  3.61593e-03
148  0.00871  1.07307e+00 |149 -0.02601 -1.39731e-01 |150  0.00238 -3.54311e-01
151 -0.01317 -3.17580e-01 |152 -0.05478  5.03100e-01 |153  0.02610  1.81572e+00
154  0.03576  1.33975e-01 |155  0.00229  2.58636e-01 |156 -0.00961 -1.03499e+00
157  0.04825 -6.03498e-01 |158 -0.00000  8.01422e-09 |159 -0.00000  2.26011e-08
160  0.00000  8.34864e-11 |161  0.00000  9.92517e-08 |162 -0.00000 -5.84251e-08
163  0.00000  4.03850e-09 |164  0.00000  2.99843e-08 |165  0.00000  4.80347e-09
166 -0.00000 -7.73408e-08 |167  0.00000  9.40393e-10 |168 -0.00000  7.87648e-08
169  0.00000 -3.73870e-08 |170 -0.00000 -6.20601e-08 |171 -0.02475  1.52790e+00
172 -0.02441  1.09730e+00 |173 -0.00269  2.57513e+00 |174 -0.03472  2.09443e+00
175 -0.04265  9.29815e-01 |176 -0.03791  2.21457e+00 |177  0.00254  7.73695e-01
178  0.09177 -3.63729e+00 |179  0.08339  5.39991e+00 |180  0.00062 -2.13171e-02
181 -0.00970  1.01275e-01 |182 -0.00042 -1.52935e-02 |183 -0.01077 -9.33061e-01
184 -0.01203 -1.29947e+00 |185  0.01269 -2.16038e+00 |186 -0.03155 -9.14326e-01
187 -0.02805 -3.58465e-01 |188 -0.04486 -1.04329e+00 |189  0.00433 -6.81154e-01
190  0.06394  7.36903e+00 |191  0.05681 -6.87412e+00 |192 -0.00039  1.25350e-02
193 -0.00891 -5.60857e-02 |194  0.00002  7.57725e-03 |
194 variables; iteration 60; function evaluation 65; phase 7
Function value 2.0819807e+03; maximum gradient component mag -9.1092e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.30257  3.53046e+01 |  2 -1.00023 -4.00320e-02 |  3 -0.01143 -4.43413e+01
  4 -0.42099 -1.48562e+01 |  5 -0.18072  8.86415e+00 |  6 -0.25820 -4.39570e+01
  7 -0.03903  5.55689e+00 |  8 -0.07220  2.69498e-02 |  9 -0.04805  4.38667e-02
 10 -0.04824  6.34778e-02 | 11 -0.03760  9.59806e-02 | 12 -0.01861  1.43318e-01
 13  0.00561  2.27005e-01 | 14  0.08115  4.91775e-01 | 15 -0.00635  3.86312e-01
 16 -0.05253  4.45828e-01 | 17 -0.00013  5.57368e-01 | 18  0.11563  2.34413e-01
 19 -0.01566 -3.08844e-01 | 20 -0.01852 -4.91996e-01 | 21  0.05267 -8.69656e-01
 22  0.05823 -7.98040e-01 | 23  0.09865 -6.27851e-01 | 24  0.04284 -5.62010e-01
 25  0.08489 -1.22945e+00 | 26  0.08702 -2.12249e+00 | 27  0.03907 -1.21029e+00
 28  0.05037  3.76659e-01 | 29  0.04971  1.55833e+00 | 30  0.05610  6.72127e-01
 31  0.06952 -3.31949e-01 | 32  0.03243 -1.54770e+00 | 33 -0.00370 -3.41998e+00
 34 -0.02405 -3.25974e+00 | 35 -0.00537 -1.83298e+00 | 36  0.02618 -2.25662e+00
 37 -0.01068 -2.09331e+00 | 38 -0.02539 -2.01307e+00 | 39 -0.03166 -1.62144e+00
 40  0.01532 -2.06079e+00 | 41  0.01320  1.84237e+00 | 42 -0.04862  2.42190e-01
 43 -0.06493  8.35965e-02 | 44 -0.04767 -9.47584e-01 | 45 -0.04825 -6.77971e-01
 46  0.02662 -5.78949e-02 | 47  0.06445 -1.60058e+00 | 48  0.02641 -1.95166e+00
 49  0.07224 -3.35261e+00 | 50  0.00144  3.37945e-01 | 51  0.01802 -8.74892e-01
 52  0.07126 -1.73558e+00 | 53  0.11699 -7.08032e+00 | 54  0.05492 -4.22703e+00
 55 -0.08323 -1.04633e+00 | 56 -0.05537 -7.98299e-01 | 57 -0.06324 -2.04724e+00
 58 -0.05275 -2.73061e+00 | 59 -0.09755 -5.39223e-01 | 60 -0.11958  1.27724e+00
 61 -0.11239  1.02652e+00 | 62 -0.09479  5.77584e-01 | 63 -0.10072 -1.06543e-01
 64 -0.02345  1.71904e-02 | 65  0.00000  0.00000e+00 | 66  0.01155 -1.90588e+01
 67  0.00558 -9.10916e+01 | 68  0.07926 -6.70095e+00 | 69  0.03073 -4.27219e-02
 70  0.01968 -2.42597e-05 | 71  0.33899  1.58456e+00 | 72 -0.01696 -5.82966e-05
 73  0.25170  3.33827e+00 | 74 -0.00202 -2.92712e-05 | 75  0.33920 -5.09938e+00
 76  0.33132 -3.45589e+01 | 77 -0.30541 -9.94022e-04 | 78  0.33200  8.24620e+01
 79 -0.11764 -9.58133e-01 | 80 -0.00156 -2.47252e+00 | 81  0.15226 -2.53125e-01
 82 -0.29498 -1.16378e-03 | 83  0.35922  1.31140e-01 | 84 -0.01938 -9.53577e-02
 85  0.06583 -1.46725e-01 | 86 -0.07812 -2.06351e-01 | 87  0.22576  7.31763e+00
 88 -0.33374 -5.99833e-04 | 89  0.30719 -8.01020e+00 | 90 -0.04607 -2.29199e-01
 91 -0.03296  3.11512e-01 | 92  0.43476  1.61332e+00 | 93  0.42592 -3.03382e-01
 94  0.37164 -2.92330e+00 | 95  0.23625  6.24049e-05 | 96  0.00288  2.96485e-06
 97  0.00794  3.25057e-04 | 98  0.00512 -2.78066e-05 | 99  0.40311 -7.23936e+00
100  0.41308  1.14928e+00 |101  0.40729  1.38341e+01 |102  0.42188  7.39053e+00
103  0.01363 -1.25861e-05 |104  0.02044 -1.25940e-05 |105  0.08876  2.00962e-03
106  0.03426  1.05211e-04 |107  0.37509 -1.08571e+00 |108  0.28082  1.28452e+00
109  0.35209  3.37243e+00 |110  0.39144 -1.81092e+00 |111  0.20980 -2.39059e-04
112 -0.00451  1.90061e-06 |113 -0.00497  1.98359e-05 |114  0.01341 -3.33007e-05
115  0.36437  1.83553e+00 |116  0.34909 -3.50130e+00 |117  0.35851 -4.56571e+00
118  0.37068  6.07211e+00 |119  0.39657 -6.05815e+00 |120  0.80314  9.74248e-03
121  0.35821  1.96972e+01 |122  0.22364 -4.62678e-01 |123  0.09982  7.99949e-01
124  0.03099  6.31787e-04 |125  0.05199 -2.87428e-04 |126  0.41577  2.15319e+00
127  0.35902 -6.51423e-01 |128 -0.10263  8.70640e-04 |129 -0.10278 -2.37746e-04
130  0.09831  1.18143e+00 |131  0.15252 -1.81201e+00 |132 -0.03054 -3.92178e-01
133 -0.01709 -4.87496e-01 |134  0.00103  2.86429e-03 |135  0.03380 -1.41509e+00
136 -0.02459  3.70329e-01 |137 -0.01837  3.60083e-01 |138  0.00474  8.13455e-01
139 -0.02626 -7.56742e-01 |140  0.04664 -7.38370e-01 |141 -0.00942 -4.49680e-02
142 -0.00093 -4.18092e-01 |143  0.00343  1.77431e+00 |144  0.03590  4.02604e-01
145 -0.02069  1.86992e-01 |146  0.00188  4.56138e-01 |147 -0.00093 -2.26039e-04
148  0.00870  1.13559e+00 |149 -0.02602 -1.91935e-01 |150  0.00235 -3.40223e-01
