"","Pred_species","Prey_species","Pred","Prey","PredSex","PreySex","PredAge","PreyAge","Year","Sample_size","propPreyAge"
"3305","P_Cod","Arrowtooth",3,2,0,1,"12",13,0,20,0
"47","P_Cod","Arrowtooth",3,2,0,2,"12",14,0,20,0
"3306","P_Cod","Arrowtooth",3,2,0,1,"12",14,0,20,0
"48","P_Cod","Arrowtooth",3,2,0,2,"12",15,0,20,0
"3307","P_Cod","Arrowtooth",3,2,0,1,"12",15,0,20,0
"49","P_Cod","Arrowtooth",3,2,0,2,"12",16,0,20,0
"3308","P_Cod","Arrowtooth",3,2,0,1,"12",16,0,20,0
"50","P_Cod","Arrowtooth",3,2,0,2,"12",17,0,20,0
"3309","P_Cod","Arrowtooth",3,2,0,1,"12",17,0,20,0
"51","P_Cod","Arrowtooth",3,2,0,2,"12",18,0,20,0
"3310","P_Cod","Arrowtooth",3,2,0,1,"12",18,0,20,0
"52","P_Cod","Arrowtooth",3,2,0,2,"12",19,0,20,0
"3311","P_Cod","Arrowtooth",3,2,0,1,"12",19,0,20,0
"53","P_Cod","Arrowtooth",3,2,0,2,"12",20,0,20,0
"3312","P_Cod","Arrowtooth",3,2,0,1,"12",20,0,20,0
"54","P_Cod","Arrowtooth",3,2,0,2,"12",21,0,20,0
"3313","P_Cod","Arrowtooth",3,2,0,1,"12",21,0,20,0
"5966","P_Cod","P_Cod",3,3,0,0,"12",1,0,20,0
"6048","P_Cod","P_Cod",3,3,0,0,"12",2,0,20,0
"6211","P_Cod","P_Cod",3,3,0,0,"12",3,0,20,0
"6172","P_Cod","P_Cod",3,3,0,0,"12",4,0,20,0
"6338","P_Cod","P_Cod",3,3,0,0,"12",5,0,20,0
"6299","P_Cod","P_Cod",3,3,0,0,"12",6,0,20,0
"6260","P_Cod","P_Cod",3,3,0,0,"12",7,0,20,0
"6221","P_Cod","P_Cod",3,3,0,0,"12",8,0,20,0
"6262","P_Cod","P_Cod",3,3,0,0,"12",9,0,20,0
"6223","P_Cod","P_Cod",3,3,0,0,"12",10,0,20,0
"6184","P_Cod","P_Cod",3,3,0,0,"12",11,0,20,0
"6185","P_Cod","P_Cod",3,3,0,0,"12",12,0,20,0
"8084","P_Cod","P_Halibut",3,4,0,1,"12",1,0,20,0
"9937","P_Cod","P_Halibut",3,4,0,2,"12",1,0,20,0
"8085","P_Cod","P_Halibut",3,4,0,1,"12",2,0,20,0
"9938","P_Cod","P_Halibut",3,4,0,2,"12",2,0,20,0
"9909","P_Cod","P_Halibut",3,4,0,1,"12",3,0,20,0
"9939","P_Cod","P_Halibut",3,4,0,2,"12",3,0,20,0
"9910","P_Cod","P_Halibut",3,4,0,1,"12",4,0,20,0
"9940","P_Cod","P_Halibut",3,4,0,2,"12",4,0,20,0
"9911","P_Cod","P_Halibut",3,4,0,1,"12",5,0,20,0
"9941","P_Cod","P_Halibut",3,4,0,2,"12",5,0,20,0
"9912","P_Cod","P_Halibut",3,4,0,1,"12",6,0,20,0
"9942","P_Cod","P_Halibut",3,4,0,2,"12",6,0,20,0
"9913","P_Cod","P_Halibut",3,4,0,1,"12",7,0,20,0
"9943","P_Cod","P_Halibut",3,4,0,2,"12",7,0,20,0
"9914","P_Cod","P_Halibut",3,4,0,1,"12",8,0,20,0
"9944","P_Cod","P_Halibut",3,4,0,2,"12",8,0,20,0
"9915","P_Cod","P_Halibut",3,4,0,1,"12",9,0,20,0
"9945","P_Cod","P_Halibut",3,4,0,2,"12",9,0,20,0
"9916","P_Cod","P_Halibut",3,4,0,1,"12",10,0,20,0
"9946","P_Cod","P_Halibut",3,4,0,2,"12",10,0,20,0
"9917","P_Cod","P_Halibut",3,4,0,1,"12",11,0,20,0
"9947","P_Cod","P_Halibut",3,4,0,2,"12",11,0,20,0
"9918","P_Cod","P_Halibut",3,4,0,1,"12",12,0,20,0
"9948","P_Cod","P_Halibut",3,4,0,2,"12",12,0,20,0
"7488","P_Cod","P_Halibut",3,4,0,1,"12",13,0,20,0
"9949","P_Cod","P_Halibut",3,4,0,2,"12",13,0,20,0
"7368","P_Cod","P_Halibut",3,4,0,1,"12",14,0,20,0
"9950","P_Cod","P_Halibut",3,4,0,2,"12",14,0,20,0
"9921","P_Cod","P_Halibut",3,4,0,1,"12",15,0,20,0
"9951","P_Cod","P_Halibut",3,4,0,2,"12",15,0,20,0
"9922","P_Cod","P_Halibut",3,4,0,1,"12",16,0,20,0
"9952","P_Cod","P_Halibut",3,4,0,2,"12",16,0,20,0
"9923","P_Cod","P_Halibut",3,4,0,1,"12",17,0,20,0
"9953","P_Cod","P_Halibut",3,4,0,2,"12",17,0,20,0
"9924","P_Cod","P_Halibut",3,4,0,1,"12",18,0,20,0
"9954","P_Cod","P_Halibut",3,4,0,2,"12",18,0,20,0
"7115","P_Cod","P_Halibut",3,4,0,2,"12",19,0,20,0
"9925","P_Cod","P_Halibut",3,4,0,1,"12",19,0,20,0
"7076","P_Cod","P_Halibut",3,4,0,2,"12",20,0,20,0
"9926","P_Cod","P_Halibut",3,4,0,1,"12",20,0,20,0
"7077","P_Cod","P_Halibut",3,4,0,2,"12",21,0,20,0
"9927","P_Cod","P_Halibut",3,4,0,1,"12",21,0,20,0
"7118","P_Cod","P_Halibut",3,4,0,2,"12",22,0,20,0
"9928","P_Cod","P_Halibut",3,4,0,1,"12",22,0,20,0
"7119","P_Cod","P_Halibut",3,4,0,2,"12",23,0,20,0
"9929","P_Cod","P_Halibut",3,4,0,1,"12",23,0,20,0
"7120","P_Cod","P_Halibut",3,4,0,2,"12",24,0,20,0
"9930","P_Cod","P_Halibut",3,4,0,1,"12",24,0,20,0
"7161","P_Cod","P_Halibut",3,4,0,2,"12",25,0,20,0
"9931","P_Cod","P_Halibut",3,4,0,1,"12",25,0,20,0
"7162","P_Cod","P_Halibut",3,4,0,2,"12",26,0,20,0
"9932","P_Cod","P_Halibut",3,4,0,1,"12",26,0,20,0
"7203","P_Cod","P_Halibut",3,4,0,2,"12",27,0,20,0
"9933","P_Cod","P_Halibut",3,4,0,1,"12",27,0,20,0
"7124","P_Cod","P_Halibut",3,4,0,2,"12",28,0,20,0
"9934","P_Cod","P_Halibut",3,4,0,1,"12",28,0,20,0
"9935","P_Cod","P_Halibut",3,4,0,1,"12",29,0,20,0
"9965","P_Cod","P_Halibut",3,4,0,2,"12",29,0,20,0
"9936","P_Cod","P_Halibut",3,4,0,1,"12",30,0,20,0
"9966","P_Cod","P_Halibut",3,4,0,2,"12",30,0,20,0
"14464","P_Halibut","W_Pollock",4,1,1,0,"1",1,0,20,3.38139696895047e-05
"14904","P_Halibut","W_Pollock",4,1,2,0,"1",1,0,20,3.38139696895047e-05
"14465","P_Halibut","W_Pollock",4,1,1,0,"1",2,0,20,1.01177456331705e-07
"14905","P_Halibut","W_Pollock",4,1,2,0,"1",2,0,20,1.01177456331705e-07
"14466","P_Halibut","W_Pollock",4,1,1,0,"1",3,0,20,3.71304883359806e-07
"14906","P_Halibut","W_Pollock",4,1,2,0,"1",3,0,20,3.71304883359806e-07
"14831","P_Halibut","W_Pollock",4,1,1,0,"1",4,0,20,4.0663165866785e-07
"14907","P_Halibut","W_Pollock",4,1,2,0,"1",4,0,20,4.0663165866785e-07
"14468","P_Halibut","W_Pollock",4,1,1,0,"1",5,0,20,1.41534691797243e-07
"14908","P_Halibut","W_Pollock",4,1,2,0,"1",5,0,20,1.41534691797243e-07
"14469","P_Halibut","W_Pollock",4,1,1,0,"1",6,0,20,4.77116554239904e-08
"14909","P_Halibut","W_Pollock",4,1,2,0,"1",6,0,20,4.77116554239904e-08
"14470","P_Halibut","W_Pollock",4,1,1,0,"1",7,0,20,6.72612955606702e-09
"15274","P_Halibut","W_Pollock",4,1,2,0,"1",7,0,20,6.72612955606702e-09
"14835","P_Halibut","W_Pollock",4,1,1,0,"1",8,0,20,1.89369706697953e-08
"15275","P_Halibut","W_Pollock",4,1,2,0,"1",8,0,20,1.89369706697953e-08
"14472","P_Halibut","W_Pollock",4,1,1,0,"1",9,0,20,0
"14912","P_Halibut","W_Pollock",4,1,2,0,"1",9,0,20,0
"14473","P_Halibut","W_Pollock",4,1,1,0,"1",10,0,20,0
"14913","P_Halibut","W_Pollock",4,1,2,0,"1",10,0,20,0
"2785","P_Halibut","Arrowtooth",4,2,2,2,"1",1,0,20,1.39099648144254e-07
"3417","P_Halibut","Arrowtooth",4,2,1,1,"1",1,0,20,1.40281083495451e-07
"3438","P_Halibut","Arrowtooth",4,2,1,2,"1",1,0,20,1.39099648144254e-07
"3493","P_Halibut","Arrowtooth",4,2,2,1,"1",1,0,20,1.40281083495451e-07
"2786","P_Halibut","Arrowtooth",4,2,2,2,"1",2,0,20,0
"3418","P_Halibut","Arrowtooth",4,2,1,1,"1",2,0,20,0
"3439","P_Halibut","Arrowtooth",4,2,1,2,"1",2,0,20,0
"3494","P_Halibut","Arrowtooth",4,2,2,1,"1",2,0,20,0
"2787","P_Halibut","Arrowtooth",4,2,2,2,"1",3,0,20,0
"3419","P_Halibut","Arrowtooth",4,2,1,1,"1",3,0,20,0
"3440","P_Halibut","Arrowtooth",4,2,1,2,"1",3,0,20,0
"3859","P_Halibut","Arrowtooth",4,2,2,1,"1",3,0,20,0
"2788","P_Halibut","Arrowtooth",4,2,2,2,"1",4,0,20,0
"3420","P_Halibut","Arrowtooth",4,2,1,1,"1",4,0,20,0
"3441","P_Halibut","Arrowtooth",4,2,1,2,"1",4,0,20,0
"3860","P_Halibut","Arrowtooth",4,2,2,1,"1",4,0,20,0
"2789","P_Halibut","Arrowtooth",4,2,2,2,"1",5,0,20,0
"3421","P_Halibut","Arrowtooth",4,2,1,1,"1",5,0,20,0
"3442","P_Halibut","Arrowtooth",4,2,1,2,"1",5,0,20,0
"3861","P_Halibut","Arrowtooth",4,2,2,1,"1",5,0,20,0
"2790","P_Halibut","Arrowtooth",4,2,2,2,"1",6,0,20,0
"3422","P_Halibut","Arrowtooth",4,2,1,1,"1",6,0,20,0
"3443","P_Halibut","Arrowtooth",4,2,1,2,"1",6,0,20,0
"3862","P_Halibut","Arrowtooth",4,2,2,1,"1",6,0,20,0
"2791","P_Halibut","Arrowtooth",4,2,2,2,"1",7,0,20,0
"3423","P_Halibut","Arrowtooth",4,2,1,1,"1",7,0,20,0
"3444","P_Halibut","Arrowtooth",4,2,1,2,"1",7,0,20,0
"3863","P_Halibut","Arrowtooth",4,2,2,1,"1",7,0,20,0
"2792","P_Halibut","Arrowtooth",4,2,2,2,"1",8,0,20,0
"3424","P_Halibut","Arrowtooth",4,2,1,1,"1",8,0,20,0
"3445","P_Halibut","Arrowtooth",4,2,1,2,"1",8,0,20,0
"3864","P_Halibut","Arrowtooth",4,2,2,1,"1",8,0,20,0
"2332","P_Halibut","Arrowtooth",4,2,1,1,"1",9,0,20,0
"2772","P_Halibut","Arrowtooth",4,2,2,1,"1",9,0,20,0
"2793","P_Halibut","Arrowtooth",4,2,2,2,"1",9,0,20,0
"3446","P_Halibut","Arrowtooth",4,2,1,2,"1",9,0,20,0
"167","P_Halibut","Arrowtooth",4,2,1,2,"1",10,0,20,0
"607","P_Halibut","Arrowtooth",4,2,2,2,"1",10,0,20,0
"2333","P_Halibut","Arrowtooth",4,2,1,1,"1",10,0,20,0
"2773","P_Halibut","Arrowtooth",4,2,2,1,"1",10,0,20,0
"168","P_Halibut","Arrowtooth",4,2,1,2,"1",11,0,20,0
"608","P_Halibut","Arrowtooth",4,2,2,2,"1",11,0,20,0
"3427","P_Halibut","Arrowtooth",4,2,1,1,"1",11,0,20,0
"3867","P_Halibut","Arrowtooth",4,2,2,1,"1",11,0,20,0
"169","P_Halibut","Arrowtooth",4,2,1,2,"1",12,0,20,0
"609","P_Halibut","Arrowtooth",4,2,2,2,"1",12,0,20,0
"3428","P_Halibut","Arrowtooth",4,2,1,1,"1",12,0,20,0
"3504","P_Halibut","Arrowtooth",4,2,2,1,"1",12,0,20,0
"170","P_Halibut","Arrowtooth",4,2,1,2,"1",13,0,20,0
"610","P_Halibut","Arrowtooth",4,2,2,2,"1",13,0,20,0
"3429","P_Halibut","Arrowtooth",4,2,1,1,"1",13,0,20,0
"3505","P_Halibut","Arrowtooth",4,2,2,1,"1",13,0,20,0
"171","P_Halibut","Arrowtooth",4,2,1,2,"1",14,0,20,0
"611","P_Halibut","Arrowtooth",4,2,2,2,"1",14,0,20,0
"3430","P_Halibut","Arrowtooth",4,2,1,1,"1",14,0,20,0
"3506","P_Halibut","Arrowtooth",4,2,2,1,"1",14,0,20,0
"172","P_Halibut","Arrowtooth",4,2,1,2,"1",15,0,20,0
"612","P_Halibut","Arrowtooth",4,2,2,2,"1",15,0,20,0
"3431","P_Halibut","Arrowtooth",4,2,1,1,"1",15,0,20,0
"3507","P_Halibut","Arrowtooth",4,2,2,1,"1",15,0,20,0
"173","P_Halibut","Arrowtooth",4,2,1,2,"1",16,0,20,0
"613","P_Halibut","Arrowtooth",4,2,2,2,"1",16,0,20,0
"3432","P_Halibut","Arrowtooth",4,2,1,1,"1",16,0,20,0
"3872","P_Halibut","Arrowtooth",4,2,2,1,"1",16,0,20,0
"174","P_Halibut","Arrowtooth",4,2,1,2,"1",17,0,20,0
"614","P_Halibut","Arrowtooth",4,2,2,2,"1",17,0,20,0
"3433","P_Halibut","Arrowtooth",4,2,1,1,"1",17,0,20,0
"3873","P_Halibut","Arrowtooth",4,2,2,1,"1",17,0,20,0
"175","P_Halibut","Arrowtooth",4,2,1,2,"1",18,0,20,0
"615","P_Halibut","Arrowtooth",4,2,2,2,"1",18,0,20,0
"3434","P_Halibut","Arrowtooth",4,2,1,1,"1",18,0,20,0
"3874","P_Halibut","Arrowtooth",4,2,2,1,"1",18,0,20,0
"176","P_Halibut","Arrowtooth",4,2,1,2,"1",19,0,20,0
"616","P_Halibut","Arrowtooth",4,2,2,2,"1",19,0,20,0
"3435","P_Halibut","Arrowtooth",4,2,1,1,"1",19,0,20,0
"3875","P_Halibut","Arrowtooth",4,2,2,1,"1",19,0,20,0
"177","P_Halibut","Arrowtooth",4,2,1,2,"1",20,0,20,0
"617","P_Halibut","Arrowtooth",4,2,2,2,"1",20,0,20,0
"2783","P_Halibut","Arrowtooth",4,2,2,1,"1",20,0,20,0
"3436","P_Halibut","Arrowtooth",4,2,1,1,"1",20,0,20,0
"178","P_Halibut","Arrowtooth",4,2,1,2,"1",21,0,20,0
"618","P_Halibut","Arrowtooth",4,2,2,2,"1",21,0,20,0
"2784","P_Halibut","Arrowtooth",4,2,2,1,"1",21,0,20,0
"3437","P_Halibut","Arrowtooth",4,2,1,1,"1",21,0,20,0
"5346","P_Halibut","P_Cod",4,3,2,0,"1",1,0,20,0
"5969","P_Halibut","P_Cod",4,3,1,0,"1",1,0,20,0
"5347","P_Halibut","P_Cod",4,3,2,0,"1",2,0,20,0
"6131","P_Halibut","P_Cod",4,3,1,0,"1",2,0,20,0
"5314","P_Halibut","P_Cod",4,3,2,0,"1",3,0,20,0
"6335","P_Halibut","P_Cod",4,3,1,0,"1",3,0,20,0
"5328","P_Halibut","P_Cod",4,3,2,0,"1",4,0,20,0
"6256","P_Halibut","P_Cod",4,3,1,0,"1",4,0,20,0
"5885","P_Halibut","P_Cod",4,3,2,0,"1",5,0,20,0
"6302","P_Halibut","P_Cod",4,3,1,0,"1",5,0,20,0
"5806","P_Halibut","P_Cod",4,3,2,0,"1",6,0,20,0
"6263","P_Halibut","P_Cod",4,3,1,0,"1",6,0,20,0
"6091","P_Halibut","P_Cod",4,3,2,0,"1",7,0,20,0
"6224","P_Halibut","P_Cod",4,3,1,0,"1",7,0,20,0
"5848","P_Halibut","P_Cod",4,3,2,0,"1",8,0,20,0
"6225","P_Halibut","P_Cod",4,3,1,0,"1",8,0,20,0
"5809","P_Halibut","P_Cod",4,3,2,0,"1",9,0,20,0
"6186","P_Halibut","P_Cod",4,3,1,0,"1",9,0,20,0
"6094","P_Halibut","P_Cod",4,3,2,0,"1",10,0,20,0
"6267","P_Halibut","P_Cod",4,3,1,0,"1",10,0,20,0
"6095","P_Halibut","P_Cod",4,3,2,0,"1",11,0,20,0
"6188","P_Halibut","P_Cod",4,3,1,0,"1",11,0,20,0
"5444","P_Halibut","P_Cod",4,3,2,0,"1",12,0,20,0
"6189","P_Halibut","P_Cod",4,3,1,0,"1",12,0,20,0
"7391","P_Halibut","P_Halibut",4,4,2,1,"1",1,0,20,0
"8208","P_Halibut","P_Halibut",4,4,1,1,"1",1,0,20,0
"10061","P_Halibut","P_Halibut",4,4,1,2,"1",1,0,20,0
"12688","P_Halibut","P_Halibut",4,4,2,2,"1",1,0,20,0
"7392","P_Halibut","P_Halibut",4,4,2,1,"1",2,0,20,0
"8209","P_Halibut","P_Halibut",4,4,1,1,"1",2,0,20,0
"10062","P_Halibut","P_Halibut",4,4,1,2,"1",2,0,20,0
"12689","P_Halibut","P_Halibut",4,4,2,2,"1",2,0,20,0
"10033","P_Halibut","P_Halibut",4,4,1,1,"1",3,0,20,0
"10063","P_Halibut","P_Halibut",4,4,1,2,"1",3,0,20,0
"10473","P_Halibut","P_Halibut",4,4,2,1,"1",3,0,20,0
"12690","P_Halibut","P_Halibut",4,4,2,2,"1",3,0,20,0
"10034","P_Halibut","P_Halibut",4,4,1,1,"1",4,0,20,0
"10064","P_Halibut","P_Halibut",4,4,1,2,"1",4,0,20,0
"10474","P_Halibut","P_Halibut",4,4,2,1,"1",4,0,20,0
"12691","P_Halibut","P_Halibut",4,4,2,2,"1",4,0,20,0
"10035","P_Halibut","P_Halibut",4,4,1,1,"1",5,0,20,0
"10065","P_Halibut","P_Halibut",4,4,1,2,"1",5,0,20,0
"10475","P_Halibut","P_Halibut",4,4,2,1,"1",5,0,20,0
"12692","P_Halibut","P_Halibut",4,4,2,2,"1",5,0,20,0
"10036","P_Halibut","P_Halibut",4,4,1,1,"1",6,0,20,0
"10066","P_Halibut","P_Halibut",4,4,1,2,"1",6,0,20,0
"10476","P_Halibut","P_Halibut",4,4,2,1,"1",6,0,20,0
"13786","P_Halibut","P_Halibut",4,4,2,2,"1",6,0,20,0
"10037","P_Halibut","P_Halibut",4,4,1,1,"1",7,0,20,0
"10067","P_Halibut","P_Halibut",4,4,1,2,"1",7,0,20,0
"10477","P_Halibut","P_Halibut",4,4,2,1,"1",7,0,20,0
"13787","P_Halibut","P_Halibut",4,4,2,2,"1",7,0,20,0
"10038","P_Halibut","P_Halibut",4,4,1,1,"1",8,0,20,0
"10068","P_Halibut","P_Halibut",4,4,1,2,"1",8,0,20,0
"10478","P_Halibut","P_Halibut",4,4,2,1,"1",8,0,20,0
"12695","P_Halibut","P_Halibut",4,4,2,2,"1",8,0,20,0
"10039","P_Halibut","P_Halibut",4,4,1,1,"1",9,0,20,0
"10069","P_Halibut","P_Halibut",4,4,1,2,"1",9,0,20,0
"10479","P_Halibut","P_Halibut",4,4,2,1,"1",9,0,20,0
"12696","P_Halibut","P_Halibut",4,4,2,2,"1",9,0,20,0
"10040","P_Halibut","P_Halibut",4,4,1,1,"1",10,0,20,0
"10070","P_Halibut","P_Halibut",4,4,1,2,"1",10,0,20,0
"10480","P_Halibut","P_Halibut",4,4,2,1,"1",10,0,20,0
"12697","P_Halibut","P_Halibut",4,4,2,2,"1",10,0,20,0
"10041","P_Halibut","P_Halibut",4,4,1,1,"1",11,0,20,0
"10071","P_Halibut","P_Halibut",4,4,1,2,"1",11,0,20,0
"10481","P_Halibut","P_Halibut",4,4,2,1,"1",11,0,20,0
"12698","P_Halibut","P_Halibut",4,4,2,2,"1",11,0,20,0
"10042","P_Halibut","P_Halibut",4,4,1,1,"1",12,0,20,0
"10072","P_Halibut","P_Halibut",4,4,1,2,"1",12,0,20,0
"10482","P_Halibut","P_Halibut",4,4,2,1,"1",12,0,20,0
"12699","P_Halibut","P_Halibut",4,4,2,2,"1",12,0,20,0
"7612","P_Halibut","P_Halibut",4,4,1,1,"1",13,0,20,0
"10073","P_Halibut","P_Halibut",4,4,1,2,"1",13,0,20,0
"10483","P_Halibut","P_Halibut",4,4,2,1,"1",13,0,20,0
"12700","P_Halibut","P_Halibut",4,4,2,2,"1",13,0,20,0
"7492","P_Halibut","P_Halibut",4,4,1,1,"1",14,0,20,0
"10074","P_Halibut","P_Halibut",4,4,1,2,"1",14,0,20,0
"10484","P_Halibut","P_Halibut",4,4,2,1,"1",14,0,20,0
"12701","P_Halibut","P_Halibut",4,4,2,2,"1",14,0,20,0
"10045","P_Halibut","P_Halibut",4,4,1,1,"1",15,0,20,0
"10075","P_Halibut","P_Halibut",4,4,1,2,"1",15,0,20,0
"12702","P_Halibut","P_Halibut",4,4,2,2,"1",15,0,20,0
"13765","P_Halibut","P_Halibut",4,4,2,1,"1",15,0,20,0
"10046","P_Halibut","P_Halibut",4,4,1,1,"1",16,0,20,0
"10076","P_Halibut","P_Halibut",4,4,1,2,"1",16,0,20,0
"12703","P_Halibut","P_Halibut",4,4,2,2,"1",16,0,20,0
"13766","P_Halibut","P_Halibut",4,4,2,1,"1",16,0,20,0
"10047","P_Halibut","P_Halibut",4,4,1,1,"1",17,0,20,0
"10077","P_Halibut","P_Halibut",4,4,1,2,"1",17,0,20,0
"12704","P_Halibut","P_Halibut",4,4,2,2,"1",17,0,20,0
"13646","P_Halibut","P_Halibut",4,4,2,1,"1",17,0,20,0
"10048","P_Halibut","P_Halibut",4,4,1,1,"1",18,0,20,0
"10078","P_Halibut","P_Halibut",4,4,1,2,"1",18,0,20,0
"13647","P_Halibut","P_Halibut",4,4,2,1,"1",18,0,20,0
"13798","P_Halibut","P_Halibut",4,4,2,2,"1",18,0,20,0
"7159","P_Halibut","P_Halibut",4,4,1,2,"1",19,0,20,0
"10049","P_Halibut","P_Halibut",4,4,1,1,"1",19,0,20,0
"10519","P_Halibut","P_Halibut",4,4,2,2,"1",19,0,20,0
"13769","P_Halibut","P_Halibut",4,4,2,1,"1",19,0,20,0
"7160","P_Halibut","P_Halibut",4,4,1,2,"1",20,0,20,0
"10050","P_Halibut","P_Halibut",4,4,1,1,"1",20,0,20,0
"10520","P_Halibut","P_Halibut",4,4,2,2,"1",20,0,20,0
"13406","P_Halibut","P_Halibut",4,4,2,1,"1",20,0,20,0
"7201","P_Halibut","P_Halibut",4,4,1,2,"1",21,0,20,0
"10051","P_Halibut","P_Halibut",4,4,1,1,"1",21,0,20,0
"10521","P_Halibut","P_Halibut",4,4,2,2,"1",21,0,20,0
"13407","P_Halibut","P_Halibut",4,4,2,1,"1",21,0,20,0
"7202","P_Halibut","P_Halibut",4,4,1,2,"1",22,0,20,0
"10052","P_Halibut","P_Halibut",4,4,1,1,"1",22,0,20,0
"10522","P_Halibut","P_Halibut",4,4,2,2,"1",22,0,20,0
"13408","P_Halibut","P_Halibut",4,4,2,1,"1",22,0,20,0
"7243","P_Halibut","P_Halibut",4,4,1,2,"1",23,0,20,0
"10053","P_Halibut","P_Halibut",4,4,1,1,"1",23,0,20,0
"10523","P_Halibut","P_Halibut",4,4,2,2,"1",23,0,20,0
"13409","P_Halibut","P_Halibut",4,4,2,1,"1",23,0,20,0
"7164","P_Halibut","P_Halibut",4,4,1,2,"1",24,0,20,0
"10054","P_Halibut","P_Halibut",4,4,1,1,"1",24,0,20,0
"10524","P_Halibut","P_Halibut",4,4,2,2,"1",24,0,20,0
"13410","P_Halibut","P_Halibut",4,4,2,1,"1",24,0,20,0
"7165","P_Halibut","P_Halibut",4,4,1,2,"1",25,0,20,0
"10055","P_Halibut","P_Halibut",4,4,1,1,"1",25,0,20,0
"10525","P_Halibut","P_Halibut",4,4,2,2,"1",25,0,20,0
"13411","P_Halibut","P_Halibut",4,4,2,1,"1",25,0,20,0
"7166","P_Halibut","P_Halibut",4,4,1,2,"1",26,0,20,0
"10056","P_Halibut","P_Halibut",4,4,1,1,"1",26,0,20,0
"10526","P_Halibut","P_Halibut",4,4,2,2,"1",26,0,20,0
"12683","P_Halibut","P_Halibut",4,4,2,1,"1",26,0,20,0
"7127","P_Halibut","P_Halibut",4,4,1,2,"1",27,0,20,0
"10057","P_Halibut","P_Halibut",4,4,1,1,"1",27,0,20,0
"10527","P_Halibut","P_Halibut",4,4,2,2,"1",27,0,20,0
"12684","P_Halibut","P_Halibut",4,4,2,1,"1",27,0,20,0
"7048","P_Halibut","P_Halibut",4,4,1,2,"1",28,0,20,0
"10058","P_Halibut","P_Halibut",4,4,1,1,"1",28,0,20,0
"10528","P_Halibut","P_Halibut",4,4,2,2,"1",28,0,20,0
"12685","P_Halibut","P_Halibut",4,4,2,1,"1",28,0,20,0
"10059","P_Halibut","P_Halibut",4,4,1,1,"1",29,0,20,0
"10089","P_Halibut","P_Halibut",4,4,1,2,"1",29,0,20,0
"12686","P_Halibut","P_Halibut",4,4,2,1,"1",29,0,20,0
"13809","P_Halibut","P_Halibut",4,4,2,2,"1",29,0,20,0
"10060","P_Halibut","P_Halibut",4,4,1,1,"1",30,0,20,0
"10090","P_Halibut","P_Halibut",4,4,1,2,"1",30,0,20,0
"12687","P_Halibut","P_Halibut",4,4,2,1,"1",30,0,20,0
"13810","P_Halibut","P_Halibut",4,4,2,2,"1",30,0,20,0
"14588","P_Halibut","W_Pollock",4,1,1,0,"2",1,0,20,3.38139696895047e-05
"15028","P_Halibut","W_Pollock",4,1,2,0,"2",1,0,20,3.38139696895047e-05
"14589","P_Halibut","W_Pollock",4,1,1,0,"2",2,0,20,1.01177456331705e-07
"15029","P_Halibut","W_Pollock",4,1,2,0,"2",2,0,20,1.01177456331705e-07
"14590","P_Halibut","W_Pollock",4,1,1,0,"2",3,0,20,3.71304883359806e-07
"15030","P_Halibut","W_Pollock",4,1,2,0,"2",3,0,20,3.71304883359806e-07
"14955","P_Halibut","W_Pollock",4,1,1,0,"2",4,0,20,4.0663165866785e-07
"15031","P_Halibut","W_Pollock",4,1,2,0,"2",4,0,20,4.0663165866785e-07
"14592","P_Halibut","W_Pollock",4,1,1,0,"2",5,0,20,1.41534691797243e-07
"15032","P_Halibut","W_Pollock",4,1,2,0,"2",5,0,20,1.41534691797243e-07
"14593","P_Halibut","W_Pollock",4,1,1,0,"2",6,0,20,4.77116554239904e-08
"15033","P_Halibut","W_Pollock",4,1,2,0,"2",6,0,20,4.77116554239904e-08
"14594","P_Halibut","W_Pollock",4,1,1,0,"2",7,0,20,6.72612955606702e-09
"15034","P_Halibut","W_Pollock",4,1,2,0,"2",7,0,20,6.72612955606702e-09
"14959","P_Halibut","W_Pollock",4,1,1,0,"2",8,0,20,1.89369706697953e-08
"15035","P_Halibut","W_Pollock",4,1,2,0,"2",8,0,20,1.89369706697953e-08
"14596","P_Halibut","W_Pollock",4,1,1,0,"2",9,0,20,0
"15036","P_Halibut","W_Pollock",4,1,2,0,"2",9,0,20,0
"14597","P_Halibut","W_Pollock",4,1,1,0,"2",10,0,20,0
"15037","P_Halibut","W_Pollock",4,1,2,0,"2",10,0,20,0
"2909","P_Halibut","Arrowtooth",4,2,2,2,"2",1,0,20,1.39099648144254e-07
"3541","P_Halibut","Arrowtooth",4,2,1,1,"2",1,0,20,1.40281083495451e-07
"3562","P_Halibut","Arrowtooth",4,2,1,2,"2",1,0,20,1.39099648144254e-07
"3617","P_Halibut","Arrowtooth",4,2,2,1,"2",1,0,20,1.40281083495451e-07
"2910","P_Halibut","Arrowtooth",4,2,2,2,"2",2,0,20,0
"3542","P_Halibut","Arrowtooth",4,2,1,1,"2",2,0,20,0
"3563","P_Halibut","Arrowtooth",4,2,1,2,"2",2,0,20,0
"3618","P_Halibut","Arrowtooth",4,2,2,1,"2",2,0,20,0
"2911","P_Halibut","Arrowtooth",4,2,2,2,"2",3,0,20,0
"3543","P_Halibut","Arrowtooth",4,2,1,1,"2",3,0,20,0
"3564","P_Halibut","Arrowtooth",4,2,1,2,"2",3,0,20,0
