"","Pred_species","Prey_species","Pred","Prey","PredSex","PreySex","PredAge","PreyAge","Year","Sample_size","propPreyAge"
"6776","Arrowtooth","P_Halibut",2,4,1,1,"20",20,0,20,0
"8314","Arrowtooth","P_Halibut",2,4,2,1,"20",20,0,20,0
"9020","Arrowtooth","P_Halibut",2,4,1,2,"20",20,0,20,0
"11624","Arrowtooth","P_Halibut",2,4,2,2,"20",20,0,20,0
"6790","Arrowtooth","P_Halibut",2,4,1,1,"20",21,0,20,0
"8315","Arrowtooth","P_Halibut",2,4,2,1,"20",21,0,20,0
"9021","Arrowtooth","P_Halibut",2,4,1,2,"20",21,0,20,0
"11625","Arrowtooth","P_Halibut",2,4,2,2,"20",21,0,20,0
"6764","Arrowtooth","P_Halibut",2,4,1,1,"20",22,0,20,0
"8316","Arrowtooth","P_Halibut",2,4,2,1,"20",22,0,20,0
"9022","Arrowtooth","P_Halibut",2,4,1,2,"20",22,0,20,0
"11626","Arrowtooth","P_Halibut",2,4,2,2,"20",22,0,20,0
"6765","Arrowtooth","P_Halibut",2,4,1,1,"20",23,0,20,0
"8317","Arrowtooth","P_Halibut",2,4,2,1,"20",23,0,20,0
"9023","Arrowtooth","P_Halibut",2,4,1,2,"20",23,0,20,0
"11627","Arrowtooth","P_Halibut",2,4,2,2,"20",23,0,20,0
"6793","Arrowtooth","P_Halibut",2,4,1,1,"20",24,0,20,0
"8318","Arrowtooth","P_Halibut",2,4,2,1,"20",24,0,20,0
"9024","Arrowtooth","P_Halibut",2,4,1,2,"20",24,0,20,0
"11628","Arrowtooth","P_Halibut",2,4,2,2,"20",24,0,20,0
"6808","Arrowtooth","P_Halibut",2,4,1,1,"20",25,0,20,0
"8319","Arrowtooth","P_Halibut",2,4,2,1,"20",25,0,20,0
"9025","Arrowtooth","P_Halibut",2,4,1,2,"20",25,0,20,0
"11629","Arrowtooth","P_Halibut",2,4,2,2,"20",25,0,20,0
"6769","Arrowtooth","P_Halibut",2,4,1,1,"20",26,0,20,0
"8320","Arrowtooth","P_Halibut",2,4,2,1,"20",26,0,20,0
"9026","Arrowtooth","P_Halibut",2,4,1,2,"20",26,0,20,0
"11630","Arrowtooth","P_Halibut",2,4,2,2,"20",26,0,20,0
"8997","Arrowtooth","P_Halibut",2,4,1,1,"20",27,0,20,0
"9027","Arrowtooth","P_Halibut",2,4,1,2,"20",27,0,20,0
"11601","Arrowtooth","P_Halibut",2,4,2,1,"20",27,0,20,0
"11631","Arrowtooth","P_Halibut",2,4,2,2,"20",27,0,20,0
"8998","Arrowtooth","P_Halibut",2,4,1,1,"20",28,0,20,0
"9028","Arrowtooth","P_Halibut",2,4,1,2,"20",28,0,20,0
"11602","Arrowtooth","P_Halibut",2,4,2,1,"20",28,0,20,0
"11632","Arrowtooth","P_Halibut",2,4,2,2,"20",28,0,20,0
"8999","Arrowtooth","P_Halibut",2,4,1,1,"20",29,0,20,0
"9029","Arrowtooth","P_Halibut",2,4,1,2,"20",29,0,20,0
"11603","Arrowtooth","P_Halibut",2,4,2,1,"20",29,0,20,0
"11633","Arrowtooth","P_Halibut",2,4,2,2,"20",29,0,20,0
"9000","Arrowtooth","P_Halibut",2,4,1,1,"20",30,0,20,0
"9030","Arrowtooth","P_Halibut",2,4,1,2,"20",30,0,20,0
"11604","Arrowtooth","P_Halibut",2,4,2,1,"20",30,0,20,0
"11634","Arrowtooth","P_Halibut",2,4,2,2,"20",30,0,20,0
"14621","Arrowtooth","W_Pollock",2,1,1,0,"21",1,0,20,0.00189041127176511
"15039","Arrowtooth","W_Pollock",2,1,2,0,"21",1,0,20,0.0177171624958679
"14622","Arrowtooth","W_Pollock",2,1,1,0,"21",2,0,20,0.0121112707733246
"15040","Arrowtooth","W_Pollock",2,1,2,0,"21",2,0,20,0.0311798588502041
"14160","Arrowtooth","W_Pollock",2,1,1,0,"21",3,0,20,0.0418796727658089
"15041","Arrowtooth","W_Pollock",2,1,2,0,"21",3,0,20,0.0169558392048636
"14142","Arrowtooth","W_Pollock",2,1,1,0,"21",4,0,20,0.0582483342706695
"15042","Arrowtooth","W_Pollock",2,1,2,0,"21",4,0,20,0.00535678957642572
"14300","Arrowtooth","W_Pollock",2,1,1,0,"21",5,0,20,0.0510599518832401
"15043","Arrowtooth","W_Pollock",2,1,2,0,"21",5,0,20,0.00102759727718101
"14301","Arrowtooth","W_Pollock",2,1,1,0,"21",6,0,20,0.0374128413528775
"15044","Arrowtooth","W_Pollock",2,1,2,0,"21",6,0,20,0.000139720744984166
"14626","Arrowtooth","W_Pollock",2,1,1,0,"21",7,0,20,0.0257100133368985
"15045","Arrowtooth","W_Pollock",2,1,2,0,"21",7,0,20,0
"14303","Arrowtooth","W_Pollock",2,1,1,0,"21",8,0,20,0.0144827350187937
"15046","Arrowtooth","W_Pollock",2,1,2,0,"21",8,0,20,4.98922002566633e-05
"14304","Arrowtooth","W_Pollock",2,1,1,0,"21",9,0,20,0.0103935724865569
"15047","Arrowtooth","W_Pollock",2,1,2,0,"21",9,0,20,0
"14305","Arrowtooth","W_Pollock",2,1,1,0,"21",10,0,20,0.00413667515019846
"15048","Arrowtooth","W_Pollock",2,1,2,0,"21",10,0,20,0
"1409","Arrowtooth","Arrowtooth",2,2,1,2,"21",1,0,20,3.79968364011411e-05
"1805","Arrowtooth","Arrowtooth",2,2,2,1,"21",1,0,20,0.000516414106744386
"1826","Arrowtooth","Arrowtooth",2,2,2,2,"21",1,0,20,0.000514604353332146
"2481","Arrowtooth","Arrowtooth",2,2,1,1,"21",1,0,20,3.78810735000102e-05
"1806","Arrowtooth","Arrowtooth",2,2,2,1,"21",2,0,20,0.000298269752657209
"1827","Arrowtooth","Arrowtooth",2,2,2,2,"21",2,0,20,0.000285044294620508
"2482","Arrowtooth","Arrowtooth",2,2,1,1,"21",2,0,20,0.000195621884368103
"2503","Arrowtooth","Arrowtooth",2,2,1,2,"21",2,0,20,0.000180235714291816
"1807","Arrowtooth","Arrowtooth",2,2,2,1,"21",3,0,20,0.00144045173117885
"1828","Arrowtooth","Arrowtooth",2,2,2,2,"21",3,0,20,0.00146894425875764
"2483","Arrowtooth","Arrowtooth",2,2,1,1,"21",3,0,20,0.000436271082671194
"2504","Arrowtooth","Arrowtooth",2,2,1,2,"21",3,0,20,0.000366836300968391
"1808","Arrowtooth","Arrowtooth",2,2,2,1,"21",4,0,20,0.000487870852106888
"1829","Arrowtooth","Arrowtooth",2,2,2,2,"21",4,0,20,0.000429365947453351
"2484","Arrowtooth","Arrowtooth",2,2,1,1,"21",4,0,20,0.000816449427936621
"2505","Arrowtooth","Arrowtooth",2,2,1,2,"21",4,0,20,0.00094953205131951
"1809","Arrowtooth","Arrowtooth",2,2,2,1,"21",5,0,20,0.000102331335901309
"1830","Arrowtooth","Arrowtooth",2,2,2,2,"21",5,0,20,0.000114576898362359
"2485","Arrowtooth","Arrowtooth",2,2,1,1,"21",5,0,20,0.000484659522790894
"2506","Arrowtooth","Arrowtooth",2,2,1,2,"21",5,0,20,0.000675475063091882
"1810","Arrowtooth","Arrowtooth",2,2,2,1,"21",6,0,20,7.62684447033264e-06
"1831","Arrowtooth","Arrowtooth",2,2,2,2,"21",6,0,20,3.10760067245139e-05
"2486","Arrowtooth","Arrowtooth",2,2,1,1,"21",6,0,20,0.000169726979945027
"2507","Arrowtooth","Arrowtooth",2,2,1,2,"21",6,0,20,0.000250903556322541
"1811","Arrowtooth","Arrowtooth",2,2,2,1,"21",7,0,20,0
"1832","Arrowtooth","Arrowtooth",2,2,2,2,"21",7,0,20,1.39509862389122e-05
"2487","Arrowtooth","Arrowtooth",2,2,1,1,"21",7,0,20,5.94837376652258e-05
"2508","Arrowtooth","Arrowtooth",2,2,1,2,"21",7,0,20,8.45778777956063e-05
"1812","Arrowtooth","Arrowtooth",2,2,2,1,"21",8,0,20,0
"1833","Arrowtooth","Arrowtooth",2,2,2,2,"21",8,0,20,0
"2488","Arrowtooth","Arrowtooth",2,2,1,1,"21",8,0,20,1.19530028236189e-05
"2509","Arrowtooth","Arrowtooth",2,2,1,2,"21",8,0,20,0
"1813","Arrowtooth","Arrowtooth",2,2,2,1,"21",9,0,20,0
"1834","Arrowtooth","Arrowtooth",2,2,2,2,"21",9,0,20,0
"2489","Arrowtooth","Arrowtooth",2,2,1,1,"21",9,0,20,0
"2510","Arrowtooth","Arrowtooth",2,2,1,2,"21",9,0,20,0
"1814","Arrowtooth","Arrowtooth",2,2,2,1,"21",10,0,20,0
"1835","Arrowtooth","Arrowtooth",2,2,2,2,"21",10,0,20,0
"2490","Arrowtooth","Arrowtooth",2,2,1,1,"21",10,0,20,0
"2511","Arrowtooth","Arrowtooth",2,2,1,2,"21",10,0,20,0
"743","Arrowtooth","Arrowtooth",2,2,2,2,"21",11,0,20,0
"1815","Arrowtooth","Arrowtooth",2,2,2,1,"21",11,0,20,0
"2491","Arrowtooth","Arrowtooth",2,2,1,1,"21",11,0,20,0
"2512","Arrowtooth","Arrowtooth",2,2,1,2,"21",11,0,20,0
"744","Arrowtooth","Arrowtooth",2,2,2,2,"21",12,0,20,0
"1816","Arrowtooth","Arrowtooth",2,2,2,1,"21",12,0,20,0
"2492","Arrowtooth","Arrowtooth",2,2,1,1,"21",12,0,20,0
"2513","Arrowtooth","Arrowtooth",2,2,1,2,"21",12,0,20,0
"1817","Arrowtooth","Arrowtooth",2,2,2,1,"21",13,0,20,0
"1838","Arrowtooth","Arrowtooth",2,2,2,2,"21",13,0,20,0
"2493","Arrowtooth","Arrowtooth",2,2,1,1,"21",13,0,20,0
"2514","Arrowtooth","Arrowtooth",2,2,1,2,"21",13,0,20,0
"1818","Arrowtooth","Arrowtooth",2,2,2,1,"21",14,0,20,0
"1839","Arrowtooth","Arrowtooth",2,2,2,2,"21",14,0,20,0
"2494","Arrowtooth","Arrowtooth",2,2,1,1,"21",14,0,20,0
"2515","Arrowtooth","Arrowtooth",2,2,1,2,"21",14,0,20,0
"1819","Arrowtooth","Arrowtooth",2,2,2,1,"21",15,0,20,0
"1840","Arrowtooth","Arrowtooth",2,2,2,2,"21",15,0,20,0
"2495","Arrowtooth","Arrowtooth",2,2,1,1,"21",15,0,20,0
"2516","Arrowtooth","Arrowtooth",2,2,1,2,"21",15,0,20,0
"1820","Arrowtooth","Arrowtooth",2,2,2,1,"21",16,0,20,0
"1841","Arrowtooth","Arrowtooth",2,2,2,2,"21",16,0,20,0
"2496","Arrowtooth","Arrowtooth",2,2,1,1,"21",16,0,20,0
"2517","Arrowtooth","Arrowtooth",2,2,1,2,"21",16,0,20,0
"1821","Arrowtooth","Arrowtooth",2,2,2,1,"21",17,0,20,0
"1842","Arrowtooth","Arrowtooth",2,2,2,2,"21",17,0,20,0
"2497","Arrowtooth","Arrowtooth",2,2,1,1,"21",17,0,20,0
"2518","Arrowtooth","Arrowtooth",2,2,1,2,"21",17,0,20,0
"1822","Arrowtooth","Arrowtooth",2,2,2,1,"21",18,0,20,0
"1843","Arrowtooth","Arrowtooth",2,2,2,2,"21",18,0,20,0
"2498","Arrowtooth","Arrowtooth",2,2,1,1,"21",18,0,20,0
"2519","Arrowtooth","Arrowtooth",2,2,1,2,"21",18,0,20,0
"1823","Arrowtooth","Arrowtooth",2,2,2,1,"21",19,0,20,0
"1844","Arrowtooth","Arrowtooth",2,2,2,2,"21",19,0,20,0
"2499","Arrowtooth","Arrowtooth",2,2,1,1,"21",19,0,20,0
"2520","Arrowtooth","Arrowtooth",2,2,1,2,"21",19,0,20,0
"1824","Arrowtooth","Arrowtooth",2,2,2,1,"21",20,0,20,0
"1845","Arrowtooth","Arrowtooth",2,2,2,2,"21",20,0,20,0
"2500","Arrowtooth","Arrowtooth",2,2,1,1,"21",20,0,20,0
"2521","Arrowtooth","Arrowtooth",2,2,1,2,"21",20,0,20,0
"1408","Arrowtooth","Arrowtooth",2,2,1,1,"21",21,0,20,0
"1825","Arrowtooth","Arrowtooth",2,2,2,1,"21",21,0,20,0
"1846","Arrowtooth","Arrowtooth",2,2,2,2,"21",21,0,20,0
"2522","Arrowtooth","Arrowtooth",2,2,1,2,"21",21,0,20,0
"5883","Arrowtooth","P_Cod",2,3,1,0,"21",1,0,20,0.00014505834804773
"6100","Arrowtooth","P_Cod",2,3,2,0,"21",1,0,20,6.94427866398456e-05
"5639","Arrowtooth","P_Cod",2,3,1,0,"21",2,0,20,0.00147724874238007
"5692","Arrowtooth","P_Cod",2,3,2,0,"21",2,0,20,0
"5680","Arrowtooth","P_Cod",2,3,1,0,"21",3,0,20,0.000294142575914808
"5693","Arrowtooth","P_Cod",2,3,2,0,"21",3,0,20,0
"5846","Arrowtooth","P_Cod",2,3,1,0,"21",4,0,20,0
"5983","Arrowtooth","P_Cod",2,3,2,0,"21",4,0,20,0
"5887","Arrowtooth","P_Cod",2,3,1,0,"21",5,0,20,0
"5900","Arrowtooth","P_Cod",2,3,2,0,"21",5,0,20,0
"5888","Arrowtooth","P_Cod",2,3,1,0,"21",6,0,20,0
"5901","Arrowtooth","P_Cod",2,3,2,0,"21",6,0,20,0
"5849","Arrowtooth","P_Cod",2,3,1,0,"21",7,0,20,0
"5906","Arrowtooth","P_Cod",2,3,2,0,"21",7,0,20,0
"5890","Arrowtooth","P_Cod",2,3,1,0,"21",8,0,20,0
"5947","Arrowtooth","P_Cod",2,3,2,0,"21",8,0,20,0
"5891","Arrowtooth","P_Cod",2,3,1,0,"21",9,0,20,0
"5908","Arrowtooth","P_Cod",2,3,2,0,"21",9,0,20,0
"5892","Arrowtooth","P_Cod",2,3,1,0,"21",10,0,20,0
"5909","Arrowtooth","P_Cod",2,3,2,0,"21",10,0,20,0
"5893","Arrowtooth","P_Cod",2,3,1,0,"21",11,0,20,0
"5950","Arrowtooth","P_Cod",2,3,2,0,"21",11,0,20,0
"5854","Arrowtooth","P_Cod",2,3,1,0,"21",12,0,20,0
"5991","Arrowtooth","P_Cod",2,3,2,0,"21",12,0,20,0
"6943","Arrowtooth","P_Halibut",2,4,1,1,"21",1,0,20,0
"7240","Arrowtooth","P_Halibut",2,4,2,1,"21",1,0,20,0
"9125","Arrowtooth","P_Halibut",2,4,1,2,"21",1,0,20,0
"11729","Arrowtooth","P_Halibut",2,4,2,2,"21",1,0,20,0
"6904","Arrowtooth","P_Halibut",2,4,1,1,"21",2,0,20,0
"7281","Arrowtooth","P_Halibut",2,4,2,1,"21",2,0,20,0
"9126","Arrowtooth","P_Halibut",2,4,1,2,"21",2,0,20,0
"11730","Arrowtooth","P_Halibut",2,4,2,2,"21",2,0,20,0
"6905","Arrowtooth","P_Halibut",2,4,1,1,"21",3,0,20,0
"8421","Arrowtooth","P_Halibut",2,4,2,1,"21",3,0,20,0
"9127","Arrowtooth","P_Halibut",2,4,1,2,"21",3,0,20,0
"11731","Arrowtooth","P_Halibut",2,4,2,2,"21",3,0,20,0
"6946","Arrowtooth","P_Halibut",2,4,1,1,"21",4,0,20,0
"8422","Arrowtooth","P_Halibut",2,4,2,1,"21",4,0,20,0
"9128","Arrowtooth","P_Halibut",2,4,1,2,"21",4,0,20,0
"11732","Arrowtooth","P_Halibut",2,4,2,2,"21",4,0,20,0
"6987","Arrowtooth","P_Halibut",2,4,1,1,"21",5,0,20,0
"8423","Arrowtooth","P_Halibut",2,4,2,1,"21",5,0,20,0
"9129","Arrowtooth","P_Halibut",2,4,1,2,"21",5,0,20,0
"11733","Arrowtooth","P_Halibut",2,4,2,2,"21",5,0,20,0
"6744","Arrowtooth","P_Halibut",2,4,1,1,"21",6,0,20,0
"8424","Arrowtooth","P_Halibut",2,4,2,1,"21",6,0,20,0
"9130","Arrowtooth","P_Halibut",2,4,1,2,"21",6,0,20,0
"11734","Arrowtooth","P_Halibut",2,4,2,2,"21",6,0,20,0
"6771","Arrowtooth","P_Halibut",2,4,1,1,"21",7,0,20,0
"8425","Arrowtooth","P_Halibut",2,4,2,1,"21",7,0,20,0
"9131","Arrowtooth","P_Halibut",2,4,1,2,"21",7,0,20,0
"11735","Arrowtooth","P_Halibut",2,4,2,2,"21",7,0,20,0
"7030","Arrowtooth","P_Halibut",2,4,1,1,"21",8,0,20,0
"8426","Arrowtooth","P_Halibut",2,4,2,1,"21",8,0,20,0
"9132","Arrowtooth","P_Halibut",2,4,1,2,"21",8,0,20,0
"11736","Arrowtooth","P_Halibut",2,4,2,2,"21",8,0,20,0
"6867","Arrowtooth","P_Halibut",2,4,1,1,"21",9,0,20,0
"8427","Arrowtooth","P_Halibut",2,4,2,1,"21",9,0,20,0
"9133","Arrowtooth","P_Halibut",2,4,1,2,"21",9,0,20,0
"11737","Arrowtooth","P_Halibut",2,4,2,2,"21",9,0,20,0
"6801","Arrowtooth","P_Halibut",2,4,1,1,"21",10,0,20,0
"8428","Arrowtooth","P_Halibut",2,4,2,1,"21",10,0,20,0
"9134","Arrowtooth","P_Halibut",2,4,1,2,"21",10,0,20,0
"11738","Arrowtooth","P_Halibut",2,4,2,2,"21",10,0,20,0
"6842","Arrowtooth","P_Halibut",2,4,1,1,"21",11,0,20,0
"8429","Arrowtooth","P_Halibut",2,4,2,1,"21",11,0,20,0
"9135","Arrowtooth","P_Halibut",2,4,1,2,"21",11,0,20,0
"11739","Arrowtooth","P_Halibut",2,4,2,2,"21",11,0,20,0
"6923","Arrowtooth","P_Halibut",2,4,1,1,"21",12,0,20,0
"8430","Arrowtooth","P_Halibut",2,4,2,1,"21",12,0,20,0
"9136","Arrowtooth","P_Halibut",2,4,1,2,"21",12,0,20,0
"11740","Arrowtooth","P_Halibut",2,4,2,2,"21",12,0,20,0
"6729","Arrowtooth","P_Halibut",2,4,1,1,"21",13,0,20,0
"7701","Arrowtooth","P_Halibut",2,4,2,1,"21",13,0,20,0
"9137","Arrowtooth","P_Halibut",2,4,1,2,"21",13,0,20,0
"11741","Arrowtooth","P_Halibut",2,4,2,2,"21",13,0,20,0
"6758","Arrowtooth","P_Halibut",2,4,1,1,"21",14,0,20,0
"7702","Arrowtooth","P_Halibut",2,4,2,1,"21",14,0,20,0
"9138","Arrowtooth","P_Halibut",2,4,1,2,"21",14,0,20,0
"11742","Arrowtooth","P_Halibut",2,4,2,2,"21",14,0,20,0
"6873","Arrowtooth","P_Halibut",2,4,1,1,"21",15,0,20,0
"8433","Arrowtooth","P_Halibut",2,4,2,1,"21",15,0,20,0
"9139","Arrowtooth","P_Halibut",2,4,1,2,"21",15,0,20,0
"11743","Arrowtooth","P_Halibut",2,4,2,2,"21",15,0,20,0
"6914","Arrowtooth","P_Halibut",2,4,1,1,"21",16,0,20,0
"8434","Arrowtooth","P_Halibut",2,4,2,1,"21",16,0,20,0
"9140","Arrowtooth","P_Halibut",2,4,1,2,"21",16,0,20,0
"11744","Arrowtooth","P_Halibut",2,4,2,2,"21",16,0,20,0
"6817","Arrowtooth","P_Halibut",2,4,1,1,"21",17,0,20,0
"8435","Arrowtooth","P_Halibut",2,4,2,1,"21",17,0,20,0
"9141","Arrowtooth","P_Halibut",2,4,1,2,"21",17,0,20,0
"11745","Arrowtooth","P_Halibut",2,4,2,2,"21",17,0,20,0
"6791","Arrowtooth","P_Halibut",2,4,1,1,"21",18,0,20,0
"8436","Arrowtooth","P_Halibut",2,4,2,1,"21",18,0,20,0
"9142","Arrowtooth","P_Halibut",2,4,1,2,"21",18,0,20,0
"11746","Arrowtooth","P_Halibut",2,4,2,2,"21",18,0,20,0
"6792","Arrowtooth","P_Halibut",2,4,1,1,"21",19,0,20,0
"8437","Arrowtooth","P_Halibut",2,4,2,1,"21",19,0,20,0
"9143","Arrowtooth","P_Halibut",2,4,1,2,"21",19,0,20,0
"11747","Arrowtooth","P_Halibut",2,4,2,2,"21",19,0,20,0
"6820","Arrowtooth","P_Halibut",2,4,1,1,"21",20,0,20,0
"8438","Arrowtooth","P_Halibut",2,4,2,1,"21",20,0,20,0
"9144","Arrowtooth","P_Halibut",2,4,1,2,"21",20,0,20,0
"11748","Arrowtooth","P_Halibut",2,4,2,2,"21",20,0,20,0
"6835","Arrowtooth","P_Halibut",2,4,1,1,"21",21,0,20,0
"8439","Arrowtooth","P_Halibut",2,4,2,1,"21",21,0,20,0
"9145","Arrowtooth","P_Halibut",2,4,1,2,"21",21,0,20,0
"11749","Arrowtooth","P_Halibut",2,4,2,2,"21",21,0,20,0
"6796","Arrowtooth","P_Halibut",2,4,1,1,"21",22,0,20,0
"8440","Arrowtooth","P_Halibut",2,4,2,1,"21",22,0,20,0
"9146","Arrowtooth","P_Halibut",2,4,1,2,"21",22,0,20,0
"11750","Arrowtooth","P_Halibut",2,4,2,2,"21",22,0,20,0
"6797","Arrowtooth","P_Halibut",2,4,1,1,"21",23,0,20,0
"8441","Arrowtooth","P_Halibut",2,4,2,1,"21",23,0,20,0
"9147","Arrowtooth","P_Halibut",2,4,1,2,"21",23,0,20,0
"11751","Arrowtooth","P_Halibut",2,4,2,2,"21",23,0,20,0
"6838","Arrowtooth","P_Halibut",2,4,1,1,"21",24,0,20,0
"8442","Arrowtooth","P_Halibut",2,4,2,1,"21",24,0,20,0
"9148","Arrowtooth","P_Halibut",2,4,1,2,"21",24,0,20,0
"11752","Arrowtooth","P_Halibut",2,4,2,2,"21",24,0,20,0
"6839","Arrowtooth","P_Halibut",2,4,1,1,"21",25,0,20,0
"8443","Arrowtooth","P_Halibut",2,4,2,1,"21",25,0,20,0
"9149","Arrowtooth","P_Halibut",2,4,1,2,"21",25,0,20,0
"11753","Arrowtooth","P_Halibut",2,4,2,2,"21",25,0,20,0
"6840","Arrowtooth","P_Halibut",2,4,1,1,"21",26,0,20,0
"8444","Arrowtooth","P_Halibut",2,4,2,1,"21",26,0,20,0
"9150","Arrowtooth","P_Halibut",2,4,1,2,"21",26,0,20,0
"11754","Arrowtooth","P_Halibut",2,4,2,2,"21",26,0,20,0
"9121","Arrowtooth","P_Halibut",2,4,1,1,"21",27,0,20,0
"9151","Arrowtooth","P_Halibut",2,4,1,2,"21",27,0,20,0
"11725","Arrowtooth","P_Halibut",2,4,2,1,"21",27,0,20,0
"11755","Arrowtooth","P_Halibut",2,4,2,2,"21",27,0,20,0
"9122","Arrowtooth","P_Halibut",2,4,1,1,"21",28,0,20,0
"9152","Arrowtooth","P_Halibut",2,4,1,2,"21",28,0,20,0
"11726","Arrowtooth","P_Halibut",2,4,2,1,"21",28,0,20,0
"11756","Arrowtooth","P_Halibut",2,4,2,2,"21",28,0,20,0
"9123","Arrowtooth","P_Halibut",2,4,1,1,"21",29,0,20,0
"9153","Arrowtooth","P_Halibut",2,4,1,2,"21",29,0,20,0
"11727","Arrowtooth","P_Halibut",2,4,2,1,"21",29,0,20,0
"11757","Arrowtooth","P_Halibut",2,4,2,2,"21",29,0,20,0
"9124","Arrowtooth","P_Halibut",2,4,1,1,"21",30,0,20,0
"9154","Arrowtooth","P_Halibut",2,4,1,2,"21",30,0,20,0
"11728","Arrowtooth","P_Halibut",2,4,2,1,"21",30,0,20,0
"11758","Arrowtooth","P_Halibut",2,4,2,2,"21",30,0,20,0
"15163","P_Cod","W_Pollock",3,1,0,0,"1",1,0,20,0.00102910461768112
"15164","P_Cod","W_Pollock",3,1,0,0,"1",2,0,20,0
"15165","P_Cod","W_Pollock",3,1,0,0,"1",3,0,20,0
"15166","P_Cod","W_Pollock",3,1,0,0,"1",4,0,20,0
"15167","P_Cod","W_Pollock",3,1,0,0,"1",5,0,20,0
"15168","P_Cod","W_Pollock",3,1,0,0,"1",6,0,20,0
"15169","P_Cod","W_Pollock",3,1,0,0,"1",7,0,20,0
"15170","P_Cod","W_Pollock",3,1,0,0,"1",8,0,20,0
"15171","P_Cod","W_Pollock",3,1,0,0,"1",9,0,20,0
"15172","P_Cod","W_Pollock",3,1,0,0,"1",10,0,20,0
"1929","P_Cod","Arrowtooth",3,2,0,1,"1",1,0,20,0.000300708287427207
"1950","P_Cod","Arrowtooth",3,2,0,2,"1",1,0,20,0.000299849012390444
"1930","P_Cod","Arrowtooth",3,2,0,1,"1",2,0,20,1.09541468565339e-05
"1951","P_Cod","Arrowtooth",3,2,0,2,"1",2,0,20,9.77124588873134e-06
"1931","P_Cod","Arrowtooth",3,2,0,1,"1",3,0,20,0
"1952","P_Cod","Arrowtooth",3,2,0,2,"1",3,0,20,0
"1932","P_Cod","Arrowtooth",3,2,0,1,"1",4,0,20,0
"1953","P_Cod","Arrowtooth",3,2,0,2,"1",4,0,20,0
"1933","P_Cod","Arrowtooth",3,2,0,1,"1",5,0,20,0
"1954","P_Cod","Arrowtooth",3,2,0,2,"1",5,0,20,0
"1934","P_Cod","Arrowtooth",3,2,0,1,"1",6,0,20,0
"1955","P_Cod","Arrowtooth",3,2,0,2,"1",6,0,20,0
"1935","P_Cod","Arrowtooth",3,2,0,1,"1",7,0,20,0
"1956","P_Cod","Arrowtooth",3,2,0,2,"1",7,0,20,0
"1936","P_Cod","Arrowtooth",3,2,0,1,"1",8,0,20,0
"1957","P_Cod","Arrowtooth",3,2,0,2,"1",8,0,20,0
"1937","P_Cod","Arrowtooth",3,2,0,1,"1",9,0,20,0
"1958","P_Cod","Arrowtooth",3,2,0,2,"1",9,0,20,0
"1938","P_Cod","Arrowtooth",3,2,0,1,"1",10,0,20,0
"1959","P_Cod","Arrowtooth",3,2,0,2,"1",10,0,20,0
"867","P_Cod","Arrowtooth",3,2,0,2,"1",11,0,20,0
"1939","P_Cod","Arrowtooth",3,2,0,1,"1",11,0,20,0
"868","P_Cod","Arrowtooth",3,2,0,2,"1",12,0,20,0
"1940","P_Cod","Arrowtooth",3,2,0,1,"1",12,0,20,0
"1941","P_Cod","Arrowtooth",3,2,0,1,"1",13,0,20,0
"1962","P_Cod","Arrowtooth",3,2,0,2,"1",13,0,20,0
"1942","P_Cod","Arrowtooth",3,2,0,1,"1",14,0,20,0
"1963","P_Cod","Arrowtooth",3,2,0,2,"1",14,0,20,0
"1943","P_Cod","Arrowtooth",3,2,0,1,"1",15,0,20,0
"1964","P_Cod","Arrowtooth",3,2,0,2,"1",15,0,20,0
"1944","P_Cod","Arrowtooth",3,2,0,1,"1",16,0,20,0
"1965","P_Cod","Arrowtooth",3,2,0,2,"1",16,0,20,0
"1945","P_Cod","Arrowtooth",3,2,0,1,"1",17,0,20,0
"1966","P_Cod","Arrowtooth",3,2,0,2,"1",17,0,20,0
"1946","P_Cod","Arrowtooth",3,2,0,1,"1",18,0,20,0
"1967","P_Cod","Arrowtooth",3,2,0,2,"1",18,0,20,0
"1947","P_Cod","Arrowtooth",3,2,0,1,"1",19,0,20,0
"1968","P_Cod","Arrowtooth",3,2,0,2,"1",19,0,20,0
"1948","P_Cod","Arrowtooth",3,2,0,1,"1",20,0,20,0
"1969","P_Cod","Arrowtooth",3,2,0,2,"1",20,0,20,0
"1949","P_Cod","Arrowtooth",3,2,0,1,"1",21,0,20,0
"1970","P_Cod","Arrowtooth",3,2,0,2,"1",21,0,20,0
"6064","P_Cod","P_Cod",3,3,0,0,"1",1,0,20,0
"5736","P_Cod","P_Cod",3,3,0,0,"1",2,0,20,0
"5737","P_Cod","P_Cod",3,3,0,0,"1",3,0,20,0
"6027","P_Cod","P_Cod",3,3,0,0,"1",4,0,20,0
"5824","P_Cod","P_Cod",3,3,0,0,"1",5,0,20,0
"5825","P_Cod","P_Cod",3,3,0,0,"1",6,0,20,0
"6030","P_Cod","P_Cod",3,3,0,0,"1",7,0,20,0
"6071","P_Cod","P_Cod",3,3,0,0,"1",8,0,20,0
"6032","P_Cod","P_Cod",3,3,0,0,"1",9,0,20,0
"6033","P_Cod","P_Cod",3,3,0,0,"1",10,0,20,0
"6074","P_Cod","P_Cod",3,3,0,0,"1",11,0,20,0
"6115","P_Cod","P_Cod",3,3,0,0,"1",12,0,20,0
"7284","P_Cod","P_Halibut",3,4,0,1,"1",1,0,20,0
