ParName   Value   Gradient
sel50_fsh_devs_m(1,2012)    -0.154195  7.60417e-07
sel50_fsh_devs_m(1,2013)   -0.0727521  1.13272e-06
sel50_fsh_devs_m(1,2014)   -0.0425247  1.29274e-06
sel50_fsh_devs_m(1,2015)    0.0490816  1.44854e-06
sel50_fsh_devs_m(1,2016)    0.0137562   2.5875e-06
sel50_fsh_devs_m(1,2017)   -0.0412635  9.40642e-07
sel50_fsh_devs_m(1,2018)   -0.0129686  -1.0787e-06
sel50_fsh_devs_m(1,2019)    -0.049954 -1.04829e-06
sel50_fsh_devs_m(1,2020)   -0.0827935  -5.9382e-05
sel50_fsh_devs_m(1,2021)   -0.0808652 -7.28035e-05
sel50_fsh_devs_m(1,2022)   0.00272095 -0.000134202
sel_slope_srv(1)      1.65803 -2.32981e-07
sel50_srv(1)      4.62539 -4.32508e-07
R_logalpha     -4.25278 -8.18234e-08
R_logbeta      -6.3746  3.80916e-07
log_msy_sel_f(1)     -9.14608 -2.19306e-07
log_msy_sel_f(2)     -7.74014 -6.72969e-07
log_msy_sel_f(3)     -6.33538  -7.9964e-07
log_msy_sel_f(4)     -4.93541 -5.90851e-07
log_msy_sel_f(5)     -3.55479 -7.27341e-07
log_msy_sel_f(6)     -2.24776 -8.81929e-07
log_msy_sel_f(7)     -1.16317 -7.50173e-07
log_msy_sel_f(8)    -0.476257 -1.34688e-07
log_msy_sel_f(9)    -0.157819 -1.55643e-07
log_msy_sel_f(10)   -0.0452639   2.0451e-07
log_msy_sel_f(11)   -0.0121978 -2.48205e-07
log_msy_sel_f(12)  -0.00322729 -1.13504e-07
log_msy_sel_f(13) -0.000850819  2.81795e-07
log_msy_sel_f(14) -0.000224395    2.067e-07
log_msy_sel_f(15) -5.92568e-05 -1.00457e-07
log_msy_sel_f(16) -1.56678e-05  2.97556e-08
log_msy_sel_f(17) -4.14762e-06 -1.38066e-07
log_msy_sel_f(18) -4.14704e-06  9.54704e-08
log_msy_sel_f(19) -4.14649e-06  3.14154e-07
log_msy_sel_f(20) -4.14679e-06   1.9666e-07
log_msy_sel_m(1)     -8.52148  1.10549e-07
log_msy_sel_m(2)     -7.33377  1.74559e-08
log_msy_sel_m(3)     -6.14728 -5.11367e-08
log_msy_sel_m(4)     -4.96466 -1.51267e-07
log_msy_sel_m(5)     -3.79422 -3.76343e-07
log_msy_sel_m(6)     -2.66081   -5.608e-07
log_msy_sel_m(7)     -1.62947 -5.33815e-07
log_msy_sel_m(8)    -0.820426 -6.98375e-07
log_msy_sel_m(9)    -0.331014 -8.16765e-07
log_msy_sel_m(10)    -0.112922 -5.37038e-07
log_msy_sel_m(11)   -0.0355471 -1.09139e-07
log_msy_sel_m(12)   -0.0109011 -1.54854e-07
log_msy_sel_m(13)  -0.00332578 -1.37745e-07
log_msy_sel_m(14)  -0.00101625 -1.12597e-07
log_msy_sel_m(15) -0.000311664 -3.70566e-08
log_msy_sel_m(16)  -9.5989e-05  2.24974e-07
log_msy_sel_m(17) -2.96955e-05 -4.47219e-08
log_msy_sel_m(18) -2.96948e-05   2.4557e-07
log_msy_sel_m(19) -2.96958e-05 -1.70186e-07
log_msy_sel_m(20)  -2.9695e-05  1.50361e-07
rec_dev_future(2023)            0            0
rec_dev_future(2024)            0            0
rec_dev_future(2025)            0            0
rec_dev_future(2026)            0            0
rec_dev_future(2027)            0            0
rec_dev_future(2028)            0            0
rec_dev_future(2029)            0            0
rec_dev_future(2030)            0            0
rec_dev_future(2031)            0            0
rec_dev_future(2032)            0            0
