,Fleet_name,Fleet_code,Species,Sex,Yr,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,Factor,Fleet,Yr.1,Sex.1,Label
38.6,Pcod_longline_fishery,4,1,0,2014,7.02E-08,0.000140806,0.010768354,0.113430187,0.377036105,0.66095922,0.841380301,0.928918806,0.967276388,0.983957792,0.991505117,0.995130078,0.996988857,0.998005651,0.998595713,0.998956621,0.999187895,0.999342155,0.999448664,0.999512708,Lsel,2,2007,0,2007_2_Lsel
38.7,Pcod_longline_fishery,4,1,0,2015,7.02E-08,0.000140806,0.010768354,0.113430187,0.377036105,0.66095922,0.841380301,0.928918806,0.967276388,0.983957792,0.991505117,0.995130078,0.996988857,0.998005651,0.998595713,0.998956621,0.999187895,0.999342155,0.999448664,0.999512708,Lsel,2,2007,0,2007_2_Lsel
44,Pcod_longline_fishery,4,1,0,2016,7.02E-08,0.000140806,0.010768354,0.113430187,0.377036105,0.66095922,0.841380301,0.928918806,0.967276388,0.983957792,0.991505117,0.995130078,0.996988857,0.998005651,0.998595713,0.998956621,0.999187895,0.999342155,0.999448664,0.999512708,Lsel,2,2016,0,2016_2_Lsel
45,Pcod_longline_fishery,4,1,0,2017,6.66E-06,0.000990145,0.020771746,0.12497596,0.345320937,0.59427626,0.779196274,0.886136891,0.940973879,0.968129145,0.981764938,0.988881088,0.992780187,0.995028962,0.996391007,0.99725384,0.997822928,0.998211771,0.998485757,0.99869146,Lsel,2,2017,0,2017_2_Lsel
46,Pcod_longline_fishery,4,1,0,2018,6.66E-06,0.000990145,0.020771746,0.12497596,0.345320937,0.59427626,0.779196274,0.886136891,0.940973879,0.968129145,0.981764938,0.988881088,0.992780187,0.995028962,0.996391007,0.99725384,0.997822928,0.998211771,0.998485757,0.99869146,Lsel,2,2018,0,2018_2_Lsel
49,Pcod_pot_fishery,5,1,0,1977,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
491,Pcod_pot_fishery,5,1,0,1978,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.1,Pcod_pot_fishery,5,1,0,1979,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.2,Pcod_pot_fishery,5,1,0,1980,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.3,Pcod_pot_fishery,5,1,0,1981,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.4,Pcod_pot_fishery,5,1,0,1982,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.5,Pcod_pot_fishery,5,1,0,1983,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.6,Pcod_pot_fishery,5,1,0,1984,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.7,Pcod_pot_fishery,5,1,0,1985,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.8,Pcod_pot_fishery,5,1,0,1986,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.9,Pcod_pot_fishery,5,1,0,1987,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.1,Pcod_pot_fishery,5,1,0,1988,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.11,Pcod_pot_fishery,5,1,0,1989,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.12,Pcod_pot_fishery,5,1,0,1990,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.13,Pcod_pot_fishery,5,1,0,1991,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.14,Pcod_pot_fishery,5,1,0,1992,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.15,Pcod_pot_fishery,5,1,0,1993,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.16,Pcod_pot_fishery,5,1,0,1994,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.17,Pcod_pot_fishery,5,1,0,1995,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.18,Pcod_pot_fishery,5,1,0,1996,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.19,Pcod_pot_fishery,5,1,0,1997,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.2,Pcod_pot_fishery,5,1,0,1998,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.21,Pcod_pot_fishery,5,1,0,1999,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.22,Pcod_pot_fishery,5,1,0,2000,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.23,Pcod_pot_fishery,5,1,0,2001,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.24,Pcod_pot_fishery,5,1,0,2002,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.25,Pcod_pot_fishery,5,1,0,2003,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.26,Pcod_pot_fishery,5,1,0,2004,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.27,Pcod_pot_fishery,5,1,0,2005,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.28,Pcod_pot_fishery,5,1,0,2006,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.29,Pcod_pot_fishery,5,1,0,2007,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.3,Pcod_pot_fishery,5,1,0,2008,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.31,Pcod_pot_fishery,5,1,0,2009,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.32,Pcod_pot_fishery,5,1,0,2010,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
49.33,Pcod_pot_fishery,5,1,0,2011,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,1977,0,1977_3_Lsel
50,Pcod_pot_fishery,5,1,0,2012,4.31E-09,1.92E-05,0.003921211,0.068485078,0.293658607,0.574081199,0.736779948,0.769663216,0.739140063,0.694213763,0.654560298,0.624407231,0.602674835,0.587240662,0.576243675,0.568316982,0.562516989,0.558205001,0.554949254,0.551109601,Lsel,3,2012,0,2012_3_Lsel
51,Pcod_pot_fishery,5,1,0,2013,7.98E-09,9.39E-05,0.01539903,0.181944081,0.533465975,0.805199606,0.928634497,0.973821392,0.989699512,0.995508117,0.997726038,0.998455256,0.998367554,0.99769492,0.996559663,0.995074016,0.993354404,0.991511585,0.989640181,0.984276041,Lsel,3,2013,0,2013_3_Lsel
511,Pcod_pot_fishery,5,1,0,2014,7.98E-09,9.39E-05,0.01539903,0.181944081,0.533465975,0.805199606,0.928634497,0.973821392,0.989699512,0.995508117,0.997726038,0.998455256,0.998367554,0.99769492,0.996559663,0.995074016,0.993354404,0.991511585,0.989640181,0.984276041,Lsel,3,2013,0,2013_3_Lsel
51.1,Pcod_pot_fishery,5,1,0,2015,7.98E-09,9.39E-05,0.01539903,0.181944081,0.533465975,0.805199606,0.928634497,0.973821392,0.989699512,0.995508117,0.997726038,0.998455256,0.998367554,0.99769492,0.996559663,0.995074016,0.993354404,0.991511585,0.989640181,0.984276041,Lsel,3,2013,0,2013_3_Lsel
51.2,Pcod_pot_fishery,5,1,0,2016,7.98E-09,9.39E-05,0.01539903,0.181944081,0.533465975,0.805199606,0.928634497,0.973821392,0.989699512,0.995508117,0.997726038,0.998455256,0.998367554,0.99769492,0.996559663,0.995074016,0.993354404,0.991511585,0.989640181,0.984276041,Lsel,3,2013,0,2013_3_Lsel
51.3,Pcod_pot_fishery,5,1,0,2017,7.98E-09,9.39E-05,0.01539903,0.181944081,0.533465975,0.805199606,0.928634497,0.973821392,0.989699512,0.995508117,0.997726038,0.998455256,0.998367554,0.99769492,0.996559663,0.995074016,0.993354404,0.991511585,0.989640181,0.984276041,Lsel,3,2013,0,2013_3_Lsel
55,Pcod_pot_fishery,5,1,0,2018,7.98E-09,9.39E-05,0.01539903,0.181944081,0.533465975,0.805199606,0.928634497,0.973821392,0.989699512,0.995508117,0.997726038,0.998455256,0.998367554,0.99769492,0.996559663,0.995074016,0.993354404,0.991511585,0.989640181,0.984276041,Lsel,3,2018,0,2018_3_Lsel
