"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"13",0.200175767788886,0.200428811806276,0.201025384723643,0.2022963856609,0.204582164918339,0.208022791577344,0.212637755574862,0.2183757007012,0.224259098753382,0.228148569743268,0.22890679045132,0.228698801770673,0.228376046934309,0.228024163045537,0.227686286607335,0.227372175744543,0.227093225587619,0.226846773479323,0.226625938813855,0.226625938813855,0.226625938813855
"14",0.200087230507069,0.200212811866927,0.200508880665512,0.201139656400614,0.202274049027029,0.203981572402053,0.206271899043578,0.209119541754881,0.212039370232167,0.213969647268859,0.214345939064146,0.214242717886976,0.214082540255947,0.213907906381097,0.213740224161177,0.213584336384407,0.213445898256525,0.213323588346893,0.213213991930114,0.213213991930114,0.213213991930114
"15",0.200049497546534,0.200120756666908,0.200288756138971,0.200646679672264,0.201290372500623,0.202259279142966,0.203558888113811,0.205174737113806,0.206831546764277,0.207926851384857,0.208140372104541,0.208081800909761,0.207990910692427,0.207891817512331,0.207796668936879,0.207708212928264,0.207629658441912,0.207560255653289,0.207498066931455,0.207498066931455,0.207498066931455
"16",0.200053310362353,0.200130058601287,0.200310999139917,0.200696493666221,0.201389770410756,0.202433312319518,0.203833030689493,0.205573349184624,0.20735778354553,0.208537459919377,0.20876742822555,0.208704345268195,0.208606453741046,0.208499727373629,0.208397249465332,0.208301979654973,0.2082173740851,0.208142625171893,0.208075646027928,0.208075646027928,0.208075646027928
"17",0.200160791617807,0.200392275197307,0.200938017537989,0.20210072373251,0.204191744772721,0.207339215252242,0.211560964481623,0.21681001202097,0.222192119271707,0.225750190615943,0.226443807660765,0.226253540509664,0.225958285772589,0.22563638390357,0.225327295990128,0.225039948722924,0.224784766318324,0.224559312988929,0.224357294386127,0.224357294386127,0.224357294386127
"18",0.200137203034742,0.200334727321353,0.200800407724038,0.201792541646051,0.203576804012083,0.206262531710088,0.209864938440557,0.214343935926408,0.218936472889341,0.221972565149099,0.222564426620464,0.222402072196155,0.222150132160343,0.221875454201871,0.221611710355613,0.221366517741577,0.221148771314236,0.220956392623061,0.220784010718104,0.220784010718104,0.220784010718104
"19",0.200116247396883,0.200283602908976,0.200678157844977,0.20151875868162,0.203030502614971,0.205306027017317,0.208358221932106,0.212153121945489,0.216044220039906,0.218616596245426,0.219118060046801,0.218980502745434,0.218767042646763,0.218534317490839,0.218310856430891,0.218103113189858,0.217918624155729,0.217755628329091,0.217609575089388,0.217609575089388,0.217609575089388
"20",0.20011168600044,0.200272474700217,0.200651547814432,0.201459164569115,0.202911589639548,0.205097825428185,0.208030256189959,0.211676249269622,0.215414665742916,0.217886105256616,0.218367892271575,0.218235732539547,0.218030648337119,0.217807055013192,0.217592362274181,0.217392770607344,0.21721552068262,0.21705892059992,0.21691859829911,0.21691859829911,0.21691859829911
"21",0.200097497982901,0.200237860909674,0.200568778516734,0.201273799774796,0.202541716202308,0.204450223792309,0.207010133567406,0.210192958357758,0.213456465547124,0.215613946041515,0.216034529301378,0.215919158464902,0.215740127109292,0.215544937936191,0.215357518663279,0.215183282099666,0.215028549097663,0.214891842687503,0.214769346213182,0.214769346213182,0.214769346213182
"22",0.200055877840843,0.200136322349018,0.200325977158577,0.20073003747323,0.201456703094721,0.202550502988717,0.204017633145972,0.205841767059053,0.207712141500573,0.208948632226849,0.209189676028542,0.209123554935093,0.209020948857541,0.20890908244529,0.208801669102048,0.208701811005697,0.208613130749943,0.208534781856952,0.208464576932786,0.208464576932786,0.208464576932786
"23",0.200070119839045,0.20017106783346,0.200409061365777,0.200916107518611,0.201827983776715,0.203200568532279,0.205041636994006,0.207330701396871,0.209677791993348,0.211229436248023,0.211531916664636,0.2114489427995,0.21132018475276,0.211179806121387,0.211045015545627,0.210919705878361,0.210808423030525,0.210710104776222,0.210622006204257,0.210622006204257,0.210622006204257
"24",0.200035299455386,0.200086118300291,0.200205928074395,0.200461183267426,0.200920236450221,0.201611217704638,0.202538041195861,0.203690393053275,0.204871956230347,0.20565307891815,0.205805352427571,0.205763582048596,0.205698763175814,0.205628094313723,0.205560238568754,0.205497155665693,0.205441134089261,0.205391639097848,0.205347288858986,0.205347288858986,0.205347288858986
"25",0.200014524913573,0.200035435698796,0.200084734663751,0.200189766301694,0.200378656122579,0.200662979007757,0.201044345546126,0.201518511817274,0.202004697874243,0.202326111884905,0.202388768929879,0.20237158138016,0.202344909905637,0.202315831295134,0.202287910217591,0.202261953054659,0.202238901465139,0.202218535415162,0.202200286312468,0.202200286312468,0.202200286312468
"26",0.200010744264727,0.200026212240558,0.20006267931677,0.200140372565484,0.200280096786882,0.200490414069044,0.200772515785223,0.201123262653098,0.201482900710595,0.201720654773652,0.201767002992858,0.201754289142049,0.201734559910511,0.201713050089639,0.201692396510733,0.201673195664635,0.201656144108428,0.20164107908024,0.201627579985089,0.201627579985089,0.201627579985089
"27",0.200041302077085,0.200100762593591,0.200240945847737,0.2005396068198,0.201076721337135,0.201885202961627,0.202969631456627,0.204317939092634,0.205700425391259,0.206614376870442,0.206792544271478,0.20674367089954,0.206667829670521,0.20658514366991,0.206505749152949,0.206431939092809,0.206366391127751,0.206308479584122,0.206256587650827,0.206256587650827,0.206256587650827
"28",0.200040981493267,0.200099980481425,0.20023907564301,0.20053541842961,0.201068363901832,0.201870570148807,0.202946581386086,0.204284423553036,0.205656179090228,0.206563036542299,0.206739821020497,0.206691327000235,0.206616074445502,0.206534030247814,0.206455251985511,0.206382014833867,0.206316975647505,0.206259513609205,0.206208024457447,0.206208024457447,0.206208024457447
"29",0.200019854130866,0.200048437121344,0.200115823966497,0.200259391904053,0.200517585744891,0.200906227215446,0.201427517832626,0.202075656573873,0.202740225182292,0.203179566579951,0.203265212609058,0.203241718915985,0.203205261628792,0.203165514023035,0.203127348651194,0.203091867757818,0.20306035849804,0.203032520107165,0.203007575375392,0.203007575375392,0.203007575375392
"30",0.200057096144469,0.200139294582905,0.200333084433093,0.200745954468004,0.201488463567843,0.202606111562568,0.204105229534014,0.205969135008184,0.207880289192256,0.209143739105082,0.209390038380737,0.209322475650197,0.209217632454058,0.209103327020299,0.208993571745738,0.208891536444988,0.208800922695106,0.208720865562516,0.208649129961567,0.208649129961567,0.208649129961567
"31",0.200071608961908,0.200174700771376,0.200417748531071,0.200935562735132,0.201866804351212,0.203268538451226,0.205148705364637,0.207486382231305,0.209883317583799,0.211467913838458,0.211776817979229,0.211692082012507,0.211560589553454,0.211417229725428,0.211279576625583,0.211151605778642,0.211037959636263,0.210937553414241,0.21084758390818,0.21084758390818,0.21084758390818
"32",0.20010961282372,0.200267416875574,0.200639453426993,0.201432078757077,0.202857543117738,0.205003196800083,0.207881194175721,0.211459508334626,0.2151285302735,0.217554093573133,0.218026937393606,0.217897230882918,0.217695953565798,0.21747651070363,0.217265803208846,0.217069916471862,0.216895956757335,0.216742263571153,0.216604546009757,0.216604546009757,0.216604546009757
"33",0.200102811503047,0.200250824036684,0.200599776246303,0.20134322029576,0.202680236609046,0.204692755515255,0.207392177224429,0.210748462051009,0.214189826368111,0.216464886895765,0.216908391425977,0.216786733020818,0.216597944676535,0.21639211793358,0.216194484540819,0.216010752298798,0.215847586538506,0.21570342979714,0.215574257415638,0.215574257415638,0.215574257415638
"34",0.200151014674312,0.200368422881554,0.200880981328073,0.201972989106098,0.203936865492656,0.206892953850091,0.210857999376707,0.21578787828094,0.220842726193221,0.224184448806364,0.224835890427202,0.224657192481079,0.224379890725138,0.224077562117631,0.2237872683124,0.223517393212173,0.223277727188244,0.223065982561407,0.222876247711274,0.222876247711274,0.222876247711274
"35",0.200115535210507,0.200281865423806,0.200674003130193,0.201509454049674,0.203011936326736,0.205273519793432,0.208307015522726,0.212078666188914,0.215945925581323,0.218502542197049,0.219000933794681,0.218864219234215,0.218652066892779,0.218420767520916,0.218198675488807,0.217992204980843,0.217808846213544,0.217646848976211,0.217501690527535,0.217501690527535,0.217501690527535
"36",0.20013928912429,0.200339816648771,0.200812577441641,0.201819796162681,0.203631187163873,0.206357749734734,0.210014928890913,0.214562026837208,0.219224390559983,0.222306644774842,0.222907505143582,0.222742682217987,0.222486911585597,0.222208057314122,0.221940303401454,0.221691382781325,0.221470325650639,0.221275021957275,0.221100019089225,0.221100019089225,0.221100019089225
"37",0.200099704478359,0.200243243985317,0.200581650651898,0.201302627380605,0.202599238266771,0.204550937656281,0.207168781238059,0.210423637143685,0.213761001387096,0.215967308234313,0.216397409794198,0.216279427978303,0.216096344929916,0.215896738393387,0.215705077599141,0.215526897854603,0.215368663060501,0.215228862821482,0.215103594106072,0.215103594106072,0.215103594106072
"38",0.200078812592757,0.200192275106103,0.20045977268734,0.201029677331969,0.20205459885423,0.203597342888417,0.20566664853555,0.208239488163175,0.210877547489371,0.21262154902179,0.212961527923856,0.212868267791895,0.212723547615121,0.21256576625029,0.21241426569211,0.21227342139028,0.212148342812137,0.212037836047681,0.211938815899186,0.211938815899186,0.211938815899186
"39",0.200098402405702,0.200240067384351,0.200574054690091,0.201285615953214,0.202565293983312,0.204491505506569,0.207075161832132,0.210287511533964,0.213581292070821,0.2157587860516,0.216183270777718,0.216066829724074,0.215886137615745,0.215689137804786,0.215499979970123,0.215324127131831,0.215167958776489,0.215029984233483,0.214906351442275,0.214906351442275,0.214906351442275
"40",0.200148381938469,0.200361999928752,0.20086562261456,0.201938592719388,0.20386823158713,0.206772784556975,0.210668704897428,0.21551263805533,0.220479361556272,0.223762825772081,0.224402910392598,0.224227327802582,0.223954860426315,0.223657802507666,0.223372569580852,0.223107399386639,0.222871911614488,0.222663858467774,0.222477431387186,0.222477431387186,0.222477431387186
"41",0.200123222455799,0.200300619608289,0.20071884857053,0.201609887012807,0.20321233837947,0.205624398456556,0.208859730713972,0.21288233175019,0.217006902930307,0.219733626468048,0.220265179025407,0.220119368031424,0.219893099931849,0.219646410835938,0.219409541698904,0.219189333479004,0.218993774761451,0.21882099888361,0.21866618217927,0.21866618217927,0.21866618217927
"42",0.200131024144387,0.200319652994307,0.200764361644041,0.201711815164246,0.203415723902932,0.205980500799807,0.209420674411718,0.213697961823026,0.218083675501045,0.220983038415012,0.221548245613432,0.22139320276345,0.221152608758433,0.220890300825097,0.22063843459008,0.220404284139075,0.220196343845413,0.22001262886085,0.21984801011428,0.21984801011428,0.21984801011428
"43",0.200183447998447,0.200447548826041,0.201070189119307,0.202396726703026,0.204782383553616,0.208373349099685,0.213189964894967,0.219178630709663,0.225319105045608,0.229378527267591,0.230169878584889,0.229952801796211,0.22961594412112,0.229248684593705,0.228896044575283,0.228568208573961,0.228277069632756,0.228019848749075,0.227789364667637,0.227789364667637,0.227789364667637
"44",0.200091239868352,0.200222593303359,0.200532270262873,0.201192038238138,0.202378570764099,0.204164576751909,0.20656017329579,0.209538701735238,0.21259273380302,0.214611731841988,0.215005319074453,0.21489735355949,0.214729813710657,0.214547153168074,0.214371763798178,0.214208710977462,0.214063909840941,0.213935978221283,0.213821344442634,0.213821344442634,0.213821344442634
"45",0.200113253909413,0.200276299848629,0.200660694597917,0.201479649116967,0.202952464122495,0.20516939148121,0.208142989304968,0.211840166823515,0.215631065225687,0.218137200154869,0.218625750758645,0.218491735696237,0.21828377240995,0.218057040161025,0.217839333448279,0.217636939804793,0.217457201548977,0.217298403028927,0.217156110807146,0.217156110807146,0.217156110807146
"46",0.200152710794874,0.200372560821313,0.200890876065471,0.201995148723416,0.203981082377826,0.206970372026923,0.210979950942621,0.21596519975721,0.221076821168638,0.224456076322666,0.225114834606823,0.224934129615608,0.224653713346377,0.22434798913662,0.224054434897962,0.223781528696891,0.223539170865208,0.223325048029649,0.223133182173493,0.223133182173493,0.223133182173493
"47",0.200136806457091,0.200333759810868,0.200798094190555,0.2017873604053,0.203566465461373,0.206244430214607,0.209836424391149,0.214302475586826,0.218881738080114,0.221909054686053,0.222499205415143,0.22233732026716,0.222086108449843,0.221812224432553,0.221549242923041,0.221304759024457,0.221087641980911,0.220895819349516,0.220723935704754,0.220723935704754,0.220723935704754
"48",0.200154585997158,0.200377135657712,0.200901815520234,0.202019648022534,0.204029967820222,0.207055964257342,0.211114778536821,0.216161243390323,0.221335632624756,0.224756383122887,0.225423230586593,0.22524030664018,0.22495644701759,0.224646968687264,0.224349809768405,0.224073552433369,0.223828218584439,0.223611466441433,0.223417244580962,0.223417244580962,0.223417244580962
"49",0.200131309916217,0.200320350177423,0.200766028764457,0.201715548739879,0.203423173809792,0.205993544645036,0.209441221490147,0.213727837932059,0.218123117125132,0.221028803730439,0.221595243681008,0.221439862672901,0.221198743917354,0.220935863874055,0.220683448303073,0.220448787155331,0.220240393330919,0.220056277652518,0.219891299862194,0.219891299862194,0.219891299862194
"50",0.200127987502764,0.200312244652953,0.200746646646599,0.201672141795635,0.203336560406601,0.205841895524153,0.209202338988415,0.213380495136214,0.217664564642009,0.220496731344594,0.221048839188602,0.220897389642539,0.22066237169202,0.220406143059501,0.220160114126427,0.219931390392831,0.21972826936476,0.219548812195208,0.21938800868544,0.21938800868544,0.21938800868544
"51",0.200167746342114,0.200409242287302,0.200978589636589,0.202191586394408,0.204373050425697,0.207656658533211,0.212061011199164,0.217537095937392,0.2231519956224,0.226863964325224,0.227587582407334,0.227389085625866,0.227081060227456,0.226745235127963,0.226422778226423,0.226123002319897,0.22585678250367,0.225621577635162,0.225410821116127,0.225410821116127,0.225410821116127
"52",0.200113892705681,0.200277858287654,0.200664421173411,0.201487994915702,0.202969117172907,0.205198548867504,0.208188918944002,0.211906949987281,0.215719230536562,0.218239501045242,0.218730807265173,0.218596036305488,0.218386900025069,0.218158888917734,0.217939954254127,0.217736419031469,0.217555666981714,0.217395972776009,0.217252877970541,0.217252877970541,0.217252877970541
"53",0.200123017940175,0.200300120661841,0.200717655478224,0.201607215040035,0.203207006775068,0.205615063491173,0.208845025980629,0.212860950597722,0.216978676116123,0.219700874037475,0.220231544362759,0.220085975375204,0.219860082818879,0.219613803159495,0.219377327160538,0.219157484426143,0.218962250282654,0.218789761165583,0.218635201414691,0.218635201414691,0.218635201414691
"54",0.200215764848944,0.200526390615668,0.20125871743286,0.202818942585449,0.205624865213968,0.209848427995621,0.215513555924444,0.222557206363918,0.229779408452542,0.234553952900776,0.235484711474777,0.235229393668561,0.234833193949857,0.234401236680622,0.233986474344972,0.233600885590107,0.233258458579715,0.232955924752241,0.232684837776986,0.232684837776986,0.232684837776986
"55",0.20011915557643,0.200290697847886,0.200695123427237,0.201556753708201,0.203106317179065,0.205438768735936,0.20856732089452,0.212457158522831,0.21644560083481,0.21908233058345,0.2195963395842,0.219455340990029,0.219236540726247,0.218997993448223,0.218768942027531,0.218556001640921,0.218366897215394,0.218199823696334,0.218050116619592,0.218050116619592,0.218050116619592
"56",0.200130026008083,0.200317217891528,0.200758538769873,0.201698774629864,0.203389703064979,0.205934941601636,0.209348908118761,0.21359361133832,0.21794591483795,0.220823190529795,0.221384092004059,0.221230230263847,0.220991469093624,0.220731159410855,0.220481211881997,0.220248845179069,0.22004248896563,0.219860173513928,0.219696808825897,0.219696808825897,0.219696808825897
"57",0.200139294909282,0.200339830762125,0.200812611189822,0.201819871742934,0.203631337975295,0.206358013786471,0.210015344833578,0.214562631631143,0.219225188992436,0.222307571220289,0.22290845654412,0.222743626773057,0.222487845517933,0.222208979665008,0.221941214631914,0.221692283673549,0.22147121736186,0.221275905557092,0.221100895420777,0.221100895420777,0.221100895420777
"58",0.200065492788059,0.200159779450625,0.200382068323271,0.200855655637161,0.201707359225211,0.202989370189776,0.204708950670968,0.206846964845446,0.209039176195102,0.210488430923843,0.210770951335855,0.210693452730071,0.210573191138189,0.210442075778003,0.210316179730169,0.21019913896693,0.210095199424752,0.210003368971643,0.209921083826946,0.209921083826946,0.209921083826946
"59",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"60",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"61",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"62",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"63",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"64",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"65",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"66",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"67",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"68",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"69",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"70",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"71",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"72",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"73",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"74",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"75",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"76",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"77",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"78",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"79",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"80",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"81",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"82",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"83",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"84",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"85",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"86",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"87",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"88",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"89",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"90",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
