"","Pred","Prey","Pred_sex","Prey_sex","Pred_age","Prey_age","Year","Sample_size","Stomach_proportion_by_weight"
"1254",2,3,1,2,5,14,0,20,0
"1255",2,3,1,2,5,15,0,20,0
"1256",2,3,1,2,5,16,0,20,0
"1257",2,3,1,2,5,17,0,20,0
"1258",2,3,1,2,5,18,0,20,0
"1259",2,3,1,2,5,19,0,20,0
"1260",2,3,1,2,5,20,0,20,0
"1261",2,3,1,2,5,21,0,20,0
"1262",2,3,1,2,6,1,0,20,0.00150108581495192
"1263",2,3,1,2,6,2,0,20,0
"1264",2,3,1,2,6,3,0,20,0
"1265",2,3,1,2,6,4,0,20,0
"1266",2,3,1,2,6,5,0,20,0
"1267",2,3,1,2,6,6,0,20,0
"1268",2,3,1,2,6,7,0,20,0
"1269",2,3,1,2,6,8,0,20,0
"1270",2,3,1,2,6,9,0,20,0
"1271",2,3,1,2,6,10,0,20,0
"1272",2,3,1,2,6,11,0,20,0
"1273",2,3,1,2,6,12,0,20,0
"1274",2,3,1,2,6,13,0,20,0
"1275",2,3,1,2,6,14,0,20,0
"1276",2,3,1,2,6,15,0,20,0
"1277",2,3,1,2,6,16,0,20,0
"1278",2,3,1,2,6,17,0,20,0
"1279",2,3,1,2,6,18,0,20,0
"1280",2,3,1,2,6,19,0,20,0
"1281",2,3,1,2,6,20,0,20,0
"1282",2,3,1,2,6,21,0,20,0
"1283",2,3,1,2,7,1,0,20,0.000846089818009352
"1284",2,3,1,2,7,2,0,20,0
"1285",2,3,1,2,7,3,0,20,0
"1286",2,3,1,2,7,4,0,20,0
"1287",2,3,1,2,7,5,0,20,0
"1288",2,3,1,2,7,6,0,20,0
"1289",2,3,1,2,7,7,0,20,0
"1290",2,3,1,2,7,8,0,20,0
"1291",2,3,1,2,7,9,0,20,0
"1292",2,3,1,2,7,10,0,20,0
"1293",2,3,1,2,7,11,0,20,0
"1294",2,3,1,2,7,12,0,20,0
"1295",2,3,1,2,7,13,0,20,0
"1296",2,3,1,2,7,14,0,20,0
"1297",2,3,1,2,7,15,0,20,0
"1298",2,3,1,2,7,16,0,20,0
"1299",2,3,1,2,7,17,0,20,0
"1300",2,3,1,2,7,18,0,20,0
"1301",2,3,1,2,7,19,0,20,0
"1302",2,3,1,2,7,20,0,20,0
"1303",2,3,1,2,7,21,0,20,0
"1304",2,3,1,2,8,1,0,20,0
"1305",2,3,1,2,8,2,0,20,0
"1306",2,3,1,2,8,3,0,20,0
"1307",2,3,1,2,8,4,0,20,0
"1308",2,3,1,2,8,5,0,20,0
"1309",2,3,1,2,8,6,0,20,0
"1310",2,3,1,2,8,7,0,20,0
"1311",2,3,1,2,8,8,0,20,0
"1312",2,3,1,2,8,9,0,20,0
"1313",2,3,1,2,8,10,0,20,0
"1314",2,3,1,2,8,11,0,20,0
"1315",2,3,1,2,8,12,0,20,0
"1316",2,3,1,2,8,13,0,20,0
"1317",2,3,1,2,8,14,0,20,0
"1318",2,3,1,2,8,15,0,20,0
"1319",2,3,1,2,8,16,0,20,0
"1320",2,3,1,2,8,17,0,20,0
"1321",2,3,1,2,8,18,0,20,0
"1322",2,3,1,2,8,19,0,20,0
"1323",2,3,1,2,8,20,0,20,0
"1324",2,3,1,2,8,21,0,20,0
"1325",2,3,1,2,9,1,0,20,0
"1326",2,3,1,2,9,2,0,20,0
"1327",2,3,1,2,9,3,0,20,0
"1328",2,3,1,2,9,4,0,20,0
"1329",2,3,1,2,9,5,0,20,0
"1330",2,3,1,2,9,6,0,20,0
"1331",2,3,1,2,9,7,0,20,0
"1332",2,3,1,2,9,8,0,20,0
"1333",2,3,1,2,9,9,0,20,0
"1334",2,3,1,2,9,10,0,20,0
"1335",2,3,1,2,9,11,0,20,0
"1336",2,3,1,2,9,12,0,20,0
"1337",2,3,1,2,9,13,0,20,0
"1338",2,3,1,2,9,14,0,20,0
"1339",2,3,1,2,9,15,0,20,0
"1340",2,3,1,2,9,16,0,20,0
"1341",2,3,1,2,9,17,0,20,0
"1342",2,3,1,2,9,18,0,20,0
"1343",2,3,1,2,9,19,0,20,0
"1344",2,3,1,2,9,20,0,20,0
"1345",2,3,1,2,9,21,0,20,0
"1346",2,3,1,2,10,1,0,20,0
"1347",2,3,1,2,10,2,0,20,0
"1348",2,3,1,2,10,3,0,20,0
"1349",2,3,1,2,10,4,0,20,0
"1350",2,3,1,2,10,5,0,20,0
"1351",2,3,1,2,10,6,0,20,0
"1352",2,3,1,2,10,7,0,20,0
"1353",2,3,1,2,10,8,0,20,0
"1354",2,3,1,2,10,9,0,20,0
"1355",2,3,1,2,10,10,0,20,0
"1356",2,3,1,2,10,11,0,20,0
"1357",2,3,1,2,10,12,0,20,0
"1358",2,3,1,2,10,13,0,20,0
"1359",2,3,1,2,10,14,0,20,0
"1360",2,3,1,2,10,15,0,20,0
"1361",2,3,1,2,10,16,0,20,0
"1362",2,3,1,2,10,17,0,20,0
"1363",2,3,1,2,10,18,0,20,0
"1364",2,3,1,2,10,19,0,20,0
"1365",2,3,1,2,10,20,0,20,0
"1366",2,3,1,2,10,21,0,20,0
"1367",2,3,1,2,11,1,0,20,0
"1368",2,3,1,2,11,2,0,20,0
"1369",2,3,1,2,11,3,0,20,0
"1370",2,3,1,2,11,4,0,20,0
"1371",2,3,1,2,11,5,0,20,0
"1372",2,3,1,2,11,6,0,20,0
"1373",2,3,1,2,11,7,0,20,0
"1374",2,3,1,2,11,8,0,20,0
"1375",2,3,1,2,11,9,0,20,0
"1376",2,3,1,2,11,10,0,20,0
"1377",2,3,1,2,11,11,0,20,0
"1378",2,3,1,2,11,12,0,20,0
"1379",2,3,1,2,11,13,0,20,0
"1380",2,3,1,2,11,14,0,20,0
"1381",2,3,1,2,11,15,0,20,0
"1382",2,3,1,2,11,16,0,20,0
"1383",2,3,1,2,11,17,0,20,0
"1384",2,3,1,2,11,18,0,20,0
"1385",2,3,1,2,11,19,0,20,0
"1386",2,3,1,2,11,20,0,20,0
"1387",2,3,1,2,11,21,0,20,0
"1388",2,3,1,2,12,1,0,20,0
"1389",2,3,1,2,12,2,0,20,0
"1390",2,3,1,2,12,3,0,20,0
"1391",2,3,1,2,12,4,0,20,0
"1392",2,3,1,2,12,5,0,20,0
"1393",2,3,1,2,12,6,0,20,0
"1394",2,3,1,2,12,7,0,20,0
"1395",2,3,1,2,12,8,0,20,0
"1396",2,3,1,2,12,9,0,20,0
"1397",2,3,1,2,12,10,0,20,0
"1398",2,3,1,2,12,11,0,20,0
"1399",2,3,1,2,12,12,0,20,0
"1400",2,3,1,2,12,13,0,20,0
"1401",2,3,1,2,12,14,0,20,0
"1402",2,3,1,2,12,15,0,20,0
"1403",2,3,1,2,12,16,0,20,0
"1404",2,3,1,2,12,17,0,20,0
"1405",2,3,1,2,12,18,0,20,0
"1406",2,3,1,2,12,19,0,20,0
"1407",2,3,1,2,12,20,0,20,0
"1408",2,3,1,2,12,21,0,20,0
"1409",3,1,1,1,1,1,0,20,0
"1410",3,1,1,1,1,2,0,20,0
"1411",3,1,1,1,1,3,0,20,0
"1412",3,1,1,1,1,4,0,20,0
"1413",3,1,1,1,1,5,0,20,0
"1414",3,1,1,1,1,6,0,20,0
"1415",3,1,1,1,1,7,0,20,0
"1416",3,1,1,1,1,8,0,20,0
"1417",3,1,1,1,1,9,0,20,0
"1418",3,1,1,1,1,10,0,20,0
"1419",3,1,1,1,2,1,0,20,0.0223207055615395
"1420",3,1,1,1,2,2,0,20,0
"1421",3,1,1,1,2,3,0,20,0
"1422",3,1,1,1,2,4,0,20,0
"1423",3,1,1,1,2,5,0,20,0
"1424",3,1,1,1,2,6,0,20,0
"1425",3,1,1,1,2,7,0,20,0
"1426",3,1,1,1,2,8,0,20,0
"1427",3,1,1,1,2,9,0,20,0
"1428",3,1,1,1,2,10,0,20,0
"1429",3,1,1,1,3,1,0,20,0.0165713000557905
"1430",3,1,1,1,3,2,0,20,0.00793487960905792
"1431",3,1,1,1,3,3,0,20,0
"1432",3,1,1,1,3,4,0,20,0
"1433",3,1,1,1,3,5,0,20,0
"1434",3,1,1,1,3,6,0,20,0
"1435",3,1,1,1,3,7,0,20,0
"1436",3,1,1,1,3,8,0,20,0
"1437",3,1,1,1,3,9,0,20,0
"1438",3,1,1,1,3,10,0,20,0
"1439",3,1,1,1,4,1,0,20,0.0243784186883113
"1440",3,1,1,1,4,2,0,20,0.0483478775437368
"1441",3,1,1,1,4,3,0,20,0
"1442",3,1,1,1,4,4,0,20,0
"1443",3,1,1,1,4,5,0,20,0
"1444",3,1,1,1,4,6,0,20,0
"1445",3,1,1,1,4,7,0,20,0
"1446",3,1,1,1,4,8,0,20,0
"1447",3,1,1,1,4,9,0,20,0
"1448",3,1,1,1,4,10,0,20,0
"1449",3,1,1,1,5,1,0,20,0.0207002791683434
"1450",3,1,1,1,5,2,0,20,0.0829174565569834
"1451",3,1,1,1,5,3,0,20,0.0140010445587167
"1452",3,1,1,1,5,4,0,20,0
"1453",3,1,1,1,5,5,0,20,0
"1454",3,1,1,1,5,6,0,20,0
"1455",3,1,1,1,5,7,0,20,0
"1456",3,1,1,1,5,8,0,20,0
"1457",3,1,1,1,5,9,0,20,0
"1458",3,1,1,1,5,10,0,20,0
"1459",3,1,1,1,6,1,0,20,0.0124094444974195
"1460",3,1,1,1,6,2,0,20,0.103378465265944
"1461",3,1,1,1,6,3,0,20,0.0252239385782769
"1462",3,1,1,1,6,4,0,20,0.00626112474170184
"1463",3,1,1,1,6,5,0,20,0
"1464",3,1,1,1,6,6,0,20,0
"1465",3,1,1,1,6,7,0,20,0
"1466",3,1,1,1,6,8,0,20,0
"1467",3,1,1,1,6,9,0,20,0
"1468",3,1,1,1,6,10,0,20,0
"1469",3,1,1,1,7,1,0,20,0.0108418790404415
"1470",3,1,1,1,7,2,0,20,0.120317148756495
"1471",3,1,1,1,7,3,0,20,0.0544659956560175
"1472",3,1,1,1,7,4,0,20,0
"1473",3,1,1,1,7,5,0,20,0
"1474",3,1,1,1,7,6,0,20,0
"1475",3,1,1,1,7,7,0,20,0
"1476",3,1,1,1,7,8,0,20,0
"1477",3,1,1,1,7,9,0,20,0
"1478",3,1,1,1,7,10,0,20,0
"1479",3,1,1,1,8,1,0,20,0.019440379744858
"1480",3,1,1,1,8,2,0,20,0.121371098784187
"1481",3,1,1,1,8,3,0,20,0.0761301322047907
"1482",3,1,1,1,8,4,0,20,0
"1483",3,1,1,1,8,5,0,20,0
"1484",3,1,1,1,8,6,0,20,0
"1485",3,1,1,1,8,7,0,20,0
"1486",3,1,1,1,8,8,0,20,0
"1487",3,1,1,1,8,9,0,20,0
"1488",3,1,1,1,8,10,0,20,0
"1489",3,1,1,1,9,1,0,20,0.0145022780533692
"1490",3,1,1,1,9,2,0,20,0.0841153970940813
"1491",3,1,1,1,9,3,0,20,0.0789871825999402
"1492",3,1,1,1,9,4,0,20,0.0436430522012197
"1493",3,1,1,1,9,5,0,20,0
"1494",3,1,1,1,9,6,0,20,0
"1495",3,1,1,1,9,7,0,20,0
"1496",3,1,1,1,9,8,0,20,0
"1497",3,1,1,1,9,9,0,20,0
"1498",3,1,1,1,9,10,0,20,0
"1499",3,1,1,1,10,1,0,20,0.00713196491771432
"1500",3,1,1,1,10,2,0,20,0.0575206766862469
"1501",3,1,1,1,10,3,0,20,0.0856499082244879
"1502",3,1,1,1,10,4,0,20,0.0243286991042467
"1503",3,1,1,1,10,5,0,20,0.0251040580720214
"1504",3,1,1,1,10,6,0,20,0
"1505",3,1,1,1,10,7,0,20,0
"1506",3,1,1,1,10,8,0,20,0
"1507",3,1,1,1,10,9,0,20,0
"1508",3,1,1,1,10,10,0,20,0
"1509",3,1,1,1,11,1,0,20,0.00680485748778761
"1510",3,1,1,1,11,2,0,20,0.0574213992244086
"1511",3,1,1,1,11,3,0,20,0.0580241073115831
"1512",3,1,1,1,11,4,0,20,0.0312994138715579
"1513",3,1,1,1,11,5,0,20,0.063609156961663
"1514",3,1,1,1,11,6,0,20,0
"1515",3,1,1,1,11,7,0,20,0
"1516",3,1,1,1,11,8,0,20,0
"1517",3,1,1,1,11,9,0,20,0
"1518",3,1,1,1,11,10,0,20,0
"1519",3,1,1,1,12,1,0,20,0.00804321420549271
"1520",3,1,1,1,12,2,0,20,0.0594132089016117
"1521",3,1,1,1,12,3,0,20,0.0625987289463432
"1522",3,1,1,1,12,4,0,20,0.0399577153258533
"1523",3,1,1,1,12,5,0,20,0.0271573450459216
"1524",3,1,1,1,12,6,0,20,0
"1525",3,1,1,1,12,7,0,20,0
"1526",3,1,1,1,12,8,0,20,0
"1527",3,1,1,1,12,9,0,20,0
"1528",3,1,1,1,12,10,0,20,0
"1529",3,1,1,1,13,1,0,20,0.008179978880394
"1530",3,1,1,1,13,2,0,20,0.0607350211925604
"1531",3,1,1,1,13,3,0,20,0.0739364514299743
"1532",3,1,1,1,13,4,0,20,0.0572315685602939
"1533",3,1,1,1,13,5,0,20,0.0584516152774082
"1534",3,1,1,1,13,6,0,20,0
"1535",3,1,1,1,13,7,0,20,0
"1536",3,1,1,1,13,8,0,20,0
"1537",3,1,1,1,13,9,0,20,0
"1538",3,1,1,1,13,10,0,20,0
"1539",3,1,1,1,14,1,0,20,0.000177704625486086
"1540",3,1,1,1,14,2,0,20,0.0350201889778992
"1541",3,1,1,1,14,3,0,20,0.0660204438291901
"1542",3,1,1,1,14,4,0,20,0.0908802315975007
"1543",3,1,1,1,14,5,0,20,0.0850659937325464
"1544",3,1,1,1,14,6,0,20,0
"1545",3,1,1,1,14,7,0,20,0.0606132150151553
"1546",3,1,1,1,14,8,0,20,0
"1547",3,1,1,1,14,9,0,20,0
"1548",3,1,1,1,14,10,0,20,0
"1549",3,1,1,1,15,1,0,20,0.0135225465113531
"1550",3,1,1,1,15,2,0,20,0.0343302232336967
"1551",3,1,1,1,15,3,0,20,0.0456601585922217
"1552",3,1,1,1,15,4,0,20,0.0498502839620678
"1553",3,1,1,1,15,5,0,20,0.0584887636069878
"1554",3,1,1,1,15,6,0,20,0
"1555",3,1,1,1,15,7,0,20,0
"1556",3,1,1,1,15,8,0,20,0
"1557",3,1,1,1,15,9,0,20,0
"1558",3,1,1,1,15,10,0,20,0
"1559",3,1,1,1,16,1,0,20,0.000608970307862814
"1560",3,1,1,1,16,2,0,20,0.0118551554426632
"1561",3,1,1,1,16,3,0,20,0.0259095980314228
"1562",3,1,1,1,16,4,0,20,0.0405752274730366
"1563",3,1,1,1,16,5,0,20,0.0768616002772816
"1564",3,1,1,1,16,6,0,20,0.0871981010359485
"1565",3,1,1,1,16,7,0,20,0.115798263844887
"1566",3,1,1,1,16,8,0,20,0.0370618635747102
"1567",3,1,1,1,16,9,0,20,0.0245379104867998
"1568",3,1,1,1,16,10,0,20,0.0151066059163146
"1569",3,1,1,1,17,1,0,20,0.000608970307862814
"1570",3,1,1,1,17,2,0,20,0.0118551554426632
"1571",3,1,1,1,17,3,0,20,0.0259095980314228
"1572",3,1,1,1,17,4,0,20,0.0405752274730366
"1573",3,1,1,1,17,5,0,20,0.0768616002772816
"1574",3,1,1,1,17,6,0,20,0.0871981010359485
"1575",3,1,1,1,17,7,0,20,0.115798263844887
"1576",3,1,1,1,17,8,0,20,0.0370618635747102
"1577",3,1,1,1,17,9,0,20,0.0245379104867998
"1578",3,1,1,1,17,10,0,20,0.0151066059163146
"1579",3,1,1,1,18,1,0,20,0.000608970307862814
"1580",3,1,1,1,18,2,0,20,0.0118551554426632
"1581",3,1,1,1,18,3,0,20,0.0259095980314228
"1582",3,1,1,1,18,4,0,20,0.0405752274730366
"1583",3,1,1,1,18,5,0,20,0.0768616002772816
"1584",3,1,1,1,18,6,0,20,0.0871981010359485
"1585",3,1,1,1,18,7,0,20,0.115798263844887
"1586",3,1,1,1,18,8,0,20,0.0370618635747102
"1587",3,1,1,1,18,9,0,20,0.0245379104867998
"1588",3,1,1,1,18,10,0,20,0.0151066059163146
"1589",3,1,1,1,19,1,0,20,0.000608970307862814
"1590",3,1,1,1,19,2,0,20,0.0118551554426632
"1591",3,1,1,1,19,3,0,20,0.0259095980314228
"1592",3,1,1,1,19,4,0,20,0.0405752274730366
"1593",3,1,1,1,19,5,0,20,0.0768616002772816
"1594",3,1,1,1,19,6,0,20,0.0871981010359485
"1595",3,1,1,1,19,7,0,20,0.115798263844887
"1596",3,1,1,1,19,8,0,20,0.0370618635747102
"1597",3,1,1,1,19,9,0,20,0.0245379104867998
"1598",3,1,1,1,19,10,0,20,0.0151066059163146
"1599",3,1,1,1,20,1,0,20,0.000608970307862814
"1600",3,1,1,1,20,2,0,20,0.0118551554426632
"1601",3,1,1,1,20,3,0,20,0.0259095980314228
"1602",3,1,1,1,20,4,0,20,0.0405752274730366
"1603",3,1,1,1,20,5,0,20,0.0768616002772816
"1604",3,1,1,1,20,6,0,20,0.0871981010359485
"1605",3,1,1,1,20,7,0,20,0.115798263844887
"1606",3,1,1,1,20,8,0,20,0.0370618635747102
"1607",3,1,1,1,20,9,0,20,0.0245379104867998
"1608",3,1,1,1,20,10,0,20,0.0151066059163146
"1609",3,1,1,1,21,1,0,20,0.000608970307862814
"1610",3,1,1,1,21,2,0,20,0.0118551554426632
"1611",3,1,1,1,21,3,0,20,0.0259095980314228
"1612",3,1,1,1,21,4,0,20,0.0405752274730366
"1613",3,1,1,1,21,5,0,20,0.0768616002772816
"1614",3,1,1,1,21,6,0,20,0.0871981010359485
"1615",3,1,1,1,21,7,0,20,0.115798263844887
"1616",3,1,1,1,21,8,0,20,0.0370618635747102
"1617",3,1,1,1,21,9,0,20,0.0245379104867998
"1618",3,1,1,1,21,10,0,20,0.0151066059163146
"1619",3,1,2,1,1,1,0,20,0
"1620",3,1,2,1,1,2,0,20,0
"1621",3,1,2,1,1,3,0,20,0
"1622",3,1,2,1,1,4,0,20,0
"1623",3,1,2,1,1,5,0,20,0
"1624",3,1,2,1,1,6,0,20,0
"1625",3,1,2,1,1,7,0,20,0
"1626",3,1,2,1,1,8,0,20,0
"1627",3,1,2,1,1,9,0,20,0
"1628",3,1,2,1,1,10,0,20,0
"1629",3,1,2,1,2,1,0,20,0
"1630",3,1,2,1,2,2,0,20,0
"1631",3,1,2,1,2,3,0,20,0
"1632",3,1,2,1,2,4,0,20,0
"1633",3,1,2,1,2,5,0,20,0
"1634",3,1,2,1,2,6,0,20,0
"1635",3,1,2,1,2,7,0,20,0
"1636",3,1,2,1,2,8,0,20,0
"1637",3,1,2,1,2,9,0,20,0
"1638",3,1,2,1,2,10,0,20,0
"1639",3,1,2,1,3,1,0,20,0
"1640",3,1,2,1,3,2,0,20,0
"1641",3,1,2,1,3,3,0,20,0
"1642",3,1,2,1,3,4,0,20,0
"1643",3,1,2,1,3,5,0,20,0
"1644",3,1,2,1,3,6,0,20,0
"1645",3,1,2,1,3,7,0,20,0
"1646",3,1,2,1,3,8,0,20,0
"1647",3,1,2,1,3,9,0,20,0
"1648",3,1,2,1,3,10,0,20,0
"1649",3,1,2,1,4,1,0,20,0
"1650",3,1,2,1,4,2,0,20,0
"1651",3,1,2,1,4,3,0,20,0
"1652",3,1,2,1,4,4,0,20,0
"1653",3,1,2,1,4,5,0,20,0
"1654",3,1,2,1,4,6,0,20,0
"1655",3,1,2,1,4,7,0,20,0
"1656",3,1,2,1,4,8,0,20,0
"1657",3,1,2,1,4,9,0,20,0
"1658",3,1,2,1,4,10,0,20,0
"1659",3,1,2,1,5,1,0,20,0
"1660",3,1,2,1,5,2,0,20,0
"1661",3,1,2,1,5,3,0,20,0
"1662",3,1,2,1,5,4,0,20,0
"1663",3,1,2,1,5,5,0,20,0
"1664",3,1,2,1,5,6,0,20,0
"1665",3,1,2,1,5,7,0,20,0
"1666",3,1,2,1,5,8,0,20,0
"1667",3,1,2,1,5,9,0,20,0
"1668",3,1,2,1,5,10,0,20,0
"1669",3,1,2,1,6,1,0,20,0
"1670",3,1,2,1,6,2,0,20,0
"1671",3,1,2,1,6,3,0,20,0
"1672",3,1,2,1,6,4,0,20,0
"1673",3,1,2,1,6,5,0,20,0
"1674",3,1,2,1,6,6,0,20,0
"1675",3,1,2,1,6,7,0,20,0
"1676",3,1,2,1,6,8,0,20,0
"1677",3,1,2,1,6,9,0,20,0
"1678",3,1,2,1,6,10,0,20,0
"1679",3,1,2,1,7,1,0,20,0
"1680",3,1,2,1,7,2,0,20,0
"1681",3,1,2,1,7,3,0,20,0
"1682",3,1,2,1,7,4,0,20,0
"1683",3,1,2,1,7,5,0,20,0
"1684",3,1,2,1,7,6,0,20,0
"1685",3,1,2,1,7,7,0,20,0
"1686",3,1,2,1,7,8,0,20,0
"1687",3,1,2,1,7,9,0,20,0
"1688",3,1,2,1,7,10,0,20,0
"1689",3,1,2,1,8,1,0,20,0
"1690",3,1,2,1,8,2,0,20,0
"1691",3,1,2,1,8,3,0,20,0
"1692",3,1,2,1,8,4,0,20,0
"1693",3,1,2,1,8,5,0,20,0
"1694",3,1,2,1,8,6,0,20,0
"1695",3,1,2,1,8,7,0,20,0
"1696",3,1,2,1,8,8,0,20,0
"1697",3,1,2,1,8,9,0,20,0
"1698",3,1,2,1,8,10,0,20,0
"1699",3,1,2,1,9,1,0,20,0
"1700",3,1,2,1,9,2,0,20,0
"1701",3,1,2,1,9,3,0,20,0
"1702",3,1,2,1,9,4,0,20,0
"1703",3,1,2,1,9,5,0,20,0
"1704",3,1,2,1,9,6,0,20,0
"1705",3,1,2,1,9,7,0,20,0
"1706",3,1,2,1,9,8,0,20,0
"1707",3,1,2,1,9,9,0,20,0
"1708",3,1,2,1,9,10,0,20,0
"1709",3,1,2,1,10,1,0,20,0
"1710",3,1,2,1,10,2,0,20,0
"1711",3,1,2,1,10,3,0,20,0
"1712",3,1,2,1,10,4,0,20,0
"1713",3,1,2,1,10,5,0,20,0
"1714",3,1,2,1,10,6,0,20,0
"1715",3,1,2,1,10,7,0,20,0
"1716",3,1,2,1,10,8,0,20,0
"1717",3,1,2,1,10,9,0,20,0
"1718",3,1,2,1,10,10,0,20,0
"1719",3,1,2,1,11,1,0,20,0
"1720",3,1,2,1,11,2,0,20,0
"1721",3,1,2,1,11,3,0,20,0
"1722",3,1,2,1,11,4,0,20,0
"1723",3,1,2,1,11,5,0,20,0
"1724",3,1,2,1,11,6,0,20,0
"1725",3,1,2,1,11,7,0,20,0
"1726",3,1,2,1,11,8,0,20,0
"1727",3,1,2,1,11,9,0,20,0
"1728",3,1,2,1,11,10,0,20,0
"1729",3,1,2,1,12,1,0,20,0
"1730",3,1,2,1,12,2,0,20,0
"1731",3,1,2,1,12,3,0,20,0
"1732",3,1,2,1,12,4,0,20,0
"1733",3,1,2,1,12,5,0,20,0
"1734",3,1,2,1,12,6,0,20,0
"1735",3,1,2,1,12,7,0,20,0
"1736",3,1,2,1,12,8,0,20,0
"1737",3,1,2,1,12,9,0,20,0
"1738",3,1,2,1,12,10,0,20,0
"1739",3,1,2,1,13,1,0,20,0
"1740",3,1,2,1,13,2,0,20,0
"1741",3,1,2,1,13,3,0,20,0
"1742",3,1,2,1,13,4,0,20,0
"1743",3,1,2,1,13,5,0,20,0
"1744",3,1,2,1,13,6,0,20,0
"1745",3,1,2,1,13,7,0,20,0
"1746",3,1,2,1,13,8,0,20,0
"1747",3,1,2,1,13,9,0,20,0
"1748",3,1,2,1,13,10,0,20,0
"1749",3,1,2,1,14,1,0,20,0
"1750",3,1,2,1,14,2,0,20,0
"1751",3,1,2,1,14,3,0,20,0
"1752",3,1,2,1,14,4,0,20,0
"1753",3,1,2,1,14,5,0,20,0
"1754",3,1,2,1,14,6,0,20,0
"1755",3,1,2,1,14,7,0,20,0
"1756",3,1,2,1,14,8,0,20,0
"1757",3,1,2,1,14,9,0,20,0
"1758",3,1,2,1,14,10,0,20,0
"1759",3,1,2,1,15,1,0,20,0
"1760",3,1,2,1,15,2,0,20,0
"1761",3,1,2,1,15,3,0,20,0
"1762",3,1,2,1,15,4,0,20,0
"1763",3,1,2,1,15,5,0,20,0
"1764",3,1,2,1,15,6,0,20,0
"1765",3,1,2,1,15,7,0,20,0
"1766",3,1,2,1,15,8,0,20,0
"1767",3,1,2,1,15,9,0,20,0
"1768",3,1,2,1,15,10,0,20,0
"1769",3,1,2,1,16,1,0,20,0
"1770",3,1,2,1,16,2,0,20,0
"1771",3,1,2,1,16,3,0,20,0
"1772",3,1,2,1,16,4,0,20,0
"1773",3,1,2,1,16,5,0,20,0
"1774",3,1,2,1,16,6,0,20,0
"1775",3,1,2,1,16,7,0,20,0
"1776",3,1,2,1,16,8,0,20,0
"1777",3,1,2,1,16,9,0,20,0
"1778",3,1,2,1,16,10,0,20,0
"1779",3,1,2,1,17,1,0,20,0
"1780",3,1,2,1,17,2,0,20,0
"1781",3,1,2,1,17,3,0,20,0
"1782",3,1,2,1,17,4,0,20,0
"1783",3,1,2,1,17,5,0,20,0
"1784",3,1,2,1,17,6,0,20,0
"1785",3,1,2,1,17,7,0,20,0
"1786",3,1,2,1,17,8,0,20,0
"1787",3,1,2,1,17,9,0,20,0
"1788",3,1,2,1,17,10,0,20,0
"1789",3,1,2,1,18,1,0,20,0
"1790",3,1,2,1,18,2,0,20,0
"1791",3,1,2,1,18,3,0,20,0
"1792",3,1,2,1,18,4,0,20,0
"1793",3,1,2,1,18,5,0,20,0
"1794",3,1,2,1,18,6,0,20,0
"1795",3,1,2,1,18,7,0,20,0
"1796",3,1,2,1,18,8,0,20,0
"1797",3,1,2,1,18,9,0,20,0
"1798",3,1,2,1,18,10,0,20,0
"1799",3,1,2,1,19,1,0,20,0
"1800",3,1,2,1,19,2,0,20,0
"1801",3,1,2,1,19,3,0,20,0
"1802",3,1,2,1,19,4,0,20,0
"1803",3,1,2,1,19,5,0,20,0
"1804",3,1,2,1,19,6,0,20,0
"1805",3,1,2,1,19,7,0,20,0
"1806",3,1,2,1,19,8,0,20,0
"1807",3,1,2,1,19,9,0,20,0
"1808",3,1,2,1,19,10,0,20,0
"1809",3,1,2,1,20,1,0,20,0
"1810",3,1,2,1,20,2,0,20,0
"1811",3,1,2,1,20,3,0,20,0
"1812",3,1,2,1,20,4,0,20,0
"1813",3,1,2,1,20,5,0,20,0
"1814",3,1,2,1,20,6,0,20,0
"1815",3,1,2,1,20,7,0,20,0
"1816",3,1,2,1,20,8,0,20,0
"1817",3,1,2,1,20,9,0,20,0
"1818",3,1,2,1,20,10,0,20,0
"1819",3,1,2,1,21,1,0,20,0
"1820",3,1,2,1,21,2,0,20,0
"1821",3,1,2,1,21,3,0,20,0
"1822",3,1,2,1,21,4,0,20,0
"1823",3,1,2,1,21,5,0,20,0
"1824",3,1,2,1,21,6,0,20,0
"1825",3,1,2,1,21,7,0,20,0
"1826",3,1,2,1,21,8,0,20,0
"1827",3,1,2,1,21,9,0,20,0
"1828",3,1,2,1,21,10,0,20,0
"1829",3,2,1,1,1,1,0,20,0
"1830",3,2,1,1,1,2,0,20,0
"1831",3,2,1,1,1,3,0,20,0
"1832",3,2,1,1,1,4,0,20,0
"1833",3,2,1,1,1,5,0,20,0
"1834",3,2,1,1,1,6,0,20,0
"1835",3,2,1,1,1,7,0,20,0
"1836",3,2,1,1,1,8,0,20,0
"1837",3,2,1,1,1,9,0,20,0
"1838",3,2,1,1,1,10,0,20,0
"1839",3,2,1,1,1,11,0,20,0
"1840",3,2,1,1,1,12,0,20,0
"1841",3,2,1,1,2,1,0,20,0
"1842",3,2,1,1,2,2,0,20,0
"1843",3,2,1,1,2,3,0,20,0
"1844",3,2,1,1,2,4,0,20,0
"1845",3,2,1,1,2,5,0,20,0
"1846",3,2,1,1,2,6,0,20,0
"1847",3,2,1,1,2,7,0,20,0
"1848",3,2,1,1,2,8,0,20,0
"1849",3,2,1,1,2,9,0,20,0
"1850",3,2,1,1,2,10,0,20,0
