ParName   Value   Gradient
log_selcoffs_fsh[1](35,7)      0.50446  4.82873e-07
log_selcoffs_fsh[1](35,8)     0.394211  3.87837e-07
log_selcoffs_fsh[1](35,9)      0.42099 -4.11793e-07
log_selcoffs_fsh[1](35,10)     0.312319 -1.69714e-08
log_selcoffs_fsh[1](36,1)     -5.49812  1.90451e-08
log_selcoffs_fsh[1](36,2)     -3.20295 -4.25303e-07
log_selcoffs_fsh[1](36,3)     -1.28446  2.41712e-07
log_selcoffs_fsh[1](36,4)    -0.472827  8.72201e-08
log_selcoffs_fsh[1](36,5)    0.0349277  2.95314e-07
log_selcoffs_fsh[1](36,6)     0.418984  1.45363e-07
log_selcoffs_fsh[1](36,7)     0.499745 -4.03678e-07
log_selcoffs_fsh[1](36,8)     0.429505  2.80328e-07
log_selcoffs_fsh[1](36,9)     0.473954 -4.26312e-07
log_selcoffs_fsh[1](36,10)     0.535401    3.111e-07
log_selcoffs_fsh[1](37,1)     -5.67239 -1.04971e-07
log_selcoffs_fsh[1](37,2)     -3.14696   6.9501e-07
log_selcoffs_fsh[1](37,3)     -0.83849 -2.81541e-07
log_selcoffs_fsh[1](37,4)   -0.0803076  1.94511e-07
log_selcoffs_fsh[1](37,5)    0.0107033 -3.58197e-07
log_selcoffs_fsh[1](37,6)     0.287572 -7.70431e-08
log_selcoffs_fsh[1](37,7)     0.444609  1.93531e-07
log_selcoffs_fsh[1](37,8)     0.441128  2.97845e-07
log_selcoffs_fsh[1](37,9)     0.463057  4.03532e-07
log_selcoffs_fsh[1](37,10)     0.439011  2.92682e-07
log_selcoffs_fsh[1](38,1)     -5.81809 -2.61422e-07
log_selcoffs_fsh[1](38,2)     -3.22173 -7.12505e-07
log_selcoffs_fsh[1](38,3)  -0.00309068  7.06316e-07
log_selcoffs_fsh[1](38,4)    -0.365748  7.52859e-07
log_selcoffs_fsh[1](38,5)    0.0579166  3.51945e-07
log_selcoffs_fsh[1](38,6)     0.265936 -2.97418e-07
log_selcoffs_fsh[1](38,7)     0.242483  9.70338e-07
log_selcoffs_fsh[1](38,8)     0.415583 -4.97833e-07
log_selcoffs_fsh[1](38,9)      0.52235 -3.41277e-07
log_selcoffs_fsh[1](38,10)      0.35531 -2.62696e-08
log_selcoffs_fsh[1](39,1)     -5.85624 -2.78131e-07
log_selcoffs_fsh[1](39,2)     -3.51621  1.26191e-06
log_selcoffs_fsh[1](39,3)     -1.26295 -2.16645e-07
log_selcoffs_fsh[1](39,4)    -0.477865 -3.95665e-08
log_selcoffs_fsh[1](39,5)   -0.0764466  2.06108e-07
log_selcoffs_fsh[1](39,6)     0.260076 -1.04517e-07
log_selcoffs_fsh[1](39,7)     0.486426 -7.54272e-07
log_selcoffs_fsh[1](39,8)     0.750308 -6.62791e-07
log_selcoffs_fsh[1](39,9)      0.64692  7.38835e-07
log_selcoffs_fsh[1](39,10)      0.17166  1.32583e-07
log_selcoffs_fsh[1](40,1)      -5.8779 -2.45769e-08
log_selcoffs_fsh[1](40,2)     -3.59804 -3.03237e-07
log_selcoffs_fsh[1](40,3)     -1.59818 -2.07629e-07
log_selcoffs_fsh[1](40,4)    -0.450639 -1.25495e-07
log_selcoffs_fsh[1](40,5)    -0.243203  4.49195e-07
log_selcoffs_fsh[1](40,6)     0.181988  2.69404e-07
log_selcoffs_fsh[1](40,7)     0.523959 -3.07904e-07
log_selcoffs_fsh[1](40,8)     0.721349  3.28569e-07
log_selcoffs_fsh[1](40,9)     0.803446  -1.1401e-07
log_selcoffs_fsh[1](40,10)     0.154862  2.46619e-07
log_selcoffs_fsh[1](41,1)     -5.88656  6.51458e-08
log_selcoffs_fsh[1](41,2)     -3.60454  7.89476e-07
log_selcoffs_fsh[1](41,3)     -1.62735 -2.74307e-07
log_selcoffs_fsh[1](41,4)    -0.477249 -5.64828e-07
log_selcoffs_fsh[1](41,5)   -0.0740391 -4.22979e-07
log_selcoffs_fsh[1](41,6)     0.208262 -8.00253e-08
log_selcoffs_fsh[1](41,7)     0.579751  3.39035e-07
log_selcoffs_fsh[1](41,8)     0.627454  8.23128e-07
log_selcoffs_fsh[1](41,9)     0.689618  4.12403e-07
log_selcoffs_fsh[1](41,10)     0.293811 -2.67572e-07
log_selcoffs_fsh[1](42,1)     -5.94333 -2.59573e-08
log_selcoffs_fsh[1](42,2)     -3.61806 -5.84117e-07
log_selcoffs_fsh[1](42,3)     -1.45467  3.97779e-08
log_selcoffs_fsh[1](42,4)    -0.584242 -2.18977e-07
log_selcoffs_fsh[1](42,5)     0.120732  3.69462e-07
log_selcoffs_fsh[1](42,6)     0.346936  5.04998e-07
log_selcoffs_fsh[1](42,7)     0.445126  3.14765e-07
log_selcoffs_fsh[1](42,8)     0.679356 -3.52817e-07
log_selcoffs_fsh[1](42,9)     0.622215  2.39384e-07
log_selcoffs_fsh[1](42,10)     0.215228 -2.18725e-07
log_selcoffs_fsh[1](43,1)     -5.97064  2.37154e-07
log_selcoffs_fsh[1](43,2)     -3.70673 -3.90202e-07
log_selcoffs_fsh[1](43,3)     -1.66857  1.36877e-07
log_selcoffs_fsh[1](43,4)    -0.456769 -1.00694e-07
log_selcoffs_fsh[1](43,5)     0.076185  -4.9495e-07
log_selcoffs_fsh[1](43,6)     0.410931  3.61633e-07
log_selcoffs_fsh[1](43,7)      0.58682  2.10174e-07
log_selcoffs_fsh[1](43,8)     0.636995   5.7374e-07
log_selcoffs_fsh[1](43,9)     0.554481 -1.07927e-06
log_selcoffs_fsh[1](43,10)     0.125376  1.33628e-07
log_selcoffs_fsh[1](44,1)     -5.99543  -3.2302e-07
log_selcoffs_fsh[1](44,2)     -3.72266  2.36526e-07
log_selcoffs_fsh[1](44,3)     -1.55156 -9.99308e-07
log_selcoffs_fsh[1](44,4)    -0.525899 -3.43479e-07
log_selcoffs_fsh[1](44,5)   -0.0706687 -5.71371e-07
log_selcoffs_fsh[1](44,6)      0.33132  9.63419e-07
log_selcoffs_fsh[1](44,7)     0.599041 -3.51057e-07
log_selcoffs_fsh[1](44,8)     0.777914 -7.14957e-08
log_selcoffs_fsh[1](44,9)     0.571146  3.81436e-07
log_selcoffs_fsh[1](44,10)    0.0753209  4.11822e-07
log_selcoffs_fsh[1](45,1)     -6.00653  2.99477e-07
log_selcoffs_fsh[1](45,2)     -3.75985  3.16617e-07
log_selcoffs_fsh[1](45,3)     -1.68624 -1.73241e-07
log_selcoffs_fsh[1](45,4)    -0.562672 -8.17857e-07
log_selcoffs_fsh[1](45,5)   -0.0699616  5.52227e-07
log_selcoffs_fsh[1](45,6)     0.139844 -2.65857e-07
log_selcoffs_fsh[1](45,7)      0.53942  -1.0315e-07
log_selcoffs_fsh[1](45,8)     0.844964  9.32533e-08
log_selcoffs_fsh[1](45,9)     0.721946 -8.25242e-07
log_selcoffs_fsh[1](45,10)      0.03487 -7.04625e-08
rec_dev_future(2023)            0            0
rec_dev_future(2024)            0            0
rec_dev_future(2025)            0            0
rec_dev_future(2026)            0            0
rec_dev_future(2027)            0            0
rec_dev_future(2028)            0            0
rec_dev_future(2029)            0            0
rec_dev_future(2030)            0            0
rec_dev_future(2031)            0            0
rec_dev_future(2032)            0            0
log_q_ind[1]     0.447267  6.57583e-08
log_selcoffs_ind[1](1,1)     -4.04384  3.05843e-07
log_selcoffs_ind[1](1,2)     -1.76352 -1.51401e-08
log_selcoffs_ind[1](1,3)    -0.344651 -8.71541e-08
log_selcoffs_ind[1](1,4)   0.00439625  1.54689e-07
log_selcoffs_ind[1](1,5)   -0.0353852  1.18596e-07
log_selcoffs_ind[1](1,6)    0.0586076  -2.0144e-07
log_selcoffs_ind[1](1,7)     0.355556 -3.49194e-07
log_selcoffs_ind[1](1,8)     0.518931 -3.43665e-07
log_selcoffs_ind[1](1,9)     0.453423  4.51736e-08
log_selcoffs_ind[1](1,10)     0.330505 -3.26727e-07
repl_F    0.0744798  1.33664e-06
