"","REGION","CEATTLE_PRED","CEATTLE_PREY","preyNum","ageLenbin_pred","Lbin_pred","ageLenbin_prey","Lbin_prey","mnMONTH","PredL_mn","PreyL_mn","sumCNT","sumPred","TotpreyWt_kg_sum","TotpreyWt_kg_prop","Est_Prey_wt_by_length","Est_prop_by_wt_prey"
"1565","GOA","P. Cod","ArrowtoothF","3","3","45.4953310737585","8","48.7662311641604","-999","-999","-999","0","0","0",0,0,0
"1566","GOA","P. Cod","ArrowtoothF","3","3","45.4953310737585","9","51.2819975309169","-999","-999","-999","0","0","0",0,0,0
"1567","GOA","P. Cod","ArrowtoothF","3","3","45.4953310737585","10","53.4397722662296","-999","-999","-999","0","0","0",0,0,0
"1568","GOA","P. Cod","ArrowtoothF","3","3","45.4953310737585","11","55.2904973056762","-999","-999","-999","0","0","0",0,0,0
"1569","GOA","P. Cod","ArrowtoothF","3","3","45.4953310737585","12","56.8778655863315","-999","-999","-999","0","0","0",0,0,0
"1570","GOA","P. Cod","ArrowtoothF","3","3","45.4953310737585","13","58.2393525737146","-999","-999","-999","0","0","0",0,0,0
"1571","GOA","P. Cod","ArrowtoothF","3","3","45.4953310737585","14","59.4071010032398","-999","-999","-999","0","0","0",0,0,0
"1572","GOA","P. Cod","ArrowtoothF","3","3","45.4953310737585","15","60.4086797236355","-999","-999","-999","0","0","0",0,0,0
"1573","GOA","P. Cod","ArrowtoothF","3","3","45.4953310737585","16","61.2677345575242","-999","-999","-999","0","0","0",0,0,0
"1574","GOA","P. Cod","ArrowtoothM","4","3","45.4953310737585","2","22.3349189209266","-999","-999","-999","0","0","0",0,0,0
"1575","GOA","P. Cod","ArrowtoothM","4","3","45.4953310737585","3","27.6119956170738","-999","-999","-999","0","0","0",0,0,0
"1576","GOA","P. Cod","ArrowtoothM","4","3","45.4953310737585","4","31.8634974304138","-999","-999","-999","0","0","0",0,0,0
"1577","GOA","P. Cod","ArrowtoothM","4","3","45.4953310737585","5","35.2887399860187","-999","-999","-999","0","0","0",0,0,0
"1578","GOA","P. Cod","ArrowtoothM","4","3","45.4953310737585","6","38.0483028604631","-999","-999","-999","0","0","0",0,0,0
"1579","GOA","P. Cod","ArrowtoothM","4","3","45.4953310737585","7","40.2715577495369","-999","-999","-999","0","0","0",0,0,0
"1580","GOA","P. Cod","ArrowtoothM","4","3","45.4953310737585","8","42.0627335721881","-999","-999","-999","0","0","0",0,0,0
"1581","GOA","P. Cod","ArrowtoothM","4","3","45.4953310737585","9","43.505802850217","-999","-999","-999","0","0","0",0,0,0
"1582","GOA","P. Cod","ArrowtoothM","4","3","45.4953310737585","10","44.6684184432014","-999","-999","-999","0","0","0",0,0,0
"1583","GOA","P. Cod","ArrowtoothM","4","3","45.4953310737585","11","45.6050851976185","-999","-999","-999","0","0","0",0,0,0
"1584","GOA","P. Cod","ArrowtoothM","4","3","45.4953310737585","12","46.3597152009701","-999","-999","-999","0","0","0",0,0,0
"1585","GOA","P. Cod","P. HalibutF","5","3","45.4953310737585","1","0","-999","-999","-999","0","0","0",0,0,0
"1586","GOA","P. Cod","P. HalibutF","5","3","45.4953310737585","2","20.98414476","-999","-999","-999","0","0","0",0,0,0
"1587","GOA","P. Cod","P. HalibutF","5","3","45.4953310737585","3","26.05467079","-999","-999","-999","0","0","0",0,0,0
"1588","GOA","P. Cod","P. HalibutF","5","3","45.4953310737585","4","38.95059085","-999","-999","-999","0","0","0",0,0,0
"1589","GOA","P. Cod","P. HalibutF","5","3","45.4953310737585","5","48.59624731","-999","-999","-999","0","0","0",0,0,0
"1590","GOA","P. Cod","P. HalibutF","5","3","45.4953310737585","6","65.45655466","-999","-999","-999","0","0","0",0,0,0
"1591","GOA","P. Cod","P. HalibutF","5","3","45.4953310737585","7","81.01367555","-999","-999","-999","0","0","0",0,0,0
"1592","GOA","P. Cod","P. HalibutF","5","3","45.4953310737585","8","84.96023659","-999","-999","-999","0","0","0",0,0,0
"1593","GOA","P. Cod","P. HalibutF","5","3","45.4953310737585","9","91.1632273","-999","-999","-999","0","0","0",0,0,0
"1594","GOA","P. Cod","P. HalibutF","5","3","45.4953310737585","10","96.18399758","-999","-999","-999","0","0","0",0,0,0
"1595","GOA","P. Cod","P. HalibutF","5","3","45.4953310737585","11","101.9296683","-999","-999","-999","0","0","0",0,0,0
"1596","GOA","P. Cod","P. HalibutF","5","3","45.4953310737585","12","109.759309","-999","-999","-999","0","0","0",0,0,0
"1597","GOA","P. Cod","P. HalibutF","5","3","45.4953310737585","13","115.4166574","-999","-999","-999","0","0","0",0,0,0
"1598","GOA","P. Cod","P. HalibutF","5","3","45.4953310737585","14","120.9402115","-999","-999","-999","0","0","0",0,0,0
"1599","GOA","P. Cod","P. HalibutF","5","3","45.4953310737585","15","124.4322066","-999","-999","-999","0","0","0",0,0,0
"1600","GOA","P. Cod","P. HalibutF","5","3","45.4953310737585","16","131.5274968","-999","-999","-999","0","0","0",0,0,0
"1601","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","1","0","-999","-999","-999","0","0","0",0,0,0
"1602","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","2","22.46023889","-999","-999","-999","0","0","0",0,0,0
"1603","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","3","27.70955325","-999","-999","-999","0","0","0",0,0,0
"1604","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","4","38.07012417","-999","-999","-999","0","0","0",0,0,0
"1605","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","5","47.2093022","-999","-999","-999","0","0","0",0,0,0
"1606","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","6","59.74949349","-999","-999","-999","0","0","0",0,0,0
"1607","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","7","71.18448793","-999","-999","-999","0","0","0",0,0,0
"1608","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","8","74.64537761","-999","-999","-999","0","0","0",0,0,0
"1609","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","9","79.12410539","-999","-999","-999","0","0","0",0,0,0
"1610","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","10","83.35769724","-999","-999","-999","0","0","0",0,0,0
"1611","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","11","86.21980379","-999","-999","-999","0","0","0",0,0,0
"1612","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","12","90.12457879","-999","-999","-999","0","0","0",0,0,0
"1613","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","13","91.19153085","-999","-999","-999","0","0","0",0,0,0
"1614","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","14","94.27554381","-999","-999","-999","0","0","0",0,0,0
"1615","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","15","96.26814735","-999","-999","-999","0","0","0",0,0,0
"1616","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","16","98.24412573","-999","-999","-999","0","0","0",0,0,0
"1617","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","17","102.0207376","-999","-999","-999","0","0","0",0,0,0
"1618","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","18","103.6909081","-999","-999","-999","0","0","0",0,0,0
"1619","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","19","104.9241492","-999","-999","-999","0","0","0",0,0,0
"1620","GOA","P. Cod","P. HalibutM","6","3","45.4953310737585","20","110.9688789","-999","-999","-999","0","0","0",0,0,0
"1621","GOA","P. Cod","W. Pollock","1","4","55.1269896899958","3","38.6916581849129","-999","-999","-999","0","0","0",0,0,0
"1622","GOA","P. Cod","W. Pollock","1","4","55.1269896899958","4","45.5621373833244","-999","-999","-999","0","0","0",0,0,0
"1623","GOA","P. Cod","W. Pollock","1","4","55.1269896899958","5","50.6519135583224","-999","-999","-999","0","0","0",0,0,0
"1624","GOA","P. Cod","W. Pollock","1","4","55.1269896899958","6","54.4225124879526","-999","-999","-999","0","0","0",0,0,0
"1625","GOA","P. Cod","W. Pollock","1","4","55.1269896899958","7","57.2158408779056","-999","-999","-999","0","0","0",0,0,0
"1626","GOA","P. Cod","W. Pollock","1","4","55.1269896899958","8","59.2851894455303","-999","-999","-999","0","0","0",0,0,0
"1627","GOA","P. Cod","W. Pollock","1","4","55.1269896899958","9","60.8182005693683","-999","-999","-999","0","0","0",0,0,0
"1628","GOA","P. Cod","W. Pollock","1","4","55.1269896899958","10","61.9538831424153","-999","-999","-999","0","0","0",0,0,0
"1629","GOA","P. Cod","P. Cod","2","4","55.1269896899958","2","33.7711268114881","-999","-999","-999","0","0","0",0,0,0
"1630","GOA","P. Cod","P. Cod","2","4","55.1269896899958","3","45.4953310737585","-999","-999","-999","0","0","0",0,0,0
"1631","GOA","P. Cod","P. Cod","2","4","55.1269896899958","4","55.1269896899958","-999","-999","-999","0","0","0",0,0,0
"1632","GOA","P. Cod","P. Cod","2","4","55.1269896899958","5","63.0395819328892","-999","-999","-999","0","0","0",0,0,0
"1633","GOA","P. Cod","P. Cod","2","4","55.1269896899958","6","69.5399281865188","-999","-999","-999","0","0","0",0,0,0
"1634","GOA","P. Cod","P. Cod","2","4","55.1269896899958","7","74.8800872797699","-999","-999","-999","0","0","0",0,0,0
"1635","GOA","P. Cod","P. Cod","2","4","55.1269896899958","8","79.2671303738681","-999","-999","-999","0","0","0",0,0,0
"1636","GOA","P. Cod","P. Cod","2","4","55.1269896899958","9","82.8711703984056","-999","-999","-999","0","0","0",0,0,0
"1637","GOA","P. Cod","P. Cod","2","4","55.1269896899958","10","85.8319583870037","-999","-999","-999","0","0","0",0,0,0
"1638","GOA","P. Cod","P. Cod","2","4","55.1269896899958","11","88.2643024935461","-999","-999","-999","0","0","0",0,0,0
"1639","GOA","P. Cod","P. Cod","2","4","55.1269896899958","12","90.2625198179257","-999","-999","-999","0","0","0",0,0,0
"1640","GOA","P. Cod","ArrowtoothF","3","4","55.1269896899958","2","22.0384843490003","-999","-999","-999","0","0","0",0,0,0
"1641","GOA","P. Cod","ArrowtoothF","3","4","55.1269896899958","3","28.3575886622413","-999","-999","-999","0","0","0",0,0,0
"1642","GOA","P. Cod","ArrowtoothF","3","4","55.1269896899958","4","33.7774892607602","-999","-999","-999","0","0","0",0,0,0
"1643","GOA","P. Cod","ArrowtoothF","3","4","55.1269896899958","5","38.4261421459915","-999","-999","-999","0","0","0",0,0,0
"1644","GOA","P. Cod","ArrowtoothF","3","4","55.1269896899958","6","42.4132952781495","-999","-999","-999","0","0","0",0,0,0
"1645","GOA","P. Cod","ArrowtoothF","3","4","55.1269896899958","7","45.8330795665791","-999","-999","-999","0","0","0",0,0,0
"1646","GOA","P. Cod","ArrowtoothF","3","4","55.1269896899958","8","48.7662311641604","-999","-999","-999","0","0","0",0,0,0
"1647","GOA","P. Cod","ArrowtoothF","3","4","55.1269896899958","9","51.2819975309169","-999","-999","-999","0","0","0",0,0,0
"1648","GOA","P. Cod","ArrowtoothF","3","4","55.1269896899958","10","53.4397722662296","-999","-999","-999","0","0","0",0,0,0
"1649","GOA","P. Cod","ArrowtoothF","3","4","55.1269896899958","11","55.2904973056762","-999","-999","-999","0","0","0",0,0,0
"1650","GOA","P. Cod","ArrowtoothF","3","4","55.1269896899958","12","56.8778655863315","-999","-999","-999","0","0","0",0,0,0
"1651","GOA","P. Cod","ArrowtoothF","3","4","55.1269896899958","13","58.2393525737146","-999","-999","-999","0","0","0",0,0,0
"1652","GOA","P. Cod","ArrowtoothF","3","4","55.1269896899958","14","59.4071010032398","-999","-999","-999","0","0","0",0,0,0
"1653","GOA","P. Cod","ArrowtoothF","3","4","55.1269896899958","15","60.4086797236355","-999","-999","-999","0","0","0",0,0,0
"1654","GOA","P. Cod","ArrowtoothF","3","4","55.1269896899958","16","61.2677345575242","-999","-999","-999","0","0","0",0,0,0
"1655","GOA","P. Cod","ArrowtoothM","4","4","55.1269896899958","2","22.3349189209266","-999","-999","-999","0","0","0",0,0,0
"1656","GOA","P. Cod","ArrowtoothM","4","4","55.1269896899958","3","27.6119956170738","-999","-999","-999","0","0","0",0,0,0
"1657","GOA","P. Cod","ArrowtoothM","4","4","55.1269896899958","4","31.8634974304138","-999","-999","-999","0","0","0",0,0,0
"1658","GOA","P. Cod","ArrowtoothM","4","4","55.1269896899958","5","35.2887399860187","-999","-999","-999","0","0","0",0,0,0
"1659","GOA","P. Cod","ArrowtoothM","4","4","55.1269896899958","6","38.0483028604631","-999","-999","-999","0","0","0",0,0,0
"1660","GOA","P. Cod","ArrowtoothM","4","4","55.1269896899958","7","40.2715577495369","-999","-999","-999","0","0","0",0,0,0
"1661","GOA","P. Cod","ArrowtoothM","4","4","55.1269896899958","8","42.0627335721881","-999","-999","-999","0","0","0",0,0,0
"1662","GOA","P. Cod","ArrowtoothM","4","4","55.1269896899958","9","43.505802850217","-999","-999","-999","0","0","0",0,0,0
"1663","GOA","P. Cod","ArrowtoothM","4","4","55.1269896899958","10","44.6684184432014","-999","-999","-999","0","0","0",0,0,0
"1664","GOA","P. Cod","ArrowtoothM","4","4","55.1269896899958","11","45.6050851976185","-999","-999","-999","0","0","0",0,0,0
"1665","GOA","P. Cod","ArrowtoothM","4","4","55.1269896899958","12","46.3597152009701","-999","-999","-999","0","0","0",0,0,0
"1666","GOA","P. Cod","P. HalibutF","5","4","55.1269896899958","2","20.98414476","-999","-999","-999","0","0","0",0,0,0
"1667","GOA","P. Cod","P. HalibutF","5","4","55.1269896899958","3","26.05467079","-999","-999","-999","0","0","0",0,0,0
"1668","GOA","P. Cod","P. HalibutF","5","4","55.1269896899958","4","38.95059085","-999","-999","-999","0","0","0",0,0,0
"1669","GOA","P. Cod","P. HalibutF","5","4","55.1269896899958","5","48.59624731","-999","-999","-999","0","0","0",0,0,0
"1670","GOA","P. Cod","P. HalibutF","5","4","55.1269896899958","6","65.45655466","-999","-999","-999","0","0","0",0,0,0
"1671","GOA","P. Cod","P. HalibutF","5","4","55.1269896899958","7","81.01367555","-999","-999","-999","0","0","0",0,0,0
"1672","GOA","P. Cod","P. HalibutF","5","4","55.1269896899958","8","84.96023659","-999","-999","-999","0","0","0",0,0,0
"1673","GOA","P. Cod","P. HalibutF","5","4","55.1269896899958","9","91.1632273","-999","-999","-999","0","0","0",0,0,0
"1674","GOA","P. Cod","P. HalibutF","5","4","55.1269896899958","10","96.18399758","-999","-999","-999","0","0","0",0,0,0
"1675","GOA","P. Cod","P. HalibutF","5","4","55.1269896899958","11","101.9296683","-999","-999","-999","0","0","0",0,0,0
"1676","GOA","P. Cod","P. HalibutF","5","4","55.1269896899958","12","109.759309","-999","-999","-999","0","0","0",0,0,0
"1677","GOA","P. Cod","P. HalibutF","5","4","55.1269896899958","13","115.4166574","-999","-999","-999","0","0","0",0,0,0
"1678","GOA","P. Cod","P. HalibutF","5","4","55.1269896899958","14","120.9402115","-999","-999","-999","0","0","0",0,0,0
"1679","GOA","P. Cod","P. HalibutF","5","4","55.1269896899958","15","124.4322066","-999","-999","-999","0","0","0",0,0,0
"1680","GOA","P. Cod","P. HalibutF","5","4","55.1269896899958","16","131.5274968","-999","-999","-999","0","0","0",0,0,0
"1681","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","2","22.46023889","-999","-999","-999","0","0","0",0,0,0
"1682","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","3","27.70955325","-999","-999","-999","0","0","0",0,0,0
"1683","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","4","38.07012417","-999","-999","-999","0","0","0",0,0,0
"1684","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","5","47.2093022","-999","-999","-999","0","0","0",0,0,0
"1685","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","6","59.74949349","-999","-999","-999","0","0","0",0,0,0
"1686","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","7","71.18448793","-999","-999","-999","0","0","0",0,0,0
"1687","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","8","74.64537761","-999","-999","-999","0","0","0",0,0,0
"1688","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","9","79.12410539","-999","-999","-999","0","0","0",0,0,0
"1689","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","10","83.35769724","-999","-999","-999","0","0","0",0,0,0
"1690","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","11","86.21980379","-999","-999","-999","0","0","0",0,0,0
"1691","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","12","90.12457879","-999","-999","-999","0","0","0",0,0,0
"1692","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","13","91.19153085","-999","-999","-999","0","0","0",0,0,0
"1693","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","14","94.27554381","-999","-999","-999","0","0","0",0,0,0
"1694","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","15","96.26814735","-999","-999","-999","0","0","0",0,0,0
"1695","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","16","98.24412573","-999","-999","-999","0","0","0",0,0,0
"1696","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","17","102.0207376","-999","-999","-999","0","0","0",0,0,0
"1697","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","18","103.6909081","-999","-999","-999","0","0","0",0,0,0
"1698","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","19","104.9241492","-999","-999","-999","0","0","0",0,0,0
"1699","GOA","P. Cod","P. HalibutM","6","4","55.1269896899958","20","110.9688789","-999","-999","-999","0","0","0",0,0,0
"1700","GOA","P. Cod","W. Pollock","1","5","63.0395819328892","4","45.5621373833244","-999","-999","-999","0","0","0",0,0,0
"1701","GOA","P. Cod","W. Pollock","1","5","63.0395819328892","5","50.6519135583224","-999","-999","-999","0","0","0",0,0,0
"1702","GOA","P. Cod","W. Pollock","1","5","63.0395819328892","6","54.4225124879526","-999","-999","-999","0","0","0",0,0,0
"1703","GOA","P. Cod","W. Pollock","1","5","63.0395819328892","7","57.2158408779056","-999","-999","-999","0","0","0",0,0,0
"1704","GOA","P. Cod","W. Pollock","1","5","63.0395819328892","8","59.2851894455303","-999","-999","-999","0","0","0",0,0,0
"1705","GOA","P. Cod","W. Pollock","1","5","63.0395819328892","9","60.8182005693683","-999","-999","-999","0","0","0",0,0,0
"1706","GOA","P. Cod","W. Pollock","1","5","63.0395819328892","10","61.9538831424153","-999","-999","-999","0","0","0",0,0,0
"1707","GOA","P. Cod","P. Cod","2","5","63.0395819328892","1","0","-999","-999","-999","0","0","0",0,0,0
"1708","GOA","P. Cod","P. Cod","2","5","63.0395819328892","2","33.7711268114881","-999","-999","-999","0","0","0",0,0,0
"1709","GOA","P. Cod","P. Cod","2","5","63.0395819328892","3","45.4953310737585","-999","-999","-999","0","0","0",0,0,0
"1710","GOA","P. Cod","P. Cod","2","5","63.0395819328892","4","55.1269896899958","-999","-999","-999","0","0","0",0,0,0
"1711","GOA","P. Cod","P. Cod","2","5","63.0395819328892","5","63.0395819328892","-999","-999","-999","0","0","0",0,0,0
"1712","GOA","P. Cod","P. Cod","2","5","63.0395819328892","6","69.5399281865188","-999","-999","-999","0","0","0",0,0,0
"1713","GOA","P. Cod","P. Cod","2","5","63.0395819328892","7","74.8800872797699","-999","-999","-999","0","0","0",0,0,0
"1714","GOA","P. Cod","P. Cod","2","5","63.0395819328892","8","79.2671303738681","-999","-999","-999","0","0","0",0,0,0
"1715","GOA","P. Cod","P. Cod","2","5","63.0395819328892","9","82.8711703984056","-999","-999","-999","0","0","0",0,0,0
"1716","GOA","P. Cod","P. Cod","2","5","63.0395819328892","10","85.8319583870037","-999","-999","-999","0","0","0",0,0,0
"1717","GOA","P. Cod","P. Cod","2","5","63.0395819328892","11","88.2643024935461","-999","-999","-999","0","0","0",0,0,0
"1718","GOA","P. Cod","P. Cod","2","5","63.0395819328892","12","90.2625198179257","-999","-999","-999","0","0","0",0,0,0
"1719","GOA","P. Cod","ArrowtoothF","3","5","63.0395819328892","2","22.0384843490003","-999","-999","-999","0","0","0",0,0,0
"1720","GOA","P. Cod","ArrowtoothF","3","5","63.0395819328892","3","28.3575886622413","-999","-999","-999","0","0","0",0,0,0
"1721","GOA","P. Cod","ArrowtoothF","3","5","63.0395819328892","4","33.7774892607602","-999","-999","-999","0","0","0",0,0,0
"1722","GOA","P. Cod","ArrowtoothF","3","5","63.0395819328892","5","38.4261421459915","-999","-999","-999","0","0","0",0,0,0
"1723","GOA","P. Cod","ArrowtoothF","3","5","63.0395819328892","6","42.4132952781495","-999","-999","-999","0","0","0",0,0,0
"1724","GOA","P. Cod","ArrowtoothF","3","5","63.0395819328892","7","45.8330795665791","-999","-999","-999","0","0","0",0,0,0
"1725","GOA","P. Cod","ArrowtoothF","3","5","63.0395819328892","8","48.7662311641604","-999","-999","-999","0","0","0",0,0,0
"1726","GOA","P. Cod","ArrowtoothF","3","5","63.0395819328892","9","51.2819975309169","-999","-999","-999","0","0","0",0,0,0
"1727","GOA","P. Cod","ArrowtoothF","3","5","63.0395819328892","10","53.4397722662296","-999","-999","-999","0","0","0",0,0,0
"1728","GOA","P. Cod","ArrowtoothF","3","5","63.0395819328892","11","55.2904973056762","-999","-999","-999","0","0","0",0,0,0
"1729","GOA","P. Cod","ArrowtoothF","3","5","63.0395819328892","12","56.8778655863315","-999","-999","-999","0","0","0",0,0,0
"1730","GOA","P. Cod","ArrowtoothF","3","5","63.0395819328892","13","58.2393525737146","-999","-999","-999","0","0","0",0,0,0
"1731","GOA","P. Cod","ArrowtoothF","3","5","63.0395819328892","14","59.4071010032398","-999","-999","-999","0","0","0",0,0,0
"1732","GOA","P. Cod","ArrowtoothF","3","5","63.0395819328892","15","60.4086797236355","-999","-999","-999","0","0","0",0,0,0
"1733","GOA","P. Cod","ArrowtoothF","3","5","63.0395819328892","16","61.2677345575242","-999","-999","-999","0","0","0",0,0,0
"1734","GOA","P. Cod","ArrowtoothM","4","5","63.0395819328892","2","22.3349189209266","-999","-999","-999","0","0","0",0,0,0
"1735","GOA","P. Cod","ArrowtoothM","4","5","63.0395819328892","3","27.6119956170738","-999","-999","-999","0","0","0",0,0,0
"1736","GOA","P. Cod","ArrowtoothM","4","5","63.0395819328892","4","31.8634974304138","-999","-999","-999","0","0","0",0,0,0
"1737","GOA","P. Cod","ArrowtoothM","4","5","63.0395819328892","5","35.2887399860187","-999","-999","-999","0","0","0",0,0,0
"1738","GOA","P. Cod","ArrowtoothM","4","5","63.0395819328892","6","38.0483028604631","-999","-999","-999","0","0","0",0,0,0
"1739","GOA","P. Cod","ArrowtoothM","4","5","63.0395819328892","7","40.2715577495369","-999","-999","-999","0","0","0",0,0,0
"1740","GOA","P. Cod","ArrowtoothM","4","5","63.0395819328892","8","42.0627335721881","-999","-999","-999","0","0","0",0,0,0
"1741","GOA","P. Cod","ArrowtoothM","4","5","63.0395819328892","9","43.505802850217","-999","-999","-999","0","0","0",0,0,0
"1742","GOA","P. Cod","ArrowtoothM","4","5","63.0395819328892","10","44.6684184432014","-999","-999","-999","0","0","0",0,0,0
"1743","GOA","P. Cod","ArrowtoothM","4","5","63.0395819328892","11","45.6050851976185","-999","-999","-999","0","0","0",0,0,0
"1744","GOA","P. Cod","ArrowtoothM","4","5","63.0395819328892","12","46.3597152009701","-999","-999","-999","0","0","0",0,0,0
"1745","GOA","P. Cod","P. HalibutF","5","5","63.0395819328892","2","20.98414476","-999","-999","-999","0","0","0",0,0,0
"1746","GOA","P. Cod","P. HalibutF","5","5","63.0395819328892","3","26.05467079","-999","-999","-999","0","0","0",0,0,0
"1747","GOA","P. Cod","P. HalibutF","5","5","63.0395819328892","4","38.95059085","-999","-999","-999","0","0","0",0,0,0
"1748","GOA","P. Cod","P. HalibutF","5","5","63.0395819328892","5","48.59624731","-999","-999","-999","0","0","0",0,0,0
"1749","GOA","P. Cod","P. HalibutF","5","5","63.0395819328892","6","65.45655466","-999","-999","-999","0","0","0",0,0,0
"1750","GOA","P. Cod","P. HalibutF","5","5","63.0395819328892","7","81.01367555","-999","-999","-999","0","0","0",0,0,0
"1751","GOA","P. Cod","P. HalibutF","5","5","63.0395819328892","8","84.96023659","-999","-999","-999","0","0","0",0,0,0
"1752","GOA","P. Cod","P. HalibutF","5","5","63.0395819328892","9","91.1632273","-999","-999","-999","0","0","0",0,0,0
"1753","GOA","P. Cod","P. HalibutF","5","5","63.0395819328892","10","96.18399758","-999","-999","-999","0","0","0",0,0,0
"1754","GOA","P. Cod","P. HalibutF","5","5","63.0395819328892","11","101.9296683","-999","-999","-999","0","0","0",0,0,0
"1755","GOA","P. Cod","P. HalibutF","5","5","63.0395819328892","12","109.759309","-999","-999","-999","0","0","0",0,0,0
"1756","GOA","P. Cod","P. HalibutF","5","5","63.0395819328892","13","115.4166574","-999","-999","-999","0","0","0",0,0,0
"1757","GOA","P. Cod","P. HalibutF","5","5","63.0395819328892","14","120.9402115","-999","-999","-999","0","0","0",0,0,0
"1758","GOA","P. Cod","P. HalibutF","5","5","63.0395819328892","15","124.4322066","-999","-999","-999","0","0","0",0,0,0
"1759","GOA","P. Cod","P. HalibutF","5","5","63.0395819328892","16","131.5274968","-999","-999","-999","0","0","0",0,0,0
"1760","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","2","22.46023889","-999","-999","-999","0","0","0",0,0,0
"1761","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","3","27.70955325","-999","-999","-999","0","0","0",0,0,0
"1762","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","4","38.07012417","-999","-999","-999","0","0","0",0,0,0
"1763","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","5","47.2093022","-999","-999","-999","0","0","0",0,0,0
"1764","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","6","59.74949349","-999","-999","-999","0","0","0",0,0,0
"1765","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","7","71.18448793","-999","-999","-999","0","0","0",0,0,0
"1766","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","8","74.64537761","-999","-999","-999","0","0","0",0,0,0
"1767","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","9","79.12410539","-999","-999","-999","0","0","0",0,0,0
"1768","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","10","83.35769724","-999","-999","-999","0","0","0",0,0,0
"1769","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","11","86.21980379","-999","-999","-999","0","0","0",0,0,0
"1770","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","12","90.12457879","-999","-999","-999","0","0","0",0,0,0
"1771","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","13","91.19153085","-999","-999","-999","0","0","0",0,0,0
"1772","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","14","94.27554381","-999","-999","-999","0","0","0",0,0,0
"1773","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","15","96.26814735","-999","-999","-999","0","0","0",0,0,0
"1774","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","16","98.24412573","-999","-999","-999","0","0","0",0,0,0
"1775","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","17","102.0207376","-999","-999","-999","0","0","0",0,0,0
"1776","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","18","103.6909081","-999","-999","-999","0","0","0",0,0,0
"1777","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","19","104.9241492","-999","-999","-999","0","0","0",0,0,0
"1778","GOA","P. Cod","P. HalibutM","6","5","63.0395819328892","20","110.9688789","-999","-999","-999","0","0","0",0,0,0
"1779","GOA","P. Cod","W. Pollock","1","6","69.5399281865188","4","45.5621373833244","-999","-999","-999","0","0","0",0,0,0
"1780","GOA","P. Cod","W. Pollock","1","6","69.5399281865188","5","50.6519135583224","-999","-999","-999","0","0","0",0,0,0
