ParName   Value   Gradient
sel_devs_fsh(30,10)     0.116441  0.000208956
sel_devs_fsh(30,11)    0.0859296  2.04007e-05
sel_devs_fsh(30,12)    0.0552831  9.73361e-05
sel_devs_fsh(31,1)    -0.035421  4.85793e-06
sel_devs_fsh(31,2)     0.515627  -1.5872e-05
sel_devs_fsh(31,3)     0.280187 -1.72619e-05
sel_devs_fsh(31,4)    -0.792684 -2.95141e-05
sel_devs_fsh(31,5)    -0.743908 -6.73599e-05
sel_devs_fsh(31,6)    -0.356805 -0.000177924
sel_devs_fsh(31,7)     0.274923 -2.76671e-06
sel_devs_fsh(31,8)     0.306741 -9.27663e-05
sel_devs_fsh(31,9)     0.226037  9.41142e-05
sel_devs_fsh(31,10)     0.154353  0.000196268
sel_devs_fsh(31,11)    0.0998265   8.6754e-06
sel_devs_fsh(31,12)    0.0711203  7.37095e-05
sel_devs_fsh(32,1)    -0.134985  7.32777e-06
sel_devs_fsh(32,2)     0.347177  2.42843e-05
sel_devs_fsh(32,3)     0.155109  8.35007e-06
sel_devs_fsh(32,4)     0.658927 -4.26171e-05
sel_devs_fsh(32,5)   -0.0159675  -7.3812e-05
sel_devs_fsh(32,6)    -0.410217 -0.000184759
sel_devs_fsh(32,7)    -0.412971 -1.31689e-05
sel_devs_fsh(32,8)    -0.301826 -9.97149e-05
sel_devs_fsh(32,9)  -0.00416499  9.83113e-05
sel_devs_fsh(32,10)    0.0317596  0.000186424
sel_devs_fsh(32,11)    0.0401538   9.4977e-06
sel_devs_fsh(32,12)    0.0470049  5.20659e-05
sel_devs_fsh(33,1)    -0.107501  2.07768e-05
sel_devs_fsh(33,2)    -0.382122  2.51916e-06
sel_devs_fsh(33,3)     0.281015 -4.15555e-05
sel_devs_fsh(33,4)      0.24006 -1.31001e-05
sel_devs_fsh(33,5)      0.19729 -4.37569e-05
sel_devs_fsh(33,6)     0.278534 -0.000144656
sel_devs_fsh(33,7)    -0.242108  4.07527e-06
sel_devs_fsh(33,8)   -0.0662757 -6.91425e-05
sel_devs_fsh(33,9)   -0.0732211  9.39857e-05
sel_devs_fsh(33,10)   -0.0470622  0.000155783
sel_devs_fsh(33,11)   -0.0448674 -3.18932e-07
sel_devs_fsh(33,12)   -0.0337411  5.69779e-05
sel_devs_fsh(34,1)    -0.153225 -2.58568e-05
sel_devs_fsh(34,2)     -0.37908  8.84323e-07
sel_devs_fsh(34,3)     0.828153 -2.18348e-05
sel_devs_fsh(34,4)     0.459914   -7.757e-05
sel_devs_fsh(34,5)     0.150788 -6.20391e-05
sel_devs_fsh(34,6)    -0.237077 -0.000153603
sel_devs_fsh(34,7)      0.25046 -1.97403e-05
sel_devs_fsh(34,8)    -0.113815  -7.4579e-05
sel_devs_fsh(34,9)    -0.280952  0.000136557
sel_devs_fsh(34,10)    -0.245742  0.000194412
sel_devs_fsh(34,11)    -0.176719  4.21686e-05
sel_devs_fsh(34,12)    -0.102704  8.03536e-05
sel_devs_fsh(35,1)   -0.0806715  1.11193e-05
sel_devs_fsh(35,2)    -0.152702 -3.97521e-06
sel_devs_fsh(35,3)     -0.54937  1.63457e-05
sel_devs_fsh(35,4)     0.304749 -2.55434e-05
sel_devs_fsh(35,5)     0.422184 -1.96065e-05
sel_devs_fsh(35,6)    0.0117275   -0.0001251
sel_devs_fsh(35,7)   -0.0216451  1.92986e-05
sel_devs_fsh(35,8)     0.234154  -5.9567e-05
sel_devs_fsh(35,9)    0.0190483  0.000103815
sel_devs_fsh(35,10)   -0.0545988   0.00012686
sel_devs_fsh(35,11)   -0.0550467  -5.0732e-05
sel_devs_fsh(35,12)   -0.0778267  4.07056e-05
sel_devs_fsh(36,1)   -0.0357823 -1.36585e-05
sel_devs_fsh(36,2)    -0.203575 -6.24801e-06
sel_devs_fsh(36,3)    -0.453728 -6.76614e-06
sel_devs_fsh(36,4)     -0.29941 -4.79583e-05
sel_devs_fsh(36,5)     0.259311 -5.20529e-05
sel_devs_fsh(36,6)     0.617398 -0.000152578
sel_devs_fsh(36,7)      0.13661  6.38496e-06
sel_devs_fsh(36,8)   -0.0943406   -8.426e-05
sel_devs_fsh(36,9)      0.03255  9.18415e-05
sel_devs_fsh(36,10)    0.0378828   0.00018464
sel_devs_fsh(36,11)    0.0236993  4.01051e-06
sel_devs_fsh(36,12)   -0.0206182  3.27346e-05
sel_devs_fsh(37,1)   -0.0799375  4.31247e-05
sel_devs_fsh(37,2)     0.170573 -2.02559e-06
sel_devs_fsh(37,3)    0.0743449  1.46258e-05
sel_devs_fsh(37,4)   -0.0156578 -3.34122e-05
sel_devs_fsh(37,5)    -0.223509 -5.00159e-05
sel_devs_fsh(37,6)    0.0621933 -0.000113304
sel_devs_fsh(37,7)    0.0797415 -1.51816e-06
sel_devs_fsh(37,8)    0.0661816 -2.90797e-05
sel_devs_fsh(37,9)    0.0479078  0.000104971
sel_devs_fsh(37,10)   -0.0209434  0.000171094
sel_devs_fsh(37,11)   -0.0844533 -2.43386e-05
sel_devs_fsh(37,12)   -0.0764351   2.5873e-05
sel_devs_fsh(38,1)   -0.0843905  1.26285e-05
sel_devs_fsh(38,2)    -0.335437  4.74683e-05
sel_devs_fsh(38,3)     0.679534  3.05903e-05
sel_devs_fsh(38,4)   -0.0632099  -9.0775e-06
sel_devs_fsh(38,5)    0.0334868 -4.40813e-05
sel_devs_fsh(38,6)    -0.172038 -0.000146508
sel_devs_fsh(38,7)     0.038266  2.50762e-05
sel_devs_fsh(38,8)     0.043234 -5.87781e-05
sel_devs_fsh(38,9)    0.0097449  0.000105452
sel_devs_fsh(38,10)  -0.00859969  0.000173339
sel_devs_fsh(38,11)   -0.0748496  1.48559e-06
sel_devs_fsh(38,12)   -0.0657292  3.53077e-05
sel_devs_fsh(39,1)   -0.0397286 -6.59618e-06
sel_devs_fsh(39,2)    -0.146662 -1.79303e-07
sel_devs_fsh(39,3)    -0.667064   1.8124e-05
sel_devs_fsh(39,4)      0.73141 -5.07127e-05
sel_devs_fsh(39,5)     0.030571 -7.71899e-05
sel_devs_fsh(39,6)    -0.118209 -0.000189434
sel_devs_fsh(39,7)  -0.00462182 -3.20852e-05
sel_devs_fsh(39,8)    0.0244132 -0.000122598
sel_devs_fsh(39,9)    0.0483294   9.6016e-05
sel_devs_fsh(39,10)      0.05387  0.000133443
sel_devs_fsh(39,11)    0.0726653 -5.87352e-05
sel_devs_fsh(39,12)    0.0150082  2.35637e-06
sel_devs_fsh(40,1)   -0.0687005 -2.78963e-05
sel_devs_fsh(40,2)    0.0754368 -6.97431e-06
sel_devs_fsh(40,3)   0.00219401 -1.74164e-06
sel_devs_fsh(40,4)    -0.325092  5.15505e-06
sel_devs_fsh(40,5)      0.43962 -5.78158e-05
sel_devs_fsh(40,6)     0.254769   -0.0001797
sel_devs_fsh(40,7)    -0.111548  1.40973e-05
sel_devs_fsh(40,8)    -0.157243 -0.000107326
sel_devs_fsh(40,9)   -0.0613516  0.000127052
sel_devs_fsh(40,10)   0.00239974  0.000153843
sel_devs_fsh(40,11)   -0.0010931 -7.91624e-06
sel_devs_fsh(40,12)    -0.049394  4.11422e-05
sel_devs_fsh(41,1)   -0.0968157  7.80017e-05
sel_devs_fsh(41,2)     0.093237 -7.27987e-05
sel_devs_fsh(41,3)     0.562873  4.14939e-05
sel_devs_fsh(41,4)     -0.07377 -2.67288e-06
sel_devs_fsh(41,5)     -0.30464 -5.65168e-05
sel_devs_fsh(41,6)   -0.0495687 -0.000165181
sel_devs_fsh(41,7)   -0.0593372  3.00844e-05
sel_devs_fsh(41,8)   -0.0297651 -0.000126177
sel_devs_fsh(41,9)   -0.0761645  0.000144135
sel_devs_fsh(41,10)   -0.0336508  0.000147406
sel_devs_fsh(41,11)    0.0184441  -4.4387e-05
sel_devs_fsh(41,12)    0.0491597  4.79345e-05
sel_devs_fsh(42,1)   -0.0563097  -1.5222e-05
sel_devs_fsh(42,2)    0.0331193   -1.543e-06
sel_devs_fsh(42,3)   -0.0518386  2.32407e-05
sel_devs_fsh(42,4)    0.0168653  7.11421e-06
sel_devs_fsh(42,5)   -0.0434329 -3.63063e-05
sel_devs_fsh(42,6)   0.00804298 -0.000185201
sel_devs_fsh(42,7)    0.0282018  1.89703e-05
sel_devs_fsh(42,8)   -0.0595738 -0.000151834
sel_devs_fsh(42,9)   -0.0277304  0.000125398
sel_devs_fsh(42,10)   0.00303992  0.000161881
sel_devs_fsh(42,11)    0.0515538 -1.73354e-05
sel_devs_fsh(42,12)    0.0980605  4.08948e-05
sel_devs_fsh(43,1)  -0.00550501  4.98068e-05
sel_devs_fsh(43,2)   -0.0675703  6.76456e-05
sel_devs_fsh(43,3)    -0.541574  5.68602e-06
sel_devs_fsh(43,4)    -0.137306  3.86111e-06
sel_devs_fsh(43,5)   -0.0745805 -3.47781e-05
sel_devs_fsh(43,6)    0.0431105 -0.000176102
sel_devs_fsh(43,7)    0.0611837  6.37411e-06
sel_devs_fsh(43,8)     0.130295 -0.000160536
sel_devs_fsh(43,9)      0.14609  0.000109548
sel_devs_fsh(43,10)    0.0807152  0.000136873
sel_devs_fsh(43,11)     0.167839 -6.34584e-05
sel_devs_fsh(43,12)     0.197302  5.97714e-05
sel_devs_fsh(44,1)   -0.0348549 -1.54588e-06
sel_devs_fsh(44,2)    -0.344608 -3.62409e-05
sel_devs_fsh(44,3)     0.186639    4.207e-05
sel_devs_fsh(44,4)    0.0380523 -2.79882e-05
sel_devs_fsh(44,5)    -0.145197  -7.4537e-06
sel_devs_fsh(44,6)   -0.0839558 -0.000175502
sel_devs_fsh(44,7)   -0.0454342  3.95051e-05
sel_devs_fsh(44,8)   -0.0104434 -0.000119098
sel_devs_fsh(44,9)   0.00766537  0.000118364
sel_devs_fsh(44,10)     0.152787  0.000155783
sel_devs_fsh(44,11)     0.152469 -5.52929e-05
sel_devs_fsh(44,12)     0.126878  2.43462e-05
sel_devs_fsh(45,1)   0.00469398 -4.18579e-05
sel_devs_fsh(45,2)     0.079044  3.62653e-05
sel_devs_fsh(45,3)     -0.60675   3.1404e-05
sel_devs_fsh(45,4)     0.435703 -1.36494e-05
sel_devs_fsh(45,5)     0.161432 -2.81874e-05
sel_devs_fsh(45,6)    -0.251435 -0.000153256
sel_devs_fsh(45,7)   -0.0655298  2.48291e-05
sel_devs_fsh(45,8)    0.0931707 -9.24415e-05
sel_devs_fsh(45,9)    0.0960492  8.71697e-05
sel_devs_fsh(45,10)    0.0286801  0.000148761
sel_devs_fsh(45,11)   -0.0311665 -2.49666e-05
sel_devs_fsh(45,12)    0.0561078  1.74974e-05
sel_devs_fsh(46,1)    0.0109496  1.94644e-06
sel_devs_fsh(46,2)   -0.0550282  6.08772e-06
sel_devs_fsh(46,3)      0.04096  3.84175e-05
sel_devs_fsh(46,4)     -1.07228  2.54772e-05
sel_devs_fsh(46,5)     0.419968 -2.30339e-05
sel_devs_fsh(46,6)     0.353689 -0.000166012
sel_devs_fsh(46,7)     0.128062  4.62247e-05
sel_devs_fsh(46,8)    0.0182381 -0.000114526
sel_devs_fsh(46,9)    0.0262237   7.1639e-05
sel_devs_fsh(46,10)    0.0962315  0.000141287
sel_devs_fsh(46,11)    0.0598327 -1.13075e-05
sel_devs_fsh(46,12)   -0.0268454  3.46545e-05
sel_devs_fsh(47,1)   -0.0232534 -5.30802e-06
sel_devs_fsh(47,2)     0.198772 -1.88957e-05
sel_devs_fsh(47,3)     0.185594  2.15706e-05
sel_devs_fsh(47,4)     0.608493  7.94633e-06
sel_devs_fsh(47,5)     -1.08846  -3.6697e-05
sel_devs_fsh(47,6)   -0.0213849 -0.000150377
sel_devs_fsh(47,7)   0.00690387  2.13265e-05
sel_devs_fsh(47,8)    0.0358863 -6.20094e-05
sel_devs_fsh(47,9)    0.0222372  0.000102279
sel_devs_fsh(47,10)   -0.0398079  0.000148826
sel_devs_fsh(47,11)    0.0316503 -4.09006e-05
sel_devs_fsh(47,12)    0.0833668  7.93035e-06
sel_devs_fsh(48,1)    0.0116866 -4.88483e-06
sel_devs_fsh(48,2)    -0.202257  4.87535e-06
sel_devs_fsh(48,3)    0.0250816  4.43223e-06
sel_devs_fsh(48,4)    -0.129437  6.78235e-05
sel_devs_fsh(48,5)      0.50357 -2.00401e-05
sel_devs_fsh(48,6)     -0.62224 -0.000108687
sel_devs_fsh(48,7)    -0.137655  2.00354e-05
sel_devs_fsh(48,8)     0.064237 -0.000119553
sel_devs_fsh(48,9)     0.130344  6.33365e-05
sel_devs_fsh(48,10)     0.143926   0.00010546
sel_devs_fsh(48,11)     0.113058 -3.50786e-06
sel_devs_fsh(48,12)     0.099688  2.92101e-05
sel_devs_fsh(49,1)   -0.0187348  7.11052e-06
sel_devs_fsh(49,2)     0.151306 -5.68564e-06
sel_devs_fsh(49,3)   -0.0372496 -9.47836e-06
sel_devs_fsh(49,4)    -0.141437   6.5158e-05
sel_devs_fsh(49,5)    -0.099726 -6.11716e-05
sel_devs_fsh(49,6)     0.286693 -0.000143515
sel_devs_fsh(49,7)      0.12421  4.19075e-05
sel_devs_fsh(49,8)    -0.145264 -6.44788e-05
sel_devs_fsh(49,9)    -0.120709  5.82905e-05
sel_devs_fsh(49,10)  0.000713193  0.000129474
sel_devs_fsh(49,11)  -0.00324795  -6.9653e-05
sel_devs_fsh(49,12)   0.00344418  3.76955e-05
sel_devs_fsh(50,1)   -0.0131097 -9.12389e-06
sel_devs_fsh(50,2)    -0.515156  3.59854e-05
sel_devs_fsh(50,3)      1.08755 -4.36475e-06
sel_devs_fsh(50,4)     0.191103  7.17807e-05
sel_devs_fsh(50,5)    -0.175333 -8.72395e-05
sel_devs_fsh(50,6)   -0.0935928 -0.000107905
sel_devs_fsh(50,7)    -0.165549  2.16441e-05
sel_devs_fsh(50,8)    -0.130829 -7.80042e-05
sel_devs_fsh(50,9)    -0.114839  5.23636e-05
sel_devs_fsh(50,10)   -0.0339108  6.74874e-05
sel_devs_fsh(50,11)   -0.0209671 -4.25798e-05
sel_devs_fsh(50,12)   -0.0153707  3.81088e-05
sel_devs_fsh(51,1)    0.0708833 -2.48081e-05
sel_devs_fsh(51,2)    -0.110894  -4.1509e-05
sel_devs_fsh(51,3)     -1.45781 -1.96256e-05
sel_devs_fsh(51,4)      1.07305  8.95772e-05
sel_devs_fsh(51,5)     0.300933 -8.30445e-05
sel_devs_fsh(51,6)    0.0285475 -8.37205e-05
sel_devs_fsh(51,7)   -0.0708977  1.41081e-05
sel_devs_fsh(51,8)     0.232963 -4.79964e-05
sel_devs_fsh(51,9)    0.0822537   9.3743e-05
sel_devs_fsh(51,10)   -0.0863703  6.61514e-05
sel_devs_fsh(51,11)   -0.0273305 -3.11186e-05
sel_devs_fsh(51,12)   -0.0353216  5.67242e-05
sel_devs_fsh(52,1)    0.0595093 -3.18825e-05
sel_devs_fsh(52,2)     0.144404   5.6456e-06
sel_devs_fsh(52,3)    -0.289013 -1.46529e-05
sel_devs_fsh(52,4)     -1.10598  5.26813e-05
sel_devs_fsh(52,5)     0.609959 -6.51222e-05
sel_devs_fsh(52,6)     0.348832 -0.000111682
sel_devs_fsh(52,7)     0.211604  -2.8679e-06
sel_devs_fsh(52,8)   -0.0749426 -6.64024e-05
sel_devs_fsh(52,9)     0.105252    6.698e-05
sel_devs_fsh(52,10)    0.0492496  0.000133126
sel_devs_fsh(52,11)   -0.0304968 -2.95335e-05
sel_devs_fsh(52,12)   -0.0283746  6.23787e-05
sel_devs_fsh(53,1)    0.0362949 -2.55617e-05
sel_devs_fsh(53,2)     0.193732 -2.86142e-05
sel_devs_fsh(53,3)    0.0692529 -3.52924e-05
sel_devs_fsh(53,4)    -0.545393   2.2916e-05
sel_devs_fsh(53,5)    0.0585136 -8.22723e-06
sel_devs_fsh(53,6)     0.207832 -0.000115104
sel_devs_fsh(53,7)     0.116113  4.03657e-06
sel_devs_fsh(53,8)     0.110464 -6.26339e-05
sel_devs_fsh(53,9)   -0.0504149  9.14603e-05
sel_devs_fsh(53,10)    -0.075806  8.31942e-05
sel_devs_fsh(53,11)   -0.0692959 -1.24916e-05
sel_devs_fsh(53,12)   -0.0512928  8.24542e-05
sel_devs_fsh(54,1)    0.0970496 -6.63762e-06
sel_devs_fsh(54,2)     0.770602  2.45876e-06
sel_devs_fsh(54,3)      0.14565   1.6981e-05
sel_devs_fsh(54,4)    -0.639496  6.54825e-06
sel_devs_fsh(54,5)     -1.36935  -1.4467e-05
sel_devs_fsh(54,6)    0.0750207 -7.87861e-05
sel_devs_fsh(54,7)     0.486253  1.18242e-06
sel_devs_fsh(54,8)     0.272783 -6.28492e-05
sel_devs_fsh(54,9)     0.174128  6.52733e-05
sel_devs_fsh(54,10)     0.152911  6.67715e-05
sel_devs_fsh(54,11)   -0.0524904 -4.46615e-05
sel_devs_fsh(54,12)    -0.113056  5.18118e-05
sel_devs_fsh(55,1)     0.148071 -3.88827e-06
sel_devs_fsh(55,2)      1.00222  3.00302e-05
sel_devs_fsh(55,3)     0.652596  3.95434e-05
sel_devs_fsh(55,4)     0.746938  1.45241e-05
sel_devs_fsh(55,5)     0.215413 -2.80232e-05
sel_devs_fsh(55,6)    -0.524706 -9.32173e-05
sel_devs_fsh(55,7)    -0.648277 -2.03886e-05
sel_devs_fsh(55,8)    -0.608272 -6.08551e-05
sel_devs_fsh(55,9)    -0.344715  4.19913e-05
sel_devs_fsh(55,10)    -0.297204  9.22218e-06
sel_devs_fsh(55,11)    -0.146465 -1.12481e-05
sel_devs_fsh(55,12)    -0.195596  8.39542e-05
sel_devs_fsh(56,1)   -0.0299285 -2.11862e-05
sel_devs_fsh(56,2)     0.449962  1.16585e-05
sel_devs_fsh(56,3)     0.924633 -3.35456e-05
sel_devs_fsh(56,4)    -0.173495    5.953e-05
sel_devs_fsh(56,5)    -0.118525  -7.6487e-05
sel_devs_fsh(56,6)    -0.576311 -9.30523e-05
sel_devs_fsh(56,7)    -0.169363 -2.12963e-05
sel_devs_fsh(56,8)     0.103023 -2.22819e-05
sel_devs_fsh(56,9)    -0.120699  4.79281e-05
sel_devs_fsh(56,10)    -0.122298  3.43098e-05
sel_devs_fsh(56,11)    -0.100535 -1.09066e-05
sel_devs_fsh(56,12)   -0.0664658  6.66332e-05
sel_devs_fsh(57,1)   0.00041969 -1.01813e-05
sel_devs_fsh(57,2)     0.173042  1.90152e-06
sel_devs_fsh(57,3)    -0.276242 -3.46579e-06
sel_devs_fsh(57,4)     0.617106  2.20803e-05
sel_devs_fsh(57,5)    0.0921426 -2.34334e-05
sel_devs_fsh(57,6)   -0.0422073 -6.76375e-05
sel_devs_fsh(57,7)    -0.201326 -3.12833e-05
sel_devs_fsh(57,8)   -0.0535024 -3.29415e-05
sel_devs_fsh(57,9)    -0.105891  6.03309e-05
sel_devs_fsh(57,10)    -0.172919  2.07291e-05
sel_devs_fsh(57,11)   -0.0306884 -9.22663e-06
sel_devs_fsh(57,12)  6.70206e-05  7.98515e-05
sel_devs_fsh(58,1)    0.0228846  2.20308e-05
sel_devs_fsh(58,2)     -0.36298 -3.12418e-05
sel_devs_fsh(58,3)   -0.0773491  3.29125e-05
sel_devs_fsh(58,4)    0.0196221  3.95921e-05
sel_devs_fsh(58,5)     0.590594 -2.75846e-05
sel_devs_fsh(58,6)     0.273945 -1.00641e-05
sel_devs_fsh(58,7)    -0.302243 -3.49506e-06
sel_devs_fsh(58,8)     -0.17926  2.68827e-06
sel_devs_fsh(58,9)   -0.0266078  6.33728e-05
sel_devs_fsh(58,10)    0.0279029  1.07985e-05
sel_devs_fsh(58,11)  -0.00705491  5.82961e-05
sel_devs_fsh(58,12)    0.0205618  9.11696e-05
sel_devs_fsh(59,1)  5.08526e-06   1.3059e-05
sel_devs_fsh(59,2)   0.00358004 -1.61684e-06
sel_devs_fsh(59,3)   0.00543546  -9.1818e-07
sel_devs_fsh(59,4)     0.128577  2.15154e-05
sel_devs_fsh(59,5)    -0.136001 -1.83871e-05
sel_devs_fsh(59,6)    -0.104154 -6.61241e-05
sel_devs_fsh(59,7)   0.00798497 -1.93322e-05
sel_devs_fsh(59,8)   -0.0257578 -1.45995e-05
sel_devs_fsh(59,9)   -0.0286073  3.29214e-05
sel_devs_fsh(59,10)   0.00792349 -1.99183e-05
sel_devs_fsh(59,11)    0.0344496  3.03709e-05
sel_devs_fsh(59,12)     0.106567  6.92573e-05
sel_devs_ats(1,2)     0.321087 -6.84888e-06
sel_devs_ats(1,3)     0.332011 -3.52717e-05
sel_devs_ats(1,4)     0.305931 -1.76543e-05
sel_devs_ats(1,5)     0.298824 -1.33984e-05
sel_devs_ats(1,6)     0.315418 -8.82092e-06
sel_devs_ats(1,7)     0.320648  1.67891e-05
sel_devs_ats(1,8)     0.316304 -3.06189e-05
sel_devs_ats(2,2)     0.361779 -1.99246e-05
sel_devs_ats(2,3)     0.361927 -4.52742e-05
sel_devs_ats(2,4)     0.357105 -1.57689e-05
sel_devs_ats(2,5)     0.349646 -4.19789e-05
sel_devs_ats(2,6)     0.352539 -5.20846e-06
sel_devs_ats(2,7)     0.358264 -1.60254e-05
sel_devs_ats(2,8)     0.361215   9.7693e-06
sel_devs_ats(3,2)     0.433434 -4.91312e-06
sel_devs_ats(3,3)     0.425942 -3.31956e-06
sel_devs_ats(3,4)     0.395665  4.80678e-06
sel_devs_ats(3,5)     0.409203 -1.47696e-05
sel_devs_ats(3,6)     0.396798  1.52197e-05
sel_devs_ats(3,7)     0.401377   2.0246e-05
sel_devs_ats(3,8)     0.392003 -1.15535e-05
sel_devs_ats(4,2)     0.406098  1.55126e-05
sel_devs_ats(4,3)     0.488488  3.19679e-05
sel_devs_ats(4,4)     0.479126  1.86965e-05
sel_devs_ats(4,5)     0.441658  1.34163e-05
sel_devs_ats(4,6)     0.448406   2.3912e-05
sel_devs_ats(4,7)     0.453156   4.2158e-05
sel_devs_ats(4,8)      0.42725  4.32013e-05
sel_devs_ats(5,2)     0.436824 -5.24533e-06
sel_devs_ats(5,3)      0.52316 -2.12123e-05
sel_devs_ats(5,4)     0.518214 -6.58762e-06
sel_devs_ats(5,5)      0.48325  3.64252e-06
sel_devs_ats(5,6)     0.475634  1.01288e-06
sel_devs_ats(5,7)     0.490926  4.92854e-06
sel_devs_ats(5,8)     0.464452  3.84745e-05
sel_devs_ats(6,2)     0.473952 -3.11272e-06
sel_devs_ats(6,3)     0.497137 -3.37743e-05
sel_devs_ats(6,4)     0.553508 -1.52804e-05
sel_devs_ats(6,5)      0.51816 -1.97158e-05
sel_devs_ats(6,6)     0.523929 -1.92256e-05
sel_devs_ats(6,7)     0.494895  9.72814e-06
sel_devs_ats(6,8)     0.500191  2.16534e-05
sel_devs_ats(7,2)      0.54463 -1.58739e-05
sel_devs_ats(7,3)     0.539017 -1.88787e-05
sel_devs_ats(7,4)     0.522334  -1.0258e-05
sel_devs_ats(7,5)     0.550721 -1.36185e-05
sel_devs_ats(7,6)     0.555671 -4.12171e-06
sel_devs_ats(7,7)     0.537024  2.27267e-05
sel_devs_ats(7,8)     0.521939 -6.32482e-06
sel_devs_ats(8,2)     0.548628 -5.04721e-06
sel_devs_ats(8,3)     0.565112 -7.63064e-06
sel_devs_ats(8,4)     0.553515 -4.28705e-06
sel_devs_ats(8,5)     0.567177 -2.11294e-05
sel_devs_ats(8,6)     0.572812 -5.50613e-06
sel_devs_ats(8,7)     0.559593  1.49425e-05
sel_devs_ats(8,8)     0.543144  6.25201e-06
sel_devs_ats(9,2)       0.5149  1.02056e-05
sel_devs_ats(9,3)     0.512915 -4.56079e-06
sel_devs_ats(9,4)     0.584817  5.12646e-06
sel_devs_ats(9,5)     0.601148 -2.58235e-06
sel_devs_ats(9,6)     0.585372  -3.4217e-06
sel_devs_ats(9,7)     0.573295   2.4381e-05
sel_devs_ats(9,8)     0.570609 -2.79281e-05
sel_devs_ats(10,2)     0.511198 -1.51251e-06
sel_devs_ats(10,3)     0.526907  2.46313e-05
sel_devs_ats(10,4)     0.612813  3.76047e-06
sel_devs_ats(10,5)     0.613558 -8.79441e-06
sel_devs_ats(10,6)     0.596038  4.84667e-06
sel_devs_ats(10,7)     0.588384  2.72284e-05
sel_devs_ats(10,8)     0.584724 -1.09931e-05
sel_devs_ats(11,2)     0.614218  1.36593e-05
sel_devs_ats(11,3)     0.579967  1.42792e-05
sel_devs_ats(11,4)     0.518939  5.85489e-06
sel_devs_ats(11,5)     0.550707 -6.26328e-06
sel_devs_ats(11,6)     0.581534  2.40883e-06
sel_devs_ats(11,7)     0.590365  3.12902e-05
sel_devs_ats(11,8)     0.594373  1.32836e-06
sel_devs_ats(12,2)     0.594905  2.96376e-06
sel_devs_ats(12,3)     0.572226 -1.57534e-05
sel_devs_ats(12,4)     0.529629 -3.94886e-06
sel_devs_ats(12,5)     0.547771 -3.20426e-05
sel_devs_ats(12,6)     0.575446 -5.86458e-06
sel_devs_ats(12,7)       0.5877  2.01265e-05
sel_devs_ats(12,8)     0.591116 -1.16017e-05
sel_devs_ats(13,2)     0.605318  -7.9108e-06
sel_devs_ats(13,3)     0.590662 -4.03521e-06
sel_devs_ats(13,4)     0.559683  9.09369e-06
sel_devs_ats(13,5)     0.571622 -3.50781e-05
sel_devs_ats(13,6)      0.58132  1.03554e-05
sel_devs_ats(13,7)     0.571195  2.23215e-05
sel_devs_ats(13,8)     0.577045  4.80058e-06
sel_devs_ats(14,2)      0.62114 -2.43175e-05
sel_devs_ats(14,3)     0.591246  -2.7387e-06
sel_devs_ats(14,4)     0.542078  5.81232e-06
sel_devs_ats(14,5)     0.533128 -1.80235e-05
sel_devs_ats(14,6)     0.543745  5.76271e-06
sel_devs_ats(14,7)     0.559228  6.10797e-06
sel_devs_ats(14,8)     0.575699  8.09379e-06
sel_devs_ats(15,2)     0.582277 -2.74625e-05
sel_devs_ats(15,3)     0.576703 -3.09133e-06
sel_devs_ats(15,4)     0.546905  7.06963e-06
sel_devs_ats(15,5)     0.544484 -3.34311e-05
sel_devs_ats(15,6)     0.554141 -5.21029e-06
sel_devs_ats(15,7)     0.564452  1.49375e-05
sel_devs_ats(15,8)     0.565914  2.90154e-06
sel_devs_ats(16,2)     0.587411 -2.56573e-05
sel_devs_ats(16,3)     0.547284  3.89918e-06
sel_devs_ats(16,4)     0.565509  1.35993e-05
sel_devs_ats(16,5)     0.535755 -7.24468e-06
sel_devs_ats(16,6)     0.539566  3.14355e-06
sel_devs_ats(16,7)     0.547278  3.16679e-05
sel_devs_ats(16,8)      0.53814   1.0986e-05
sel_devs_ats(17,2)     0.564783 -1.24779e-05
sel_devs_ats(17,3)     0.539831  2.78114e-05
sel_devs_ats(17,4)     0.511439  3.80169e-05
sel_devs_ats(17,5)     0.520796  8.64192e-06
sel_devs_ats(17,6)     0.529756  1.73568e-05
sel_devs_ats(17,7)      0.53604  1.99358e-05
sel_devs_ats(17,8)      0.52342 -1.13512e-05
sel_devs_ats(18,2)     0.562991 -4.08037e-05
sel_devs_ats(18,3)     0.526654  3.92237e-06
sel_devs_ats(18,4)     0.498567 -1.20813e-06
sel_devs_ats(18,5)     0.509164 -1.50569e-05
sel_devs_ats(18,6)     0.520644 -2.67375e-07
sel_devs_ats(18,7)     0.527517  4.19625e-06
sel_devs_ats(18,8)     0.511048  3.71645e-06
sel_devs_ats(19,2)     0.530128 -2.08215e-05
sel_devs_ats(19,3)     0.542315  3.75247e-06
sel_devs_ats(19,4)     0.568381   1.8898e-05
sel_devs_ats(19,5)     0.553595 -1.73268e-05
sel_devs_ats(19,6)     0.548398 -1.18614e-05
sel_devs_ats(19,7)     0.532537  2.36726e-05
sel_devs_ats(19,8)     0.495961 -1.29354e-05
sel_devs_ats(20,2)     0.551499 -2.72179e-05
sel_devs_ats(20,3)     0.536558  7.39106e-06
sel_devs_ats(20,4)     0.573592   3.3808e-05
